GPU_ID,CUDA_Cores,Base_Clock_MHz,Boost_Clock_MHz,Memory_Type,Memory_Bandwidth_GBps,RT_Cores,Tensor_Cores
81926,2048,1605,2013,GDDR5,837.9,0,0
81927,7680,1798,2071,HBM2,595.0,71,284
81928,1024,2384,2726,HBM2,594.6,0,0
81929,10752,1073,1569,GDDR6X,655.3,38,152
81930,7680,2043,2415,GDDR6,939.0,0,0
81931,16384,1551,1826,HBM2,549.2,111,444
81932,3584,2481,2898,GDDR6X,398.5,0,0
81933,384,1131,1484,GDDR6,284.2,119,476
81934,8704,1909,2314,GDDR5X,622.9,63,252
81935,8704,2037,2303,GDDR6,343.7,60,240
81936,3584,2270,2483,GDDR6X,577.1,0,0
81937,1408,1942,2230,HBM2,550.7,0,0
81938,8704,2452,2646,GDDR6,639.7,0,0
81939,8704,1140,1544,GDDR6X,493.2,25,100
81940,384,1870,1988,HBM2,927.6,126,504
81941,384,1844,1991,GDDR6X,774.5,95,380
81942,16384,1783,1924,HBM2,331.1,0,0
81943,384,1624,1921,GDDR5,258.4,90,360
81944,384,1520,1849,GDDR5,843.4,99,396
81945,384,2100,2433,GDDR5,793.6,0,0
81946,7680,1070,1489,GDDR5X,566.4,0,0
81947,4608,1174,1331,HBM2,528.7,0,0
81948,1024,2155,2282,GDDR6,286.9,0,0
81949,1408,2461,2942,GDDR6X,575.4,0,0
81950,10752,1926,2228,GDDR5X,756.0,0,0
81951,8704,1252,1490,GDDR5,483.9,126,504
81952,2048,1595,1964,GDDR5,977.7,65,260
81953,3584,2076,2321,GDDR6X,239.5,0,0
81954,1408,1798,2286,GDDR5X,921.0,0,0
81955,1024,1249,1427,GDDR5X,999.6,0,0
81956,8704,1925,2059,GDDR6X,464.7,0,0
81957,384,2389,2863,HBM2,610.2,0,0
81958,8704,1258,1514,HBM2,526.0,106,424
81959,384,2417,2682,GDDR6,490.2,82,328
81960,10752,1316,1720,GDDR6X,882.5,25,100
81961,10752,2237,2354,HBM2,298.7,0,0
81962,1408,1875,2120,HBM2,758.1,83,332
81963,2048,1986,2381,GDDR5X,318.6,0,0
81964,10752,1188,1567,GDDR5X,204.4,0,0
81965,16384,2411,2553,GDDR6,795.2,0,0
81966,384,2084,2345,GDDR6,219.3,83,332
81967,7680,1306,1796,GDDR5X,756.5,0,0
81968,1024,2139,2598,HBM2,490.2,0,0
81969,16384,1515,1717,GDDR6X,784.3,0,0
81970,7680,1422,1755,GDDR6,862.8,0,0
81971,10752,2292,2777,GDDR5,390.5,0,0
81972,1408,1585,1886,GDDR6,278.5,58,232
81973,4608,1112,1398,GDDR6X,937.3,94,376
81974,10752,1259,1488,HBM2,483.8,0,0
81975,3584,1819,1969,GDDR5X,502.1,65,260
81976,3584,1430,1565,GDDR5X,348.8,67,268
81977,2048,1618,1923,GDDR5,486.8,74,296
81978,7680,2321,2755,GDDR5X,331.9,68,272
81979,3584,2064,2526,GDDR6,395.7,128,512
81980,16384,1244,1507,GDDR6,616.0,115,460
81981,3584,2327,2440,GDDR6X,858.5,0,0
81982,1408,1117,1244,HBM2,902.6,0,0
81983,384,2437,2735,HBM2,609.7,0,0
81984,2048,2096,2390,GDDR6,361.4,0,0
81985,1024,1552,1827,GDDR5X,777.1,21,84
81986,16384,1515,1615,GDDR6X,852.3,0,0
81987,10752,1948,2160,GDDR5X,750.6,0,0
81988,1024,1405,1565,GDDR5X,284.3,0,0
81989,1024,1338,1775,GDDR6X,542.2,0,0
81990,8704,1647,2065,GDDR6,432.2,27,108
81991,10752,1120,1257,GDDR6,919.8,0,0
81992,16384,2275,2456,GDDR5X,958.6,75,300
81993,1024,2423,2754,GDDR6,382.7,127,508
81994,2048,1527,1712,GDDR6,828.1,54,216
81995,3584,1344,1656,GDDR6X,604.4,42,168
81996,2048,1463,1756,GDDR6X,419.0,0,0
81997,2048,2224,2449,HBM2,352.6,37,148
81998,7680,1506,1840,GDDR5X,878.7,87,348
81999,16384,1386,1836,GDDR5X,600.1,0,0
82000,384,1341,1823,GDDR5,739.7,0,0
82001,1408,1726,2154,GDDR6X,203.4,70,280
82002,384,2277,2685,GDDR5X,594.8,96,384
82003,7680,2035,2510,GDDR6,307.0,0,0
82004,8704,1317,1588,GDDR5,423.3,47,188
82005,7680,1834,1982,GDDR5,771.9,38,152
82006,1408,1963,2390,GDDR5,283.8,0,0
82007,3584,2267,2534,GDDR6X,587.5,0,0
82008,1024,1242,1626,GDDR6,661.6,0,0
82009,16384,1075,1463,GDDR5X,760.1,94,376
82010,1024,1036,1504,HBM2,368.0,0,0
82011,10752,2029,2332,GDDR6X,864.2,39,156
82012,8704,2099,2512,GDDR5,213.8,111,444
82013,10752,2427,2540,HBM2,429.9,0,0
82014,7680,1682,1824,GDDR6,588.8,0,0
82015,4608,1812,2112,HBM2,587.7,32,128
82016,384,1969,2238,GDDR5X,229.1,0,0
82017,3584,1968,2241,GDDR5X,703.6,119,476
82018,10752,2447,2684,GDDR6,588.2,0,0
82019,384,2028,2220,GDDR6,839.7,42,168
82020,8704,1318,1735,GDDR6,260.7,0,0
82021,2048,1882,2310,GDDR6,637.1,0,0
82022,10752,2093,2293,GDDR5X,728.9,0,0
82023,384,1933,2056,GDDR6,352.7,94,376
82024,2048,1547,1834,GDDR6,899.3,96,384
82025,3584,1879,2243,GDDR5X,671.8,0,0
82026,8704,1348,1564,GDDR5X,354.2,59,236
82027,7680,1389,1796,GDDR5,588.4,0,0
82028,10752,2347,2656,GDDR5X,573.1,96,384
82029,384,1429,1754,GDDR6,310.7,0,0
82030,16384,1077,1460,GDDR5,925.2,0,0
82031,7680,2115,2338,GDDR5,566.6,0,0
82032,3584,1097,1549,GDDR6,924.4,0,0
82033,3584,1831,2237,GDDR6,639.7,0,0
82034,2048,1638,1854,GDDR5,578.8,56,224
82035,3584,1962,2218,GDDR5,826.8,0,0
82036,8704,1879,2043,GDDR6,800.2,0,0
82037,1408,2139,2569,HBM2,267.4,0,0
82038,1408,1273,1633,GDDR6,930.0,0,0
82039,2048,1714,1845,HBM2,820.9,0,0
82040,8704,1885,2056,GDDR6,613.0,0,0
82041,1024,1364,1637,GDDR6,635.4,66,264
82042,8704,1277,1747,HBM2,907.6,113,452
82043,7680,2010,2254,HBM2,656.2,54,216
82044,1024,1377,1726,GDDR5X,553.0,70,280
82045,1024,1398,1533,HBM2,558.9,42,168
82046,2048,2417,2903,GDDR6,584.0,127,508
82047,16384,2286,2524,GDDR5X,333.7,118,472
82048,1408,2184,2627,GDDR5,699.7,24,96
82049,8704,1213,1378,HBM2,337.8,65,260
82050,16384,1895,1999,GDDR5,618.8,59,236
82051,384,2273,2407,GDDR5X,452.5,63,252
82052,16384,1077,1236,GDDR5,229.3,0,0
82053,10752,2351,2480,GDDR5,624.0,0,0
82054,1408,1257,1432,GDDR6,801.3,0,0
82055,16384,2380,2859,GDDR6,465.8,75,300
82056,384,1334,1572,HBM2,830.5,114,456
82057,1408,1053,1299,GDDR6X,614.0,69,276
82058,1024,1791,1911,GDDR6,558.8,82,328
82059,3584,2462,2917,GDDR5X,777.7,126,504
82060,384,1041,1502,GDDR6,523.6,0,0
82061,384,1451,1786,HBM2,915.8,0,0
82062,1024,1613,2067,HBM2,212.2,84,336
82063,1024,2183,2634,GDDR5,351.8,0,0
82064,3584,2167,2394,HBM2,538.2,0,0
82065,1408,2105,2552,GDDR6X,214.5,31,124
82066,8704,1626,1729,GDDR6X,341.4,0,0
82067,384,1911,2291,GDDR5X,641.3,0,0
82068,8704,1369,1599,HBM2,584.3,0,0
82069,384,2443,2575,HBM2,782.9,41,164
82070,1408,2340,2669,GDDR6,364.7,22,88
82071,16384,1316,1782,HBM2,982.7,60,240
82072,2048,2053,2464,GDDR6X,673.4,87,348
82073,8704,2005,2176,GDDR6,288.4,0,0
82074,1024,1221,1431,GDDR6X,698.4,81,324
82075,4608,1684,1793,HBM2,451.2,0,0
82076,2048,1892,2228,GDDR6,296.9,21,84
82077,10752,1154,1550,GDDR6X,357.9,33,132
82078,3584,1331,1468,GDDR5X,593.4,0,0
82079,8704,1671,1790,GDDR5,313.6,23,92
82080,384,1741,2104,HBM2,997.7,76,304
82081,2048,2105,2480,HBM2,959.2,0,0
82082,7680,2483,2792,GDDR5X,543.5,0,0
82083,16384,2194,2542,HBM2,435.3,0,0
82084,2048,1783,2136,HBM2,908.3,0,0
82085,7680,1298,1662,GDDR5X,748.9,26,104
82086,10752,1447,1794,GDDR6,832.3,0,0
82087,7680,1812,2132,GDDR5,732.4,0,0
82088,8704,2254,2476,GDDR5,379.7,54,216
82089,16384,1938,2046,GDDR6X,638.1,128,512
82090,4608,2219,2538,HBM2,281.7,0,0
82091,2048,2381,2768,HBM2,343.7,82,328
82092,2048,2281,2568,HBM2,738.9,30,120
82093,8704,2289,2485,HBM2,434.2,72,288
82094,1024,1617,1794,GDDR6,568.8,101,404
82095,4608,2218,2488,GDDR6X,338.7,97,388
82096,10752,1492,1788,GDDR6X,675.1,0,0
82097,4608,2029,2498,GDDR6,293.0,50,200
82098,8704,1178,1311,GDDR5,495.2,53,212
82099,3584,1879,2306,GDDR6X,340.8,0,0
82100,1024,2192,2532,GDDR6X,631.2,0,0
82101,1408,1664,1809,GDDR6,621.6,0,0
82102,4608,2372,2626,GDDR5X,211.9,0,0
82103,1408,2341,2447,GDDR5,900.1,0,0
82104,1024,2380,2482,GDDR6X,700.9,28,112
82105,3584,1115,1363,GDDR5,911.8,59,236
82106,1024,1247,1645,GDDR5,325.9,0,0
82107,7680,1306,1441,GDDR6X,266.8,0,0
82108,1408,2197,2402,GDDR6X,215.6,24,96
82109,8704,2143,2534,GDDR5X,315.7,0,0
82110,8704,1383,1739,GDDR6,256.4,0,0
82111,2048,1168,1506,GDDR5X,400.2,24,96
82112,4608,1508,1820,HBM2,787.6,49,196
82113,1408,1603,1874,GDDR5,841.5,0,0
82114,10752,1089,1448,HBM2,891.3,0,0
82115,4608,2213,2340,GDDR5,209.6,27,108
82116,4608,1187,1502,HBM2,417.7,0,0
82117,4608,1905,2294,GDDR5,766.8,0,0
82118,2048,1109,1274,HBM2,936.5,0,0
82119,4608,1377,1631,GDDR5,262.0,0,0
82120,3584,1391,1777,GDDR6,784.9,82,328
82121,384,1701,2068,HBM2,971.4,77,308
82122,16384,2171,2629,GDDR5,818.1,58,232
82123,3584,1505,1973,GDDR5,819.0,0,0
82124,384,1609,1786,GDDR6X,673.1,34,136
82125,10752,2076,2215,HBM2,647.6,0,0
82126,1024,1276,1549,GDDR6X,553.2,24,96
82127,1024,2307,2415,HBM2,578.5,0,0
82128,1408,2052,2267,GDDR6X,696.7,0,0
82129,7680,2241,2589,GDDR5,725.4,0,0
82130,7680,1647,1933,GDDR5X,417.4,96,384
82131,16384,1719,2181,GDDR6,380.7,56,224
82132,16384,1497,1716,HBM2,939.3,89,356
82133,7680,2392,2547,HBM2,700.1,50,200
82134,4608,1821,2175,GDDR5,468.7,0,0
82135,384,1894,2079,GDDR6X,644.0,96,384
82136,1024,1756,2214,GDDR6X,877.4,83,332
82137,1024,1912,2322,HBM2,352.5,83,332
82138,4608,2264,2685,GDDR6X,529.6,0,0
82139,8704,2416,2711,GDDR6X,919.7,0,0
82140,1408,1555,1706,GDDR6X,458.2,37,148
82141,7680,2004,2473,GDDR5X,904.8,0,0
82142,16384,2045,2470,GDDR5X,921.8,22,88
82143,10752,1375,1558,GDDR6,600.9,0,0
82144,4608,2213,2403,GDDR5X,975.8,0,0
82145,1408,1138,1273,GDDR6,578.1,83,332
82146,4608,1025,1258,HBM2,260.7,0,0
82147,1408,2101,2432,GDDR5X,670.4,0,0
82148,1024,1954,2131,GDDR6,304.9,0,0
82149,2048,1102,1486,GDDR6,201.9,0,0
82150,2048,2014,2247,GDDR6X,802.5,73,292
82151,4608,1584,1997,GDDR5X,978.7,121,484
82152,16384,1476,1818,GDDR6,204.3,0,0
82153,4608,1329,1530,HBM2,863.4,63,252
82154,1408,1704,2105,GDDR5,436.6,0,0
82155,1408,2082,2186,GDDR5,723.2,0,0
82156,1408,2170,2278,HBM2,627.6,0,0
82157,3584,2393,2735,HBM2,435.3,0,0
82158,1408,1565,2036,HBM2,316.4,79,316
82159,1408,2067,2522,GDDR6,533.3,43,172
82160,7680,1371,1580,GDDR5X,999.6,37,148
82161,8704,2167,2603,HBM2,205.7,99,396
82162,10752,1607,1976,GDDR6,393.5,0,0
82163,384,1707,1935,GDDR6X,618.7,0,0
82164,10752,1170,1574,GDDR5,844.0,106,424
82165,1024,2378,2845,GDDR6,260.5,0,0
82166,3584,1463,1892,GDDR6,638.1,31,124
82167,10752,2131,2622,GDDR6X,793.7,0,0
82168,4608,2085,2189,GDDR6,828.7,40,160
82169,1024,2461,2832,HBM2,757.5,0,0
82170,3584,2209,2411,HBM2,845.0,120,480
82171,10752,2314,2467,GDDR6,936.5,115,460
82172,1408,1716,1822,GDDR6X,763.6,0,0
82173,7680,2017,2133,GDDR5X,581.1,20,80
82174,4608,1374,1540,GDDR6,513.4,0,0
82175,384,1031,1398,HBM2,715.6,0,0
82176,1024,2494,2812,GDDR6X,216.4,54,216
82177,7680,1971,2374,HBM2,433.7,0,0
82178,16384,1810,2290,HBM2,864.7,85,340
82179,384,1189,1680,GDDR6X,256.3,91,364
82180,16384,1040,1233,HBM2,314.3,0,0
82181,8704,1260,1659,GDDR5,308.9,78,312
82182,7680,2074,2374,GDDR6X,778.3,0,0
82183,10752,1737,1949,GDDR6X,864.3,0,0
82184,1408,1450,1639,HBM2,517.0,0,0
82185,7680,2500,2953,HBM2,694.7,53,212
82186,10752,1734,2187,GDDR6,387.7,32,128
82187,384,1982,2257,GDDR5,348.2,0,0
82188,7680,1728,2132,GDDR5X,402.6,0,0
82189,4608,1573,1683,GDDR5X,537.1,0,0
82190,10752,1441,1723,GDDR6X,848.3,0,0
82191,2048,1136,1445,HBM2,498.9,0,0
82192,3584,1051,1164,GDDR5X,889.9,127,508
82193,384,2122,2265,HBM2,384.2,0,0
82194,7680,1542,1814,GDDR6X,356.1,0,0
82195,4608,2417,2580,GDDR5,272.0,0,0
82196,1024,1052,1346,HBM2,800.5,29,116
82197,8704,2171,2430,GDDR6,232.3,64,256
82198,1024,1436,1801,HBM2,816.4,88,352
82199,384,2379,2601,GDDR5,462.8,0,0
82200,4608,1294,1681,GDDR5,830.1,0,0
82201,3584,1146,1568,GDDR6X,798.0,85,340
82202,2048,2255,2595,GDDR6X,569.4,0,0
82203,8704,2141,2638,GDDR5X,212.3,0,0
82204,1024,1544,1743,GDDR6,558.5,104,416
82205,1408,1530,1879,GDDR5X,488.1,0,0
82206,1024,2231,2645,GDDR5,784.4,0,0
82207,2048,1869,2282,GDDR5,303.3,0,0
82208,4608,1672,1773,GDDR5X,459.6,125,500
82209,384,1607,1714,GDDR5X,733.6,82,328
82210,1408,2356,2675,GDDR5,204.4,25,100
82211,3584,1325,1665,GDDR5X,276.2,0,0
82212,1024,1064,1221,GDDR5X,477.5,99,396
82213,3584,1693,2149,GDDR6,787.9,95,380
82214,16384,1066,1183,HBM2,701.0,0,0
82215,3584,2321,2551,GDDR5X,966.4,81,324
82216,2048,2431,2542,HBM2,346.9,119,476
82217,2048,1018,1227,GDDR5,620.9,0,0
82218,384,2093,2210,GDDR6X,633.2,87,348
82219,4608,1684,1815,GDDR6,911.3,20,80
82220,7680,1964,2301,GDDR6X,885.0,0,0
82221,4608,1579,1905,GDDR6X,816.9,0,0
82222,1024,1409,1765,GDDR6X,303.4,62,248
82223,7680,1206,1701,GDDR6,860.6,0,0
82224,3584,2232,2371,GDDR5X,657.3,44,176
82225,7680,1684,2103,HBM2,347.1,83,332
82226,1024,2141,2440,HBM2,633.8,108,432
82227,1408,2100,2538,GDDR5,896.5,0,0
82228,384,1418,1902,GDDR5,244.5,0,0
82229,16384,2496,2880,GDDR6,995.9,47,188
82230,3584,2189,2644,GDDR5X,444.0,56,224
82231,10752,2158,2262,HBM2,429.7,81,324
82232,3584,1239,1731,GDDR5X,548.0,0,0
82233,4608,1013,1425,GDDR6,892.4,122,488
82234,16384,2153,2464,GDDR5X,662.1,93,372
82235,7680,1855,1977,GDDR5X,962.9,0,0
82236,8704,1112,1517,GDDR6X,462.1,0,0
82237,16384,1832,2170,GDDR6X,445.0,74,296
82238,2048,2366,2730,GDDR6,433.1,59,236
82239,4608,2220,2493,GDDR5X,316.3,0,0
82240,4608,1732,2143,GDDR6X,605.3,59,236
82241,384,1512,1892,GDDR5,905.4,34,136
82242,8704,1610,1846,HBM2,808.4,0,0
82243,1408,1110,1411,GDDR5X,768.7,0,0
82244,384,2392,2618,HBM2,720.0,116,464
82245,384,2437,2563,GDDR6,262.4,0,0
82246,16384,1341,1605,GDDR5X,243.1,100,400
82247,4608,1788,2226,GDDR5,868.5,92,368
82248,7680,1768,2121,GDDR6X,667.6,0,0
82249,16384,1555,1847,HBM2,812.1,44,176
82250,1408,1990,2117,HBM2,963.6,0,0
82251,3584,2049,2392,GDDR5X,777.9,37,148
82252,16384,1328,1702,GDDR6X,794.6,104,416
82253,16384,2022,2141,GDDR5,340.4,58,232
82254,2048,1293,1712,GDDR5X,448.3,59,236
82255,8704,1749,1982,GDDR6,577.4,0,0
82256,3584,2480,2813,HBM2,307.8,92,368
82257,16384,1922,2142,GDDR6,385.9,78,312
82258,1024,2215,2670,GDDR6,614.0,0,0
82259,10752,1777,2138,GDDR6,678.2,0,0
82260,4608,1532,1995,GDDR5X,931.8,0,0
82261,1024,2090,2417,GDDR6X,869.5,0,0
82262,3584,2458,2571,GDDR5X,309.1,0,0
82263,4608,1459,1818,GDDR5,444.9,0,0
82264,384,1373,1686,GDDR5X,548.8,101,404
82265,1024,1081,1565,GDDR6X,480.5,95,380
82266,16384,1609,1839,GDDR5X,725.9,0,0
82267,16384,1441,1894,GDDR5,235.3,0,0
82268,10752,1243,1726,GDDR5X,681.6,0,0
82269,2048,1194,1341,HBM2,597.6,22,88
82270,8704,2102,2508,GDDR6,219.2,42,168
82271,2048,1828,1961,HBM2,936.7,0,0
82272,4608,1136,1364,HBM2,343.7,125,500
82273,3584,2272,2705,GDDR6,869.4,0,0
82274,2048,1405,1670,HBM2,985.0,0,0
82275,1024,1971,2097,GDDR6,976.9,0,0
82276,1024,2442,2846,GDDR6,762.5,104,416
82277,8704,1953,2128,GDDR5,705.1,0,0
82278,1408,1993,2159,GDDR6X,507.9,91,364
82279,384,2057,2360,HBM2,457.2,21,84
82280,7680,1428,1588,GDDR5,220.1,113,452
82281,3584,1852,1969,HBM2,611.7,119,476
82282,384,1630,1962,GDDR5X,683.1,0,0
82283,16384,1459,1672,GDDR6,388.2,0,0
82284,7680,2077,2372,GDDR5,850.7,95,380
82285,2048,1928,2139,HBM2,391.5,0,0
82286,7680,1229,1476,GDDR6,486.5,28,112
82287,10752,1225,1529,GDDR6,865.5,0,0
82288,384,1558,1729,HBM2,539.9,0,0
82289,4608,2062,2247,GDDR5X,339.6,110,440
82290,16384,1833,2112,GDDR5,370.9,0,0
82291,1024,1162,1468,GDDR6,581.2,58,232
82292,1408,2256,2480,GDDR6,926.4,0,0
82293,4608,1682,1801,GDDR5,370.9,0,0
82294,384,1241,1373,GDDR6X,239.4,0,0
82295,384,1607,1853,GDDR6,435.3,117,468
82296,1408,1996,2404,GDDR6,757.6,108,432
82297,2048,1084,1358,HBM2,998.5,90,360
82298,3584,1939,2379,GDDR6X,572.6,0,0
82299,10752,2404,2679,GDDR6,596.1,44,176
82300,1408,1609,1738,GDDR5,988.2,0,0
82301,2048,2146,2554,GDDR5X,902.6,0,0
82302,1024,1384,1882,GDDR6X,941.0,76,304
82303,4608,1572,1929,GDDR5X,384.3,110,440
82304,4608,1237,1441,GDDR6X,621.4,0,0
82305,4608,1196,1340,GDDR6,925.2,0,0
82306,10752,2296,2402,GDDR5X,847.9,0,0
82307,4608,1080,1468,GDDR6,956.1,51,204
82308,16384,1833,2225,HBM2,430.2,0,0
82309,7680,2303,2753,GDDR5,677.6,73,292
82310,16384,1422,1735,HBM2,358.7,50,200
82311,8704,1995,2191,GDDR6X,254.1,0,0
82312,1408,1622,1951,GDDR5X,407.5,0,0
82313,10752,2378,2528,GDDR6,718.5,0,0
82314,384,1206,1341,GDDR5,409.3,120,480
82315,10752,2388,2852,GDDR6,970.3,118,472
82316,7680,1756,2102,GDDR5,435.8,0,0
82317,1408,1564,1835,GDDR5,921.4,65,260
82318,4608,1163,1326,GDDR5,776.0,88,352
82319,384,1682,1916,GDDR6,754.4,0,0
82320,2048,2263,2726,GDDR6,435.9,0,0
82321,10752,1471,1596,GDDR6X,998.7,0,0
82322,2048,1476,1873,GDDR5,200.7,111,444
82323,8704,1590,1775,GDDR5,726.2,55,220
82324,2048,1596,1827,HBM2,606.5,0,0
82325,7680,1493,1723,GDDR5,715.7,49,196
82326,7680,2112,2272,HBM2,985.0,0,0
82327,384,1091,1249,GDDR6,241.0,31,124
82328,1408,1335,1460,HBM2,520.3,0,0
82329,2048,1981,2157,GDDR5X,917.8,0,0
82330,8704,1695,1874,GDDR5,280.9,0,0
82331,10752,2252,2741,HBM2,341.5,0,0
82332,10752,2173,2445,GDDR6X,909.1,0,0
82333,1024,1833,2232,GDDR6,600.6,127,508
82334,384,1634,1763,HBM2,223.3,0,0
82335,2048,2084,2415,GDDR6,476.3,58,232
82336,1024,2386,2717,HBM2,925.1,0,0
82337,1408,1977,2309,GDDR5,476.3,121,484
82338,4608,1009,1140,HBM2,715.1,113,452
82339,2048,2479,2781,GDDR6,542.1,0,0
82340,384,1913,2356,GDDR5,386.1,50,200
82341,3584,1914,2139,GDDR5X,639.0,54,216
82342,10752,2406,2827,GDDR6,305.9,0,0
82343,1024,2438,2662,GDDR6X,559.0,40,160
82344,1024,1186,1418,GDDR5X,477.6,52,208
82345,4608,2069,2501,GDDR5X,899.0,111,444
82346,3584,1839,1944,GDDR5,527.3,0,0
82347,2048,1324,1484,GDDR5,259.6,0,0
82348,384,1028,1492,GDDR5X,231.3,121,484
82349,3584,1677,1984,GDDR6,877.2,0,0
82350,384,1064,1453,HBM2,475.4,97,388
82351,7680,1713,2172,GDDR5,609.6,0,0
82352,3584,1816,2190,GDDR6X,709.0,0,0
82353,2048,2254,2596,HBM2,204.6,0,0
82354,10752,1477,1677,HBM2,691.6,38,152
82355,7680,2233,2347,GDDR6X,410.9,0,0
82356,10752,1831,2239,GDDR6,747.8,81,324
82357,16384,1646,1832,GDDR6X,727.2,0,0
82358,8704,1618,1770,HBM2,696.6,0,0
82359,8704,2383,2860,HBM2,205.4,77,308
82360,3584,2382,2623,GDDR5,333.2,66,264
82361,4608,1633,2016,HBM2,289.8,0,0
82362,3584,1070,1283,GDDR5,461.2,0,0
82363,1024,1839,2311,GDDR5X,464.7,76,304
82364,10752,2258,2525,GDDR5,234.6,0,0
82365,2048,2497,2633,GDDR6X,505.0,0,0
82366,16384,2233,2365,GDDR5,447.0,0,0
82367,1408,1160,1599,GDDR6,269.6,38,152
82368,1408,1658,1861,GDDR6X,883.6,0,0
82369,1408,2026,2449,GDDR5X,578.3,65,260
82370,10752,2301,2401,GDDR6X,690.5,92,368
82371,16384,1281,1424,GDDR5,772.1,0,0
82372,7680,1505,1660,GDDR6X,841.9,0,0
82373,16384,1948,2152,GDDR5,419.0,0,0
82374,1024,1404,1515,GDDR6X,201.5,62,248
82375,1408,1284,1657,GDDR6X,467.1,0,0
82376,8704,1037,1233,GDDR6X,467.4,0,0
82377,3584,1791,2101,GDDR6,398.3,41,164
82378,8704,1754,2015,HBM2,795.4,28,112
82379,8704,2176,2652,GDDR5,211.5,0,0
82380,2048,1694,2153,GDDR6X,800.0,0,0
82381,1024,1346,1574,GDDR6,880.8,123,492
82382,8704,1542,1787,GDDR6,828.5,0,0
82383,1024,1213,1332,GDDR6,604.3,122,488
82384,384,1950,2291,GDDR6,621.2,60,240
82385,4608,1873,2194,GDDR6,564.3,72,288
82386,2048,1988,2485,HBM2,844.6,0,0
82387,2048,1221,1483,GDDR5,516.9,0,0
82388,16384,1083,1251,GDDR5,891.9,24,96
82389,3584,1988,2452,GDDR6,763.1,58,232
82390,2048,1968,2287,GDDR6,341.4,0,0
82391,2048,1602,1760,GDDR6X,575.2,121,484
82392,10752,1091,1569,GDDR5X,274.9,0,0
82393,16384,2351,2585,HBM2,636.1,0,0
82394,1408,1324,1715,GDDR5X,312.3,114,456
82395,1024,1173,1533,GDDR5,618.3,0,0
82396,1024,1293,1680,GDDR5X,305.4,0,0
82397,4608,1061,1294,GDDR6,601.6,0,0
82398,3584,2157,2288,GDDR6X,294.2,0,0
82399,10752,1887,2144,GDDR6,481.7,0,0
82400,1024,2499,2822,GDDR6,922.0,106,424
82401,7680,1600,2002,GDDR6,990.7,0,0
82402,16384,2410,2536,HBM2,768.2,0,0
82403,3584,1440,1915,GDDR6,736.7,38,152
82404,10752,2287,2503,GDDR5,344.1,123,492
82405,384,1807,1933,HBM2,490.3,0,0
82406,16384,1396,1884,GDDR5X,355.5,0,0
82407,3584,2051,2204,HBM2,905.4,0,0
82408,4608,1476,1716,GDDR5,564.8,63,252
82409,1024,2411,2626,HBM2,244.1,52,208
82410,3584,1874,2320,GDDR6X,205.6,75,300
82411,4608,2282,2425,GDDR6,828.1,0,0
82412,3584,1037,1424,GDDR6X,613.9,0,0
82413,384,1033,1221,GDDR6,871.5,29,116
82414,8704,1971,2073,GDDR5X,493.8,80,320
82415,3584,1204,1618,GDDR6X,439.9,0,0
82416,1024,1477,1975,GDDR5,250.5,58,232
82417,1024,1454,1765,GDDR5X,350.0,0,0
82418,2048,1058,1499,GDDR6,466.1,0,0
82419,1408,2285,2751,GDDR6,256.0,0,0
82420,7680,2268,2606,GDDR5,969.8,106,424
82421,2048,1537,1895,HBM2,285.5,0,0
82422,2048,1484,1785,GDDR6X,686.3,95,380
82423,3584,1163,1493,GDDR5X,764.6,0,0
82424,384,2064,2346,GDDR6,699.8,60,240
82425,1408,1159,1617,GDDR6,911.6,35,140
82426,16384,1033,1339,GDDR5,971.8,0,0
82427,384,2334,2821,GDDR5X,843.3,0,0
82428,10752,2488,2661,GDDR6,877.7,0,0
82429,4608,1406,1652,GDDR5X,361.7,0,0
82430,7680,2047,2467,GDDR5X,228.6,22,88
82431,4608,1068,1218,GDDR5,830.6,0,0
82432,16384,2424,2737,GDDR5X,539.4,89,356
82433,1408,1206,1494,GDDR5,750.3,0,0
82434,2048,2427,2878,GDDR6,422.5,0,0
82435,1408,1625,2026,HBM2,218.3,28,112
82436,3584,1829,2105,GDDR5,206.0,0,0
82437,16384,2193,2449,GDDR5X,911.1,123,492
82438,4608,1165,1428,GDDR5X,744.2,39,156
82439,4608,1361,1498,HBM2,309.2,0,0
82440,3584,1586,1736,HBM2,794.4,20,80
82441,2048,2042,2426,GDDR6,851.3,35,140
82442,16384,2040,2328,GDDR5X,270.8,0,0
82443,1024,2232,2589,HBM2,946.7,0,0
82444,4608,1331,1462,GDDR5,430.6,123,492
82445,8704,2144,2445,GDDR6X,617.2,0,0
82446,8704,2029,2189,GDDR5,694.9,0,0
82447,1408,1587,1851,GDDR5,795.1,70,280
82448,2048,1614,1924,HBM2,481.3,0,0
82449,2048,1827,2319,GDDR6X,540.2,38,152
82450,7680,2328,2694,GDDR5,520.7,95,380
82451,8704,2436,2701,GDDR5,487.0,0,0
82452,1408,1936,2250,GDDR6X,221.1,0,0
82453,10752,1637,2040,GDDR5X,656.4,106,424
82454,1408,1075,1453,GDDR6X,931.2,0,0
82455,10752,1778,1973,GDDR6,403.0,0,0
82456,16384,1926,2319,HBM2,721.6,115,460
82457,7680,2438,2676,GDDR5,237.2,86,344
82458,2048,1488,1779,GDDR6,319.5,0,0
82459,10752,1273,1542,GDDR5X,680.7,26,104
