RAM_ID,CAS_Latency,ECC_Support,Buffered,Channels,Heat_Sink,XMP_Profiles
79195,CL17,No,No,Quad,Yes,Yes
79196,CL17,Yes,No,Single,No,No
79197,CL19,No,No,Dual,No,No
79198,CL38,Yes,Yes,Dual,Yes,No
79199,CL38,No,No,Quad,Yes,Yes
79200,CL19,Yes,Yes,Single,No,No
79201,CL15,Yes,No,Single,No,Yes
79202,CL13,No,No,Single,No,No
79203,CL11,Yes,No,Dual,No,Yes
79204,CL18,No,No,Single,Yes,Yes
79205,CL13,Yes,No,Quad,No,Yes
79206,CL17,Yes,No,Dual,No,Yes
79207,CL19,No,No,Dual,No,Yes
79208,CL17,No,No,Dual,No,No
79209,CL15,Yes,Yes,Quad,No,Yes
79210,CL16,Yes,Yes,Single,No,Yes
79211,CL40,No,No,Dual,No,No
79212,CL36,Yes,No,Dual,Yes,Yes
79213,CL13,Yes,No,Quad,No,No
79214,CL18,Yes,No,Dual,Yes,Yes
79215,CL40,No,No,Dual,No,Yes
79216,CL40,No,No,Single,Yes,Yes
79217,CL36,Yes,No,Quad,No,Yes
79218,CL19,No,No,Dual,No,Yes
79219,CL16,Yes,No,Quad,No,No
79220,CL13,No,No,Single,No,Yes
79221,CL15,Yes,Yes,Dual,No,No
79222,CL36,No,No,Single,Yes,No
79223,CL15,Yes,No,Dual,Yes,No
79224,CL18,Yes,Yes,Quad,Yes,No
79225,CL18,No,No,Dual,No,No
79226,CL40,No,No,Quad,Yes,Yes
79227,CL16,No,No,Dual,No,No
79228,CL40,No,No,Dual,Yes,No
79229,CL15,Yes,No,Dual,No,Yes
79230,CL36,Yes,No,Quad,Yes,Yes
79231,CL17,Yes,No,Dual,No,Yes
79232,CL15,No,No,Dual,Yes,No
79233,CL11,No,No,Dual,No,No
79234,CL38,No,No,Dual,Yes,Yes
79235,CL19,Yes,Yes,Dual,No,No
79236,CL16,Yes,No,Quad,Yes,Yes
79237,CL13,No,No,Single,No,No
79238,CL38,No,No,Single,Yes,Yes
79239,CL16,Yes,No,Quad,Yes,No
79240,CL38,No,No,Dual,Yes,No
79241,CL16,Yes,No,Dual,No,No
79242,CL36,No,No,Single,No,Yes
79243,CL17,Yes,No,Dual,No,No
79244,CL18,Yes,Yes,Single,Yes,Yes
79245,CL19,No,No,Dual,Yes,Yes
79246,CL40,No,No,Quad,No,Yes
79247,CL13,No,No,Dual,No,No
79248,CL16,No,No,Dual,No,Yes
79249,CL15,Yes,No,Single,No,No
79250,CL40,Yes,Yes,Single,Yes,No
79251,CL40,No,No,Dual,No,No
79252,CL38,Yes,Yes,Single,Yes,Yes
79253,CL19,No,No,Single,Yes,No
79254,CL38,Yes,Yes,Single,Yes,No
79255,CL19,No,No,Quad,Yes,Yes
79256,CL19,No,No,Single,No,No
79257,CL13,No,No,Single,Yes,No
79258,CL16,Yes,No,Dual,No,Yes
79259,CL18,Yes,No,Dual,Yes,Yes
79260,CL11,No,No,Dual,Yes,Yes
79261,CL17,No,No,Quad,No,No
79262,CL40,Yes,No,Single,Yes,Yes
79263,CL19,No,No,Single,No,No
79264,CL18,No,No,Dual,No,No
79265,CL38,Yes,No,Quad,No,No
79266,CL19,No,No,Single,Yes,No
79267,CL40,No,No,Quad,Yes,Yes
79268,CL18,No,No,Single,No,Yes
79269,CL15,No,No,Dual,Yes,Yes
79270,CL13,No,No,Dual,Yes,Yes
79271,CL13,Yes,Yes,Dual,Yes,No
79272,CL13,Yes,No,Single,No,No
79273,CL36,No,No,Quad,No,No
79274,CL19,No,No,Quad,No,No
79275,CL16,No,No,Dual,Yes,No
79276,CL19,No,No,Quad,Yes,Yes
79277,CL11,No,No,Quad,No,No
79278,CL16,No,No,Dual,Yes,Yes
79279,CL36,Yes,Yes,Dual,Yes,Yes
79280,CL17,Yes,No,Single,Yes,No
79281,CL15,Yes,Yes,Quad,Yes,No
79282,CL15,Yes,Yes,Quad,Yes,Yes
79283,CL15,Yes,No,Quad,No,Yes
79284,CL15,Yes,Yes,Quad,Yes,Yes
79285,CL13,No,No,Quad,No,Yes
79286,CL13,No,No,Quad,No,Yes
79287,CL11,No,No,Quad,Yes,No
79288,CL19,No,No,Single,Yes,No
79289,CL17,No,No,Quad,Yes,Yes
79290,CL15,No,No,Dual,No,No
79291,CL19,No,No,Quad,No,Yes
79292,CL17,No,No,Dual,Yes,Yes
79293,CL19,Yes,No,Single,Yes,No
79294,CL19,No,No,Single,Yes,Yes
79295,CL18,No,No,Dual,No,No
79296,CL16,Yes,No,Dual,No,Yes
79297,CL16,No,No,Single,Yes,Yes
79298,CL18,Yes,Yes,Quad,No,Yes
79299,CL19,No,No,Dual,No,No
79300,CL17,No,No,Dual,No,Yes
79301,CL19,Yes,No,Quad,No,Yes
79302,CL36,Yes,Yes,Quad,Yes,No
79303,CL18,Yes,Yes,Dual,No,No
79304,CL13,Yes,No,Dual,No,No
79305,CL13,No,No,Dual,Yes,Yes
79306,CL18,Yes,No,Single,No,No
79307,CL15,Yes,Yes,Quad,Yes,No
79308,CL18,Yes,No,Single,No,Yes
79309,CL11,Yes,No,Quad,No,Yes
79310,CL16,No,No,Quad,Yes,No
79311,CL16,No,No,Single,No,No
79312,CL18,No,No,Single,Yes,No
79313,CL40,Yes,Yes,Dual,Yes,No
79314,CL40,No,No,Single,Yes,Yes
79315,CL17,Yes,No,Single,Yes,No
79316,CL13,Yes,No,Quad,Yes,Yes
79317,CL13,Yes,Yes,Quad,Yes,No
79318,CL16,No,No,Dual,Yes,Yes
79319,CL16,No,No,Dual,Yes,Yes
79320,CL13,Yes,Yes,Single,Yes,No
79321,CL19,No,No,Single,No,Yes
79322,CL36,No,No,Quad,Yes,No
79323,CL17,No,No,Quad,Yes,Yes
79324,CL38,Yes,Yes,Single,Yes,Yes
79325,CL17,Yes,No,Dual,Yes,Yes
79326,CL38,No,No,Dual,No,No
79327,CL11,No,No,Dual,Yes,No
79328,CL18,Yes,Yes,Single,No,Yes
79329,CL36,Yes,No,Single,Yes,Yes
79330,CL18,Yes,No,Quad,Yes,No
79331,CL15,No,No,Single,Yes,No
79332,CL36,Yes,No,Single,No,Yes
79333,CL40,Yes,Yes,Dual,Yes,No
79334,CL11,No,No,Quad,No,Yes
79335,CL40,Yes,Yes,Dual,No,Yes
79336,CL16,No,No,Quad,Yes,Yes
79337,CL17,No,No,Quad,No,Yes
79338,CL19,Yes,No,Dual,No,Yes
79339,CL16,Yes,No,Single,No,Yes
79340,CL15,No,No,Single,No,Yes
79341,CL15,No,No,Dual,Yes,Yes
79342,CL17,Yes,No,Quad,Yes,No
79343,CL13,Yes,No,Quad,No,Yes
79344,CL19,No,No,Single,No,No
79345,CL11,Yes,No,Single,No,No
79346,CL38,No,No,Quad,No,Yes
79347,CL17,Yes,No,Quad,Yes,No
79348,CL19,Yes,Yes,Quad,Yes,No
79349,CL11,No,No,Dual,Yes,No
79350,CL13,Yes,Yes,Single,Yes,Yes
79351,CL18,Yes,No,Dual,No,No
79352,CL40,Yes,Yes,Single,Yes,No
79353,CL18,Yes,No,Single,No,No
79354,CL19,No,No,Quad,Yes,No
79355,CL36,Yes,No,Quad,No,No
79356,CL15,No,No,Quad,Yes,No
79357,CL16,Yes,No,Dual,Yes,No
79358,CL13,Yes,Yes,Dual,Yes,No
79359,CL15,Yes,No,Dual,Yes,No
79360,CL17,Yes,Yes,Quad,Yes,No
79361,CL36,No,No,Single,No,Yes
79362,CL40,Yes,Yes,Dual,No,Yes
79363,CL11,Yes,No,Single,No,Yes
79364,CL13,No,No,Dual,Yes,Yes
79365,CL16,Yes,Yes,Single,Yes,No
79366,CL16,Yes,No,Single,No,Yes
79367,CL38,No,No,Quad,Yes,Yes
79368,CL13,No,No,Quad,Yes,Yes
79369,CL19,No,No,Quad,Yes,Yes
79370,CL18,Yes,No,Single,No,No
79371,CL38,No,No,Single,Yes,Yes
79372,CL11,Yes,No,Dual,No,No
79373,CL19,No,No,Single,Yes,No
79374,CL17,Yes,Yes,Single,Yes,Yes
79375,CL16,No,No,Single,Yes,Yes
79376,CL13,No,No,Single,No,Yes
79377,CL38,Yes,Yes,Single,No,Yes
79378,CL17,No,No,Dual,No,Yes
79379,CL36,Yes,Yes,Dual,Yes,No
79380,CL16,Yes,Yes,Dual,Yes,No
79381,CL19,No,No,Quad,Yes,Yes
79382,CL11,Yes,Yes,Quad,Yes,Yes
79383,CL18,No,No,Single,No,No
79384,CL40,Yes,Yes,Quad,Yes,No
79385,CL11,No,No,Single,No,No
79386,CL36,Yes,Yes,Dual,No,No
79387,CL38,No,No,Dual,No,No
79388,CL19,No,No,Single,No,No
79389,CL38,Yes,Yes,Dual,No,No
79390,CL18,Yes,Yes,Single,Yes,Yes
79391,CL19,No,No,Single,No,Yes
79392,CL15,Yes,Yes,Dual,Yes,No
79393,CL13,Yes,No,Dual,No,No
79394,CL16,No,No,Quad,Yes,No
79395,CL40,No,No,Quad,Yes,No
79396,CL17,Yes,Yes,Dual,No,No
79397,CL13,Yes,No,Single,No,Yes
79398,CL11,No,No,Dual,Yes,No
79399,CL11,Yes,No,Dual,No,Yes
79400,CL13,Yes,No,Single,Yes,No
79401,CL15,No,No,Single,Yes,No
79402,CL17,No,No,Quad,Yes,No
79403,CL16,Yes,No,Quad,No,Yes
79404,CL11,Yes,Yes,Quad,No,No
79405,CL17,No,No,Quad,Yes,No
79406,CL17,Yes,No,Dual,Yes,No
79407,CL18,No,No,Single,No,Yes
79408,CL13,No,No,Quad,Yes,Yes
79409,CL40,No,No,Dual,No,Yes
79410,CL38,Yes,No,Quad,Yes,Yes
79411,CL38,Yes,Yes,Single,No,No
79412,CL11,No,No,Single,No,No
79413,CL17,Yes,Yes,Dual,Yes,No
79414,CL17,Yes,Yes,Single,Yes,No
79415,CL16,Yes,Yes,Quad,Yes,Yes
79416,CL16,No,No,Dual,Yes,Yes
79417,CL13,Yes,No,Quad,Yes,Yes
79418,CL16,Yes,No,Dual,Yes,No
79419,CL19,Yes,Yes,Quad,Yes,Yes
79420,CL38,Yes,Yes,Dual,No,Yes
79421,CL17,No,No,Single,No,No
79422,CL16,Yes,Yes,Quad,Yes,No
79423,CL18,Yes,Yes,Dual,No,Yes
79424,CL19,No,No,Dual,No,No
79425,CL13,No,No,Quad,Yes,Yes
79426,CL36,Yes,Yes,Single,Yes,No
79427,CL40,Yes,No,Dual,Yes,Yes
79428,CL38,No,No,Dual,No,Yes
79429,CL15,No,No,Single,No,Yes
79430,CL38,No,No,Dual,No,No
79431,CL15,No,No,Single,Yes,No
79432,CL40,Yes,No,Quad,No,No
79433,CL40,Yes,Yes,Single,No,No
79434,CL40,No,No,Quad,No,No
79435,CL16,No,No,Quad,No,Yes
79436,CL36,No,No,Single,Yes,No
79437,CL19,No,No,Single,Yes,Yes
79438,CL38,Yes,No,Single,Yes,Yes
79439,CL18,Yes,No,Dual,Yes,No
79440,CL40,Yes,No,Single,Yes,No
79441,CL17,Yes,Yes,Quad,Yes,Yes
79442,CL36,No,No,Quad,No,No
79443,CL16,Yes,No,Dual,No,No
79444,CL13,No,No,Dual,No,Yes
79445,CL15,No,No,Quad,Yes,No
79446,CL15,Yes,Yes,Single,No,No
79447,CL19,Yes,Yes,Dual,No,No
79448,CL18,Yes,Yes,Dual,Yes,Yes
79449,CL38,No,No,Single,Yes,Yes
79450,CL17,Yes,Yes,Dual,No,No
79451,CL11,No,No,Single,No,No
79452,CL16,No,No,Dual,No,No
79453,CL13,Yes,Yes,Dual,Yes,No
79454,CL18,No,No,Quad,Yes,Yes
79455,CL40,No,No,Quad,No,No
79456,CL19,Yes,No,Single,No,Yes
79457,CL19,Yes,Yes,Dual,No,Yes
79458,CL13,No,No,Single,No,Yes
79459,CL19,No,No,Dual,Yes,Yes
79460,CL16,No,No,Quad,Yes,Yes
79461,CL17,No,No,Quad,No,No
79462,CL36,No,No,Dual,No,No
79463,CL19,Yes,Yes,Single,Yes,Yes
79464,CL17,Yes,No,Quad,Yes,Yes
79465,CL18,No,No,Quad,No,No
79466,CL38,Yes,No,Single,No,No
79467,CL11,No,No,Dual,Yes,Yes
79468,CL17,Yes,No,Quad,Yes,No
79469,CL17,No,No,Single,Yes,No
79470,CL11,No,No,Dual,No,Yes
79471,CL11,No,No,Single,No,Yes
79472,CL36,Yes,Yes,Quad,Yes,No
79473,CL18,No,No,Dual,Yes,No
79474,CL40,Yes,Yes,Single,No,No
79475,CL16,Yes,No,Single,Yes,No
79476,CL13,No,No,Quad,Yes,No
79477,CL19,No,No,Single,No,No
79478,CL36,Yes,Yes,Dual,No,Yes
79479,CL11,Yes,No,Dual,Yes,No
79480,CL18,Yes,Yes,Quad,No,Yes
79481,CL11,No,No,Quad,Yes,No
79482,CL19,No,No,Single,Yes,No
79483,CL16,No,No,Quad,Yes,No
79484,CL40,No,No,Single,Yes,Yes
79485,CL15,Yes,Yes,Dual,Yes,Yes
79486,CL15,Yes,Yes,Quad,Yes,No
79487,CL19,Yes,No,Quad,Yes,Yes
79488,CL13,No,No,Dual,No,No
79489,CL16,Yes,No,Dual,No,Yes
79490,CL18,Yes,No,Dual,Yes,No
79491,CL16,No,No,Dual,No,No
79492,CL19,No,No,Single,Yes,Yes
79493,CL13,Yes,No,Dual,No,No
79494,CL18,No,No,Dual,No,No
79495,CL38,No,No,Single,No,No
79496,CL16,No,No,Single,Yes,Yes
79497,CL15,No,No,Single,No,No
79498,CL38,Yes,No,Quad,No,No
79499,CL36,Yes,Yes,Dual,No,No
79500,CL36,Yes,Yes,Dual,No,No
79501,CL36,No,No,Single,No,Yes
79502,CL18,Yes,No,Dual,No,Yes
79503,CL18,No,No,Quad,No,Yes
79504,CL18,Yes,No,Quad,No,No
79505,CL19,Yes,Yes,Quad,Yes,No
79506,CL19,Yes,No,Single,Yes,No
79507,CL38,Yes,No,Single,No,Yes
79508,CL40,Yes,No,Dual,No,Yes
79509,CL40,Yes,Yes,Dual,No,No
79510,CL13,No,No,Quad,Yes,Yes
79511,CL15,Yes,No,Dual,Yes,No
79512,CL19,No,No,Quad,No,No
79513,CL40,Yes,Yes,Dual,No,No
79514,CL40,Yes,Yes,Single,No,No
79515,CL19,Yes,No,Dual,No,No
79516,CL18,No,No,Single,Yes,Yes
79517,CL17,No,No,Dual,Yes,Yes
79518,CL17,No,No,Single,No,Yes
79519,CL19,No,No,Single,No,Yes
79520,CL36,No,No,Single,No,No
79521,CL19,Yes,Yes,Quad,No,No
79522,CL19,Yes,Yes,Quad,No,No
79523,CL16,Yes,No,Dual,No,Yes
79524,CL40,No,No,Dual,No,Yes
79525,CL40,No,No,Dual,No,Yes
79526,CL15,No,No,Single,Yes,No
79527,CL40,Yes,No,Single,No,No
79528,CL17,Yes,Yes,Dual,No,No
79529,CL38,Yes,Yes,Quad,No,Yes
79530,CL15,Yes,Yes,Quad,No,No
79531,CL38,No,No,Quad,No,Yes
79532,CL17,Yes,No,Single,No,No
79533,CL16,No,No,Single,Yes,Yes
79534,CL11,No,No,Single,Yes,Yes
79535,CL18,No,No,Quad,No,No
79536,CL18,Yes,Yes,Quad,Yes,No
79537,CL36,Yes,No,Single,Yes,Yes
79538,CL18,No,No,Dual,No,Yes
79539,CL18,Yes,No,Single,No,Yes
79540,CL17,Yes,No,Dual,No,Yes
79541,CL17,No,No,Dual,Yes,No
79542,CL17,No,No,Quad,Yes,Yes
79543,CL36,Yes,No,Quad,Yes,Yes
79544,CL18,No,No,Single,No,No
79545,CL15,Yes,Yes,Dual,Yes,No
79546,CL19,No,No,Dual,No,Yes
79547,CL40,No,No,Quad,No,No
79548,CL15,Yes,No,Single,Yes,No
79549,CL40,Yes,No,Single,Yes,No
79550,CL19,No,No,Single,Yes,Yes
79551,CL38,Yes,Yes,Quad,Yes,No
79552,CL18,Yes,Yes,Dual,No,Yes
79553,CL16,Yes,Yes,Single,Yes,No
79554,CL40,Yes,Yes,Dual,No,Yes
79555,CL40,No,No,Quad,Yes,Yes
79556,CL16,No,No,Quad,No,No
79557,CL19,Yes,Yes,Dual,No,Yes
79558,CL36,Yes,Yes,Quad,Yes,No
79559,CL38,No,No,Single,No,No
79560,CL40,No,No,Quad,No,Yes
79561,CL15,No,No,Dual,No,No
79562,CL36,Yes,Yes,Single,Yes,No
79563,CL15,Yes,No,Dual,No,No
79564,CL11,Yes,No,Quad,Yes,No
79565,CL11,No,No,Quad,No,No
79566,CL13,Yes,No,Dual,No,No
79567,CL11,No,No,Dual,No,No
79568,CL16,No,No,Dual,No,No
79569,CL15,Yes,Yes,Dual,Yes,Yes
79570,CL15,No,No,Quad,Yes,Yes
79571,CL17,No,No,Single,Yes,No
79572,CL15,No,No,Single,Yes,Yes
79573,CL38,No,No,Single,Yes,Yes
79574,CL38,No,No,Quad,Yes,No
79575,CL18,No,No,Quad,No,No
79576,CL15,No,No,Quad,No,Yes
79577,CL13,Yes,Yes,Single,Yes,Yes
79578,CL38,Yes,No,Dual,No,No
79579,CL40,Yes,Yes,Dual,Yes,No
79580,CL16,No,No,Quad,No,Yes
79581,CL36,Yes,Yes,Dual,No,Yes
79582,CL15,Yes,Yes,Quad,No,No
79583,CL40,No,No,Quad,Yes,Yes
79584,CL38,Yes,No,Quad,Yes,No
79585,CL16,No,No,Quad,No,Yes
79586,CL38,Yes,No,Dual,Yes,No
79587,CL16,No,No,Quad,Yes,Yes
79588,CL15,Yes,Yes,Quad,Yes,Yes
79589,CL40,Yes,Yes,Quad,Yes,Yes
79590,CL40,Yes,Yes,Quad,No,No
79591,CL18,Yes,Yes,Single,Yes,Yes
79592,CL17,No,No,Single,No,Yes
79593,CL16,No,No,Single,Yes,Yes
79594,CL16,No,No,Quad,Yes,Yes
79595,CL17,Yes,No,Quad,Yes,Yes
79596,CL16,Yes,No,Quad,Yes,Yes
79597,CL11,No,No,Single,Yes,No
79598,CL16,Yes,No,Quad,No,No
79599,CL16,Yes,Yes,Quad,No,No
79600,CL15,Yes,No,Quad,Yes,Yes
79601,CL18,No,No,Single,No,Yes
79602,CL15,No,No,Quad,Yes,No
79603,CL15,Yes,No,Single,No,No
79604,CL38,Yes,No,Single,Yes,No
79605,CL13,Yes,No,Dual,Yes,Yes
79606,CL11,Yes,No,Single,Yes,No
79607,CL15,Yes,Yes,Quad,No,Yes
79608,CL16,Yes,No,Dual,No,Yes
79609,CL11,No,No,Dual,Yes,Yes
79610,CL11,No,No,Single,No,No
79611,CL16,No,No,Quad,No,Yes
79612,CL17,No,No,Quad,Yes,No
79613,CL11,No,No,Dual,No,Yes
79614,CL11,No,No,Dual,Yes,No
79615,CL40,No,No,Single,No,No
79616,CL15,No,No,Quad,No,No
79617,CL36,Yes,Yes,Single,Yes,Yes
79618,CL19,No,No,Dual,No,Yes
79619,CL13,No,No,Quad,No,Yes
79620,CL13,No,No,Single,No,Yes
79621,CL17,Yes,No,Dual,Yes,No
79622,CL11,No,No,Quad,No,Yes
79623,CL11,Yes,Yes,Dual,Yes,No
79624,CL15,No,No,Quad,Yes,No
79625,CL15,No,No,Single,No,No
79626,CL16,Yes,No,Dual,Yes,No
79627,CL17,No,No,Dual,No,Yes
79628,CL17,Yes,No,Single,Yes,Yes
79629,CL17,No,No,Single,Yes,No
79630,CL36,No,No,Quad,No,No
79631,CL36,No,No,Dual,No,No
79632,CL11,No,No,Dual,Yes,No
79633,CL40,Yes,Yes,Single,No,No
79634,CL18,No,No,Quad,Yes,Yes
79635,CL38,Yes,Yes,Quad,Yes,Yes
79636,CL13,Yes,No,Single,No,Yes
79637,CL18,No,No,Single,Yes,No
79638,CL17,Yes,Yes,Quad,No,No
79639,CL15,Yes,No,Single,No,No
79640,CL16,No,No,Quad,Yes,Yes
79641,CL40,No,No,Quad,No,No
79642,CL11,Yes,Yes,Dual,No,No
79643,CL13,Yes,Yes,Quad,Yes,No
79644,CL40,No,No,Quad,No,No
79645,CL17,No,No,Dual,Yes,No
79646,CL18,No,No,Dual,No,No
79647,CL40,Yes,No,Single,No,No
79648,CL40,Yes,No,Dual,Yes,No
79649,CL16,No,No,Quad,No,No
79650,CL36,Yes,No,Dual,No,Yes
79651,CL36,Yes,No,Dual,No,Yes
79652,CL40,No,No,Quad,No,Yes
79653,CL17,No,No,Dual,Yes,No
79654,CL17,Yes,No,Single,Yes,No
79655,CL16,Yes,Yes,Dual,Yes,Yes
79656,CL17,No,No,Single,No,No
79657,CL40,No,No,Single,No,Yes
79658,CL17,Yes,Yes,Dual,No,No
79659,CL16,No,No,Single,No,Yes
79660,CL13,Yes,No,Dual,No,No
79661,CL16,Yes,No,Single,No,Yes
79662,CL40,No,No,Dual,No,No
79663,CL36,Yes,No,Dual,Yes,Yes
79664,CL18,No,No,Dual,Yes,No
79665,CL40,Yes,Yes,Single,No,No
79666,CL15,No,No,Single,Yes,Yes
79667,CL13,No,No,Quad,No,Yes
79668,CL17,No,No,Dual,No,Yes
79669,CL17,Yes,Yes,Quad,No,No
79670,CL15,No,No,Dual,Yes,Yes
79671,CL18,No,No,Quad,Yes,No
79672,CL11,No,No,Single,No,No
79673,CL38,No,No,Quad,Yes,Yes
79674,CL18,Yes,Yes,Single,Yes,No
79675,CL15,Yes,No,Dual,Yes,No
79676,CL17,Yes,No,Quad,No,Yes
79677,CL38,Yes,No,Dual,No,Yes
79678,CL13,Yes,No,Quad,Yes,Yes
79679,CL18,No,No,Quad,No,Yes
79680,CL38,No,No,Single,Yes,Yes
79681,CL19,No,No,Quad,Yes,No
79682,CL36,No,No,Quad,Yes,No
79683,CL11,Yes,No,Dual,Yes,No
79684,CL16,Yes,No,Quad,Yes,Yes
79685,CL36,Yes,Yes,Quad,Yes,Yes
79686,CL38,No,No,Quad,Yes,Yes
79687,CL16,No,No,Single,No,Yes
79688,CL17,Yes,No,Quad,Yes,No
79689,CL19,Yes,No,Dual,No,No
79690,CL18,Yes,Yes,Quad,No,No
79691,CL36,No,No,Quad,Yes,Yes
79692,CL38,No,No,Dual,Yes,Yes
79693,CL19,No,No,Single,Yes,No
79694,CL17,No,No,Quad,Yes,Yes
79695,CL36,No,No,Single,Yes,Yes
79696,CL19,Yes,No,Dual,No,No
79697,CL19,Yes,No,Dual,No,No
79698,CL19,Yes,No,Single,No,No
79699,CL18,No,No,Single,Yes,No
79700,CL11,No,No,Dual,Yes,No
79701,CL13,Yes,No,Single,No,Yes
79702,CL40,Yes,No,Quad,Yes,Yes
79703,CL13,Yes,No,Single,No,Yes
79704,CL17,No,No,Single,No,No
79705,CL11,No,No,Quad,Yes,Yes
79706,CL11,No,No,Quad,Yes,No
79707,CL40,Yes,Yes,Single,No,No
79708,CL13,No,No,Dual,Yes,No
79709,CL17,No,No,Single,Yes,Yes
79710,CL17,No,No,Dual,Yes,No
79711,CL40,Yes,No,Quad,No,No
79712,CL40,Yes,No,Quad,Yes,No
79713,CL15,Yes,No,Quad,Yes,Yes
79714,CL11,Yes,Yes,Quad,No,Yes
79715,CL18,Yes,Yes,Single,No,No
79716,CL15,Yes,Yes,Dual,No,No
79717,CL19,Yes,Yes,Quad,No,No
79718,CL38,Yes,Yes,Quad,No,Yes
79719,CL17,No,No,Dual,No,No
79720,CL36,Yes,No,Dual,No,No
79721,CL36,No,No,Dual,Yes,No
79722,CL15,Yes,No,Single,Yes,Yes
79723,CL13,No,No,Quad,No,Yes
79724,CL40,No,No,Quad,No,Yes
79725,CL38,Yes,Yes,Dual,No,Yes
79726,CL16,Yes,No,Dual,No,Yes
79727,CL40,No,No,Quad,Yes,No
79728,CL38,No,No,Single,Yes,Yes
79729,CL11,Yes,Yes,Quad,Yes,Yes
79730,CL36,Yes,No,Dual,No,Yes
79731,CL13,No,No,Quad,No,No
79732,CL19,No,No,Quad,Yes,No
79733,CL17,No,No,Quad,Yes,No
79734,CL16,Yes,Yes,Dual,Yes,No
79735,CL40,No,No,Single,Yes,Yes
79736,CL36,No,No,Single,No,Yes
79737,CL15,Yes,Yes,Dual,No,Yes
79738,CL18,Yes,Yes,Quad,Yes,No
79739,CL11,No,No,Quad,No,Yes
79740,CL40,Yes,Yes,Dual,Yes,Yes
79741,CL19,Yes,No,Single,Yes,No
79742,CL38,Yes,No,Dual,Yes,Yes
79743,CL19,No,No,Quad,Yes,No
79744,CL36,Yes,No,Dual,Yes,Yes
79745,CL40,No,No,Quad,Yes,No
79746,CL11,Yes,Yes,Dual,No,No
79747,CL16,No,No,Single,No,No
79748,CL11,Yes,No,Quad,Yes,Yes
79749,CL40,Yes,No,Quad,No,Yes
79750,CL11,Yes,Yes,Dual,No,Yes
79751,CL36,Yes,Yes,Quad,No,No
79752,CL38,No,No,Quad,No,Yes
79753,CL15,No,No,Single,No,No
79754,CL16,No,No,Quad,Yes,No
79755,CL17,Yes,No,Dual,Yes,No
79756,CL11,Yes,No,Dual,Yes,Yes
79757,CL11,Yes,No,Quad,Yes,Yes
79758,CL16,Yes,Yes,Single,No,Yes
79759,CL40,Yes,No,Single,No,Yes
79760,CL38,Yes,No,Quad,Yes,Yes
79761,CL16,Yes,Yes,Single,Yes,No
79762,CL19,Yes,No,Quad,Yes,Yes
79763,CL15,No,No,Single,No,Yes
79764,CL19,Yes,No,Dual,No,No
79765,CL15,Yes,Yes,Dual,Yes,Yes
79766,CL17,No,No,Dual,Yes,No
79767,CL19,No,No,Dual,No,No
79768,CL13,No,No,Quad,Yes,No
79769,CL13,No,No,Quad,No,Yes
79770,CL16,No,No,Single,Yes,No
79771,CL36,Yes,Yes,Dual,Yes,Yes
79772,CL40,No,No,Dual,Yes,No
79773,CL19,No,No,Single,Yes,No
79774,CL13,Yes,Yes,Single,Yes,No
79775,CL18,Yes,No,Single,Yes,Yes
79776,CL40,Yes,Yes,Dual,Yes,Yes
79777,CL19,No,No,Single,No,No
79778,CL36,No,No,Single,No,No
79779,CL11,No,No,Quad,No,Yes
79780,CL19,Yes,No,Dual,Yes,No
79781,CL38,Yes,Yes,Quad,Yes,No
79782,CL19,Yes,Yes,Dual,Yes,No
79783,CL19,No,No,Quad,Yes,No
79784,CL19,No,No,Single,Yes,No
79785,CL17,Yes,Yes,Single,No,Yes
79786,CL13,No,No,Single,Yes,No
79787,CL13,No,No,Dual,Yes,No
79788,CL38,Yes,No,Dual,No,Yes
79789,CL11,No,No,Dual,No,No
79790,CL15,No,No,Quad,Yes,Yes
79791,CL40,Yes,Yes,Quad,No,No
79792,CL17,Yes,No,Quad,No,No
79793,CL17,Yes,Yes,Dual,No,Yes
79794,CL16,Yes,Yes,Single,Yes,No
79795,CL15,Yes,No,Quad,No,No
79796,CL16,No,No,Single,No,No
79797,CL19,Yes,No,Dual,No,No
79798,CL18,Yes,No,Quad,No,No
79799,CL15,Yes,No,Single,No,No
79800,CL13,Yes,Yes,Dual,No,No
79801,CL16,Yes,No,Quad,No,Yes
79802,CL19,No,No,Quad,No,No
79803,CL15,No,No,Quad,No,No
79804,CL11,No,No,Dual,Yes,No
79805,CL36,No,No,Quad,Yes,Yes
79806,CL38,Yes,No,Single,No,Yes
79807,CL16,No,No,Quad,No,Yes
79808,CL38,No,No,Quad,No,No
79809,CL18,Yes,No,Single,Yes,No
79810,CL40,No,No,Dual,Yes,No
79811,CL11,Yes,No,Single,No,No
79812,CL11,Yes,No,Quad,No,No
79813,CL17,No,No,Quad,No,No
79814,CL36,No,No,Single,No,Yes
79815,CL19,No,No,Quad,Yes,Yes
79816,CL15,Yes,Yes,Quad,Yes,Yes
79817,CL36,No,No,Quad,Yes,No
79818,CL36,Yes,No,Dual,No,No
79819,CL19,No,No,Quad,No,Yes
79820,CL19,Yes,No,Dual,No,Yes
79821,CL40,Yes,Yes,Quad,No,No
79822,CL18,No,No,Single,No,No
79823,CL38,Yes,No,Dual,Yes,Yes
79824,CL19,No,No,Single,No,Yes
79825,CL16,Yes,No,Single,No,No
79826,CL36,No,No,Single,Yes,No
