chicken_id,breed_id,farm_id,farmer_id,gender,hatch_date,age_days,weight_kg,height_cm,production_type,health_status,vaccination_status,egg_production_weekly,province,feed_type_id,market_value
7076,9,33,76,Male,7/8/2023,177,2.22,58.9,Fighting,Recovered,Complete,7,Sulawesi Selatan,4,83363
7077,3,179,89,Male,3/21/2022,651,1,60.3,Dual Purpose,Recovered,Partial,0,Jawa Tengah,3,91678
7078,12,133,94,Female,4/17/2022,624,1.77,36.3,Ornamental,Under Treatment,None,6,Sulawesi Selatan,2,58033
7079,14,23,7,Male,4/9/2023,267,2.18,64.7,Meat,Recovered,Complete,4,Banten,5,79851
7080,12,59,68,Male,8/7/2022,512,3.13,55,Dual Purpose,Recovered,None,0,Banten,8,95814
7081,5,21,46,Female,10/15/2022,443,2.23,26,Dual Purpose,Minor Issues,Partial,0,Kalimantan Selatan,8,99792
7082,5,101,91,Female,11/6/2022,421,3.8,37.4,Meat,Healthy,Partial,3,Sumatera Utara,8,43590
7083,2,2,38,Male,1/17/2022,714,0.84,63.2,Dual Purpose,Under Treatment,None,0,Kalimantan Selatan,6,129894
7084,2,153,94,Female,6/15/2022,565,2.38,59.4,Ornamental,Healthy,Complete,0,Sulawesi Selatan,7,99108
7085,9,99,54,Male,1/13/2023,353,1.37,40.3,Fighting,Healthy,None,0,Jawa Timur,2,124310
7086,8,199,15,Male,5/4/2023,242,1.9,36.4,Dual Purpose,Under Treatment,None,1,Banten,2,85125
7087,15,8,97,Female,3/25/2023,282,3.67,53.4,Fighting,Under Treatment,Complete,1,Jawa Tengah,8,117256
7088,2,31,56,Female,8/20/2022,499,4.22,34.8,Meat,Minor Issues,Complete,4,Sulawesi Selatan,3,101230
7089,15,84,72,Female,3/10/2022,662,3.45,47.3,Dual Purpose,Minor Issues,Partial,2,Jawa Timur,2,110427
7090,13,96,47,Female,12/29/2023,3,3.91,65.1,Meat,Healthy,Partial,1,Bali,1,44178
7091,5,194,31,Female,7/3/2022,547,4.22,67.1,Dual Purpose,Under Treatment,None,7,Sulawesi Selatan,4,55936
7092,7,51,29,Male,4/24/2023,252,2.85,38.9,Ornamental,Minor Issues,Partial,0,Jawa Tengah,2,39894
7093,5,136,17,Female,3/23/2022,649,0.84,49,Dual Purpose,Minor Issues,Partial,0,DI Yogyakarta,2,65584
7094,14,133,52,Female,4/21/2022,620,4.15,69.7,Dual Purpose,Recovered,None,0,Jawa Barat,3,47187
7095,3,58,89,Male,6/7/2022,573,4.18,46.3,Egg,Healthy,Partial,5,Lampung,2,70753
7096,10,161,81,Female,8/17/2023,137,3.91,57.8,Meat,Healthy,Complete,5,Sumatera Utara,6,131245
7097,10,50,35,Female,6/18/2022,562,1.53,51.8,Dual Purpose,Healthy,Complete,0,Jawa Barat,1,74447
7098,14,119,59,Male,11/17/2023,45,2.4,30.5,Fighting,Minor Issues,None,2,Sumatera Utara,6,48502
7099,1,13,45,Female,7/19/2022,531,2.95,51.9,Dual Purpose,Under Treatment,Partial,2,Sumatera Utara,2,71264
7100,9,160,89,Female,7/13/2022,537,3.3,54.6,Meat,Recovered,Partial,2,Jawa Barat,1,109421
7101,12,165,4,Female,6/24/2023,191,3.74,30.4,Meat,Minor Issues,Partial,0,Jawa Barat,5,113041
7102,5,98,61,Male,3/11/2022,661,2.39,61.4,Fighting,Under Treatment,Complete,1,Jawa Tengah,5,101922
7103,3,71,77,Male,3/24/2023,283,3.09,27.3,Meat,Under Treatment,None,0,Jawa Timur,8,140193
7104,3,55,73,Male,10/29/2023,64,4.43,40.3,Egg,Healthy,None,4,DI Yogyakarta,5,142858
7105,1,106,59,Male,10/24/2022,434,4.12,52.3,Fighting,Under Treatment,None,5,Bali,1,138326
7106,11,190,72,Female,3/25/2022,647,3.69,47.5,Dual Purpose,Minor Issues,Complete,0,Jawa Barat,2,133041
7107,1,9,74,Female,3/11/2023,296,3.12,60.5,Egg,Minor Issues,None,0,Kalimantan Selatan,5,138876
7108,4,79,47,Female,12/14/2022,383,1.91,58.5,Fighting,Healthy,Partial,2,Jawa Tengah,7,48934
7109,14,181,93,Male,10/13/2022,445,1.43,37.4,Dual Purpose,Under Treatment,Complete,0,Jawa Tengah,2,144192
7110,10,50,11,Male,9/24/2023,99,1.89,39.4,Dual Purpose,Healthy,Complete,2,Jawa Barat,2,125482
7111,1,30,50,Female,4/3/2023,273,4.42,45.1,Meat,Under Treatment,None,2,Jawa Barat,4,119404
7112,2,121,95,Male,3/12/2022,660,2.97,65.5,Ornamental,Recovered,Partial,0,Jawa Barat,5,116863
7113,9,86,35,Male,12/9/2022,388,2.71,41,Egg,Recovered,Partial,4,Lampung,5,142535
7114,5,190,1,Male,5/23/2022,588,2.75,67,Dual Purpose,Minor Issues,Complete,0,Jawa Timur,2,111221
7115,2,157,37,Male,12/16/2023,16,2.83,69.6,Fighting,Minor Issues,Partial,0,DI Yogyakarta,5,134559
7116,6,118,1,Female,1/7/2023,359,3.18,25.9,Dual Purpose,Healthy,Partial,0,Sulawesi Selatan,7,81602
7117,6,17,81,Male,3/11/2022,661,1.75,28.2,Meat,Healthy,Complete,6,Sumatera Utara,4,60751
7118,6,153,55,Female,12/30/2022,367,0.95,43.9,Dual Purpose,Recovered,Partial,0,Sumatera Utara,3,34983
7119,14,91,65,Female,9/2/2023,121,2.89,27.8,Dual Purpose,Minor Issues,Partial,0,Banten,5,143460
7120,14,173,67,Male,1/23/2022,708,1.39,68.7,Dual Purpose,Recovered,Partial,0,Kalimantan Selatan,7,75252
7121,11,88,40,Female,10/31/2022,427,1.85,62.2,Ornamental,Minor Issues,Partial,2,Sulawesi Selatan,8,26542
7122,15,128,35,Female,8/4/2023,150,1.01,67.1,Ornamental,Healthy,Partial,0,Sumatera Utara,8,65304
7123,3,79,28,Female,6/3/2022,577,1.77,32.6,Egg,Recovered,Partial,6,Lampung,2,88134
7124,9,162,59,Male,1/14/2023,352,2.26,25.2,Egg,Recovered,Complete,6,DI Yogyakarta,4,55137
7125,9,195,82,Male,4/15/2022,626,3.55,61.3,Meat,Healthy,None,0,Jawa Tengah,7,81374
7126,11,119,3,Female,11/25/2023,37,3.51,69.6,Ornamental,Minor Issues,Partial,7,Bali,7,146121
7127,6,151,31,Female,1/25/2022,706,1.46,29.5,Meat,Minor Issues,Partial,6,Lampung,7,46363
7128,5,14,38,Male,11/9/2023,53,2.67,49.4,Egg,Healthy,Complete,0,Jawa Timur,7,49216
7129,13,160,73,Female,10/25/2023,68,1.33,58.7,Meat,Minor Issues,Complete,0,Sumatera Utara,4,122453
7130,7,129,12,Male,9/17/2022,471,2.02,26.5,Meat,Minor Issues,Complete,0,Sulawesi Selatan,7,65202
7131,10,17,23,Female,4/21/2023,255,2.35,38.8,Egg,Under Treatment,Partial,0,Kalimantan Selatan,2,91782
7132,4,9,98,Female,7/9/2022,541,3.35,47.9,Ornamental,Minor Issues,None,4,Banten,8,39328
7133,14,136,2,Male,5/13/2022,598,1.56,53.4,Ornamental,Minor Issues,None,0,Kalimantan Selatan,1,121451
7134,5,158,13,Male,5/5/2023,241,4.28,66.6,Egg,Under Treatment,Partial,2,Kalimantan Selatan,7,124692
7135,11,87,99,Male,4/6/2023,270,1.02,58.8,Egg,Recovered,Complete,0,Banten,7,104008
7136,11,3,45,Female,11/27/2023,35,2.71,50.6,Fighting,Under Treatment,Complete,0,Jawa Barat,8,144188
7137,3,71,46,Female,3/26/2022,646,4.25,59.6,Meat,Minor Issues,Complete,6,Sulawesi Selatan,3,62123
7138,11,175,48,Male,12/2/2023,30,1.06,50.3,Fighting,Under Treatment,None,3,Jawa Timur,8,133347
7139,6,18,64,Female,1/18/2022,713,2.14,63.7,Egg,Recovered,Partial,0,Jawa Tengah,6,77085
7140,2,162,67,Female,2/5/2023,330,1.67,47.8,Dual Purpose,Minor Issues,None,0,Sulawesi Selatan,4,83186
7141,15,87,11,Female,7/4/2023,181,2.89,39.6,Meat,Minor Issues,Complete,0,Banten,3,148718
7142,10,175,77,Male,5/17/2022,594,3.04,52.2,Ornamental,Recovered,Complete,4,Sulawesi Selatan,7,146218
7143,9,74,40,Female,12/2/2023,30,1.6,43.9,Fighting,Under Treatment,Complete,0,Banten,5,120985
7144,8,39,17,Male,8/20/2023,134,1.01,46.9,Ornamental,Recovered,Complete,0,Jawa Timur,4,116880
7145,2,64,93,Male,10/24/2023,69,1.57,52.2,Fighting,Recovered,Complete,0,Jawa Timur,3,38376
7146,11,133,67,Male,4/25/2022,616,0.88,37.3,Dual Purpose,Recovered,Partial,7,DI Yogyakarta,5,133624
7147,6,86,28,Male,7/1/2022,549,1,36.5,Ornamental,Under Treatment,Complete,0,Lampung,6,38682
7148,7,70,23,Female,12/3/2022,394,3.16,40.8,Ornamental,Recovered,Partial,0,Jawa Tengah,6,77409
7149,2,2,80,Male,12/5/2023,27,3.78,43.9,Egg,Healthy,Complete,0,Sulawesi Selatan,8,149232
7150,5,28,92,Female,12/11/2023,21,2.88,64.9,Meat,Minor Issues,None,0,DI Yogyakarta,5,79602
7151,13,62,15,Female,3/16/2023,291,4.04,38.4,Fighting,Healthy,None,0,Lampung,2,98947
7152,1,55,84,Male,10/6/2023,87,2.16,32.2,Meat,Healthy,Complete,0,Jawa Barat,6,59060
7153,13,67,99,Female,11/20/2023,42,1.82,34.8,Meat,Recovered,Complete,7,Lampung,8,67983
7154,10,44,59,Female,1/22/2023,344,1.57,53.1,Egg,Under Treatment,None,5,Jawa Tengah,8,109822
7155,8,196,65,Male,1/10/2022,721,4.39,35.5,Meat,Recovered,Partial,0,DI Yogyakarta,6,131860
7156,14,43,13,Female,1/15/2023,351,0.91,38.5,Dual Purpose,Healthy,Complete,0,Jawa Timur,8,65148
7157,5,66,15,Male,3/13/2023,294,1.71,26.6,Dual Purpose,Minor Issues,None,0,Sulawesi Selatan,2,58747
7158,13,54,34,Male,7/16/2023,169,3.16,54.2,Ornamental,Under Treatment,None,4,Jawa Timur,8,90135
7159,11,198,42,Female,1/1/2022,730,1.14,47.8,Ornamental,Under Treatment,None,4,Sulawesi Selatan,5,46008
7160,1,47,98,Female,7/18/2022,532,1.58,30.6,Dual Purpose,Under Treatment,Partial,0,Jawa Barat,8,122871
7161,3,91,36,Female,6/29/2022,551,1.41,46.5,Meat,Minor Issues,Partial,3,Banten,5,95163
7162,3,78,9,Female,12/31/2023,1,3.35,45.6,Ornamental,Minor Issues,Complete,6,Banten,1,144496
7163,3,88,11,Female,9/30/2023,93,1.55,60.4,Fighting,Recovered,None,0,DI Yogyakarta,2,80501
7164,10,115,71,Female,2/9/2023,326,1.03,61.3,Ornamental,Healthy,Partial,3,Jawa Timur,7,118654
7165,1,156,42,Female,6/5/2023,210,3.67,54.5,Fighting,Minor Issues,None,2,Banten,7,47883
7166,12,81,13,Male,2/3/2022,697,1.57,57.3,Meat,Recovered,None,0,Jawa Timur,2,110900
7167,14,8,60,Female,6/21/2023,194,3.67,44.4,Meat,Healthy,Partial,0,Jawa Tengah,6,88203
7168,9,152,81,Female,12/1/2022,396,2.51,59.5,Dual Purpose,Under Treatment,Partial,1,Banten,2,134449
7169,5,93,41,Male,1/22/2023,344,2.92,53.1,Dual Purpose,Recovered,Partial,5,Jawa Tengah,8,75033
7170,5,172,81,Female,12/7/2023,25,3.28,60.2,Ornamental,Healthy,Complete,1,Jawa Tengah,3,133455
7171,10,8,51,Female,5/2/2023,244,3.23,43.9,Meat,Minor Issues,Complete,0,Banten,5,85199
7172,7,125,39,Male,10/23/2023,70,2.84,38.2,Ornamental,Under Treatment,None,0,Jawa Barat,1,140021
7173,12,15,34,Male,1/5/2023,361,4.33,54.7,Dual Purpose,Healthy,Partial,0,Kalimantan Selatan,4,114542
7174,7,44,44,Female,3/14/2022,658,3.23,60.5,Egg,Under Treatment,Partial,0,Banten,6,33835
7175,6,87,95,Male,9/27/2022,461,3.27,29,Fighting,Recovered,None,0,Sulawesi Selatan,8,90824
7176,10,169,61,Female,5/7/2022,604,2.48,61.2,Fighting,Minor Issues,None,7,Sulawesi Selatan,4,73055
7177,5,74,27,Female,1/13/2022,718,1.94,29,Egg,Healthy,Complete,2,Sumatera Utara,6,86358
7178,5,156,47,Male,10/27/2023,66,3.63,55.3,Ornamental,Recovered,Partial,0,Lampung,2,61189
7179,7,134,1,Male,3/14/2023,293,1.76,53.2,Meat,Recovered,Complete,3,Jawa Tengah,5,46310
7180,14,38,22,Male,2/6/2023,329,4.36,30.8,Fighting,Under Treatment,Partial,5,Sumatera Utara,5,139890
7181,11,57,15,Female,3/30/2022,642,1.17,33.5,Meat,Minor Issues,Partial,1,DI Yogyakarta,4,77354
7182,8,40,34,Female,1/20/2022,711,3.48,40.4,Egg,Recovered,None,0,Jawa Tengah,6,71201
7183,11,134,28,Female,6/19/2022,561,3.17,60.3,Fighting,Minor Issues,Partial,0,Kalimantan Selatan,5,34336
7184,12,154,82,Female,9/13/2022,475,3.48,46.7,Fighting,Minor Issues,None,7,Bali,2,125554
7185,4,62,16,Male,1/28/2023,338,1.75,51.2,Dual Purpose,Under Treatment,None,6,Jawa Tengah,3,33243
7186,8,20,58,Female,12/10/2022,387,4.13,31.8,Dual Purpose,Healthy,Complete,0,Lampung,6,118464
7187,4,184,19,Male,8/13/2022,506,2.85,56.4,Meat,Recovered,Partial,0,DI Yogyakarta,1,37375
7188,10,112,85,Female,3/25/2022,647,3.69,60.8,Dual Purpose,Under Treatment,None,5,Kalimantan Selatan,5,115000
7189,2,105,90,Female,4/8/2023,268,2.31,28.8,Fighting,Recovered,None,6,DI Yogyakarta,5,84448
7190,11,120,37,Female,12/7/2023,25,1.85,33.4,Dual Purpose,Recovered,None,0,Sumatera Utara,2,78903
7191,14,67,24,Female,8/4/2022,515,3.9,66.3,Meat,Recovered,Complete,5,Bali,6,86742
7192,11,48,47,Male,4/26/2023,250,4.36,45.5,Egg,Minor Issues,None,7,DI Yogyakarta,1,80184
7193,11,88,49,Male,6/1/2023,214,2.73,69,Meat,Recovered,Partial,1,Jawa Tengah,7,27554
7194,8,1,19,Male,1/31/2023,335,1.12,59.9,Dual Purpose,Recovered,Partial,0,Banten,2,50377
7195,14,194,69,Female,11/27/2023,35,3.16,37.3,Ornamental,Minor Issues,None,0,Banten,1,103227
7196,2,140,91,Male,1/1/2022,730,1.47,66.6,Ornamental,Healthy,Complete,0,Sumatera Utara,2,67315
7197,2,55,23,Female,5/10/2022,601,0.91,36.7,Dual Purpose,Under Treatment,Complete,3,DI Yogyakarta,4,48864
7198,4,200,54,Male,4/2/2022,639,3.1,35,Ornamental,Healthy,Partial,0,DI Yogyakarta,6,125947
7199,4,143,2,Female,12/23/2023,9,1.2,47.2,Ornamental,Recovered,None,0,Jawa Timur,4,32001
7200,9,52,14,Female,1/26/2022,705,4.17,44.5,Egg,Healthy,Partial,0,Kalimantan Selatan,6,95144
7201,9,174,65,Female,1/6/2022,725,1.54,26.2,Fighting,Healthy,Complete,7,Jawa Tengah,1,128809
7202,5,41,54,Male,5/9/2022,602,3.55,27.7,Fighting,Healthy,Partial,5,Banten,8,63416
7203,1,83,85,Male,8/17/2023,137,3.84,30.2,Egg,Under Treatment,Partial,5,Bali,2,107670
7204,13,122,53,Female,12/5/2022,392,2.12,59.7,Fighting,Recovered,Complete,2,Jawa Timur,4,46210
7205,6,155,93,Male,11/19/2023,43,4.03,58.5,Ornamental,Under Treatment,None,0,Kalimantan Selatan,8,77599
7206,6,1,100,Female,8/1/2023,153,3.55,67.3,Fighting,Under Treatment,None,0,Jawa Tengah,7,133652
7207,7,148,20,Female,9/20/2022,468,1.86,63.7,Fighting,Under Treatment,Complete,5,Sulawesi Selatan,3,125189
7208,10,23,28,Male,12/5/2022,392,3.96,61.5,Fighting,Under Treatment,None,0,Lampung,3,101215
7209,1,30,78,Male,4/19/2022,622,1.23,48.7,Meat,Recovered,Complete,0,Sumatera Utara,3,108104
7210,2,51,41,Male,10/23/2023,70,1.77,51,Meat,Under Treatment,Complete,0,Banten,8,132320
7211,8,136,80,Female,10/5/2023,88,3.64,59.8,Fighting,Under Treatment,Partial,2,Jawa Tengah,5,31446
7212,11,75,80,Female,2/13/2023,322,1.39,57.5,Egg,Under Treatment,Complete,1,Sumatera Utara,1,77931
7213,13,47,44,Female,8/11/2023,143,2.38,31.2,Dual Purpose,Recovered,Complete,0,Jawa Tengah,2,86885
7214,14,108,44,Female,8/26/2022,493,4.21,66.3,Dual Purpose,Under Treatment,None,0,Banten,1,41335
7215,9,40,26,Male,5/21/2022,590,3.87,38.8,Ornamental,Recovered,Complete,7,Banten,3,131047
7216,13,200,29,Male,9/15/2023,108,1.8,39.5,Egg,Recovered,None,4,Jawa Tengah,4,25814
7217,6,33,2,Female,6/6/2022,574,3.46,34.3,Egg,Recovered,Complete,7,Bali,5,50459
7218,11,25,3,Female,6/22/2022,558,4.15,58,Egg,Under Treatment,Complete,3,Jawa Timur,1,139947
7219,6,160,58,Female,12/29/2023,3,4.17,59.9,Meat,Recovered,Complete,6,Jawa Tengah,2,145373
7220,15,46,62,Female,10/3/2022,455,1.98,52,Fighting,Recovered,Complete,0,DI Yogyakarta,3,73344
7221,2,150,8,Male,11/17/2023,45,1.91,56.9,Meat,Healthy,None,0,Jawa Timur,7,136266
7222,10,8,67,Male,7/10/2022,540,3.32,69.6,Fighting,Under Treatment,Complete,0,Lampung,2,129480
7223,6,52,42,Male,9/16/2023,107,1.53,28,Egg,Healthy,None,0,Sumatera Utara,3,68628
7224,13,48,93,Male,3/13/2022,659,2.01,56.8,Fighting,Under Treatment,Complete,0,Sulawesi Selatan,6,73771
7225,15,137,65,Male,7/27/2023,158,4.1,65.6,Meat,Under Treatment,Partial,2,Sulawesi Selatan,7,114572
7226,15,103,11,Female,5/23/2023,223,4.44,58.3,Egg,Under Treatment,None,2,Lampung,6,107980
7227,10,161,23,Female,9/16/2022,472,3.54,55.8,Fighting,Minor Issues,Partial,0,Bali,3,70921
7228,1,50,12,Male,1/25/2022,706,2.16,47.7,Dual Purpose,Minor Issues,Complete,7,DI Yogyakarta,8,100064
7229,1,108,11,Male,6/15/2022,565,3.71,27.4,Ornamental,Minor Issues,Partial,4,Jawa Tengah,2,60277
7230,8,130,39,Female,6/7/2022,573,4.35,42.2,Fighting,Healthy,None,7,Sulawesi Selatan,6,110245
7231,8,197,56,Female,9/13/2023,110,2.17,42.2,Egg,Recovered,None,0,Sumatera Utara,6,57437
7232,11,4,83,Female,10/22/2023,71,1.96,57,Meat,Under Treatment,None,0,Jawa Tengah,2,25904
7233,11,26,59,Female,6/20/2022,560,1.3,56.6,Dual Purpose,Healthy,None,0,Lampung,4,120384
7234,4,104,88,Female,3/16/2023,291,1.47,53.8,Fighting,Recovered,Complete,7,Bali,6,81436
7235,13,175,38,Male,5/20/2022,591,2.47,61,Meat,Under Treatment,Complete,5,Sulawesi Selatan,6,129137
7236,6,36,82,Female,7/28/2023,157,1.64,32.2,Ornamental,Minor Issues,Partial,3,Jawa Timur,4,31386
7237,9,80,41,Male,2/7/2022,693,0.97,68.3,Meat,Under Treatment,Complete,7,Jawa Timur,5,46068
7238,5,163,71,Female,2/28/2023,307,3.44,51.8,Ornamental,Recovered,Partial,6,Bali,1,133947
7239,2,199,23,Female,1/20/2022,711,2.85,62.1,Egg,Healthy,Partial,0,Bali,7,63176
7240,7,93,68,Female,5/9/2022,602,2.11,54.3,Ornamental,Under Treatment,Complete,0,Banten,3,96653
7241,2,25,92,Female,7/28/2023,157,1.78,35.1,Ornamental,Healthy,None,4,Lampung,5,83588
7242,13,163,12,Male,3/28/2023,279,2.64,40.9,Dual Purpose,Healthy,None,4,Banten,7,137039
7243,7,174,9,Female,7/25/2022,525,3.9,57.8,Dual Purpose,Recovered,None,0,Sulawesi Selatan,4,55525
7244,5,200,15,Male,8/20/2022,499,1.99,49.8,Meat,Under Treatment,None,0,DI Yogyakarta,8,148318
7245,12,27,49,Male,8/28/2023,126,3.32,41.1,Ornamental,Minor Issues,Complete,4,Bali,5,124304
7246,15,15,25,Female,9/5/2022,483,4.48,42.6,Ornamental,Minor Issues,Partial,5,Sumatera Utara,1,141223
7247,14,196,17,Female,3/13/2022,659,1.8,49.7,Ornamental,Healthy,Partial,0,Lampung,5,63221
7248,10,93,52,Female,9/11/2022,477,3.09,50.6,Dual Purpose,Healthy,None,5,Jawa Tengah,1,115701
7249,6,61,47,Male,9/14/2023,109,2.8,55.2,Fighting,Recovered,Partial,0,DI Yogyakarta,2,99490
7250,7,166,11,Male,8/10/2023,144,4.13,60.8,Dual Purpose,Recovered,None,3,Sulawesi Selatan,2,111451
7251,5,40,1,Female,9/26/2022,462,3.64,31.8,Meat,Recovered,Complete,0,Bali,6,62388
7252,14,164,73,Female,3/21/2022,651,1.96,43,Fighting,Recovered,Complete,3,DI Yogyakarta,7,44131
7253,1,156,84,Female,11/16/2022,411,3.96,26,Ornamental,Recovered,Partial,4,Jawa Timur,6,100702
7254,4,152,65,Female,4/3/2022,638,0.94,50.9,Ornamental,Healthy,Complete,1,DI Yogyakarta,5,60543
7255,12,23,69,Male,4/8/2022,633,3.67,37.5,Meat,Recovered,Complete,0,Lampung,2,43393
7256,14,142,25,Male,2/19/2023,316,2.39,29.6,Dual Purpose,Recovered,None,0,Jawa Barat,3,35227
7257,5,103,30,Female,9/18/2022,470,1.57,50.5,Dual Purpose,Under Treatment,None,3,Sulawesi Selatan,2,46429
7258,10,126,77,Male,10/24/2022,434,0.93,52.6,Dual Purpose,Recovered,Complete,0,Jawa Timur,8,101807
7259,8,55,59,Female,12/21/2023,11,3.73,45.8,Egg,Recovered,Complete,0,Jawa Tengah,5,90020
7260,5,89,8,Female,11/1/2022,426,3.28,55,Egg,Minor Issues,None,2,Jawa Tengah,8,87658
7261,12,188,20,Male,9/25/2023,98,4.26,25.2,Ornamental,Recovered,Complete,2,Bali,6,117918
7262,8,32,59,Male,9/28/2023,95,3.4,54.2,Ornamental,Under Treatment,Partial,6,Jawa Tengah,8,30931
7263,13,94,18,Female,11/13/2023,49,3.73,29.6,Fighting,Healthy,None,0,Kalimantan Selatan,8,63828
7264,2,17,18,Male,6/29/2023,186,2.87,39.2,Dual Purpose,Under Treatment,None,0,DI Yogyakarta,1,131292
7265,11,76,93,Male,2/22/2022,678,2.92,50.4,Dual Purpose,Healthy,Partial,0,Sumatera Utara,1,121735
7266,12,60,18,Male,5/22/2022,589,3.1,40.2,Meat,Under Treatment,Partial,0,Jawa Timur,1,124724
7267,7,128,100,Male,12/25/2023,7,2.34,54.1,Egg,Healthy,Complete,0,Bali,1,33469
7268,1,125,55,Female,6/22/2022,558,2.99,45.3,Fighting,Under Treatment,Complete,7,Bali,4,137371
7269,8,187,25,Female,1/24/2022,707,2.68,42.5,Fighting,Under Treatment,Partial,5,Banten,5,61629
7270,4,50,78,Male,6/13/2023,202,1.93,49.7,Ornamental,Under Treatment,Complete,0,Sumatera Utara,3,102050
7271,15,69,94,Male,6/7/2023,208,4.33,68.4,Ornamental,Recovered,Partial,0,Jawa Tengah,5,107297
7272,7,135,2,Female,8/12/2022,507,3.38,50,Meat,Recovered,Complete,3,Kalimantan Selatan,2,124854
7273,3,24,35,Male,4/25/2023,251,4.25,62.7,Meat,Healthy,Partial,4,Bali,2,103542
7274,1,61,29,Female,11/4/2023,58,1.95,50.4,Meat,Recovered,Partial,6,Banten,1,90940
7275,15,184,1,Female,8/24/2023,130,4.48,69.5,Egg,Under Treatment,Complete,6,DI Yogyakarta,5,69478
7276,10,70,33,Male,2/7/2023,328,1.07,26.4,Egg,Minor Issues,Partial,0,Bali,4,38228
7277,3,146,27,Male,2/25/2023,310,1.15,48.9,Ornamental,Under Treatment,Partial,3,Sumatera Utara,2,106801
7278,10,70,55,Female,4/16/2022,625,4.43,42.4,Fighting,Minor Issues,None,5,Jawa Barat,3,31354
7279,7,92,82,Male,11/13/2023,49,3.14,59.9,Dual Purpose,Minor Issues,Complete,0,Bali,7,146414
7280,7,154,7,Male,6/25/2023,190,3.03,58.2,Egg,Healthy,Partial,6,Jawa Tengah,1,28710
7281,4,151,65,Male,12/3/2022,394,2.75,55.5,Ornamental,Recovered,None,0,Jawa Timur,1,114279
7282,7,23,39,Male,8/5/2022,514,1.53,38.3,Ornamental,Minor Issues,None,6,Jawa Barat,3,35569
7283,1,57,10,Male,5/19/2022,592,4.27,49.5,Dual Purpose,Under Treatment,None,1,Jawa Barat,1,119771
7284,7,1,38,Female,11/6/2022,421,3.27,58.5,Fighting,Recovered,Complete,0,Jawa Timur,2,118819
7285,3,50,73,Female,8/28/2023,126,2.34,66.3,Ornamental,Under Treatment,Partial,0,Sumatera Utara,1,33521
7286,9,68,66,Female,5/26/2023,220,4.18,28.5,Egg,Under Treatment,Partial,0,Banten,4,83778
7287,12,157,32,Male,3/19/2022,653,1.52,57.3,Meat,Recovered,None,0,Bali,5,72604
7288,8,160,30,Male,11/8/2023,54,1.76,49.8,Fighting,Under Treatment,None,0,Jawa Tengah,1,138653
7289,10,171,43,Female,12/21/2023,11,3.73,33.5,Egg,Recovered,Complete,0,Kalimantan Selatan,3,70812
7290,7,48,84,Female,3/23/2022,649,3.06,66.5,Meat,Recovered,Partial,0,Jawa Barat,5,69703
7291,6,9,94,Female,8/26/2022,493,4.49,36.8,Dual Purpose,Minor Issues,Partial,0,Jawa Barat,4,70711
7292,2,194,77,Female,3/31/2023,276,0.89,66.7,Ornamental,Minor Issues,Partial,0,Lampung,6,50940
7293,3,6,13,Male,7/17/2022,533,3.38,69.5,Egg,Minor Issues,Complete,6,Jawa Tengah,6,33420
7294,3,161,64,Male,2/22/2022,678,1.08,47.9,Egg,Recovered,None,0,DI Yogyakarta,8,94121
7295,9,90,68,Female,2/20/2022,680,1.8,31.9,Meat,Under Treatment,None,0,DI Yogyakarta,4,48709
7296,11,75,26,Female,11/8/2022,419,1.38,69.5,Dual Purpose,Recovered,None,6,Jawa Barat,6,58497
7297,11,70,45,Female,10/7/2022,451,3.2,32.1,Dual Purpose,Minor Issues,Partial,3,Sumatera Utara,1,146166
7298,14,194,40,Female,11/2/2023,60,3.18,61,Meat,Under Treatment,Complete,0,Jawa Tengah,6,52599
7299,2,167,9,Male,1/12/2023,354,3.92,59.3,Dual Purpose,Under Treatment,None,0,Sulawesi Selatan,1,32770
7300,10,139,80,Female,12/5/2023,27,1.55,51.1,Ornamental,Under Treatment,Partial,2,Sumatera Utara,2,123377
7301,4,54,62,Male,11/30/2023,32,3.51,29.4,Ornamental,Minor Issues,Partial,0,DI Yogyakarta,7,50095
7302,1,5,32,Male,5/6/2023,240,4.46,32.3,Fighting,Healthy,None,0,Lampung,7,126446
7303,1,8,56,Female,9/26/2023,97,1.66,36,Fighting,Healthy,Partial,0,Bali,1,112640
7304,2,34,77,Female,3/16/2022,656,4.44,29.7,Meat,Recovered,Complete,0,Lampung,1,121513
7305,12,140,36,Male,6/12/2023,203,2.19,68.8,Ornamental,Under Treatment,None,0,Jawa Tengah,5,132737
7306,4,83,83,Male,6/11/2023,204,2.85,36.8,Fighting,Recovered,Complete,0,Bali,6,63989
7307,14,23,91,Female,7/13/2023,172,2.86,33.9,Meat,Minor Issues,Partial,0,Jawa Timur,1,115912
7308,14,151,52,Male,12/24/2022,373,3.32,42.6,Ornamental,Under Treatment,Complete,0,Jawa Barat,1,61717
7309,4,123,94,Male,11/4/2023,58,3.98,47.2,Dual Purpose,Healthy,None,0,Sulawesi Selatan,7,100654
7310,7,112,79,Male,11/18/2023,44,2.81,59.8,Ornamental,Under Treatment,Complete,7,Jawa Barat,4,51728
7311,11,176,35,Male,12/18/2022,379,3.86,37.8,Egg,Under Treatment,None,1,Jawa Timur,8,133007
7312,15,8,27,Male,3/16/2022,656,3.51,51.2,Dual Purpose,Under Treatment,Partial,7,Bali,1,65748
