market_name,product_type,date,price_per_kg,supply_kg,demand_level
Pasar Tanah Abang,Live Chicken,2023-12-30,40612,2021,Low
Pasar Tanah Abang,Dressed Chicken,2023-01-01,45300,1350,High
Pasar Tanah Abang,Dressed Chicken,2023-01-04,28334,2406,Very High
Pasar Tanah Abang,Dressed Chicken,2023-01-07,49379,368,Very High
Pasar Tanah Abang,Dressed Chicken,2023-01-10,23422,1601,High
Pasar Tanah Abang,Dressed Chicken,2023-01-13,60776,2338,Medium
Pasar Tanah Abang,Dressed Chicken,2023-01-16,53732,2869,Very High
Pasar Tanah Abang,Dressed Chicken,2023-01-19,35216,1425,High
Pasar Tanah Abang,Dressed Chicken,2023-01-22,29947,2503,Medium
Pasar Tanah Abang,Dressed Chicken,2023-01-25,49139,1698,Very High
Pasar Tanah Abang,Dressed Chicken,2023-01-28,24743,1772,Low
Pasar Tanah Abang,Dressed Chicken,2023-01-31,32190,931,High
Pasar Tanah Abang,Dressed Chicken,2023-02-03,55396,2730,Low
Pasar Tanah Abang,Dressed Chicken,2023-02-06,46976,2002,Very High
Pasar Tanah Abang,Dressed Chicken,2023-02-09,37510,1227,Low
Pasar Tanah Abang,Dressed Chicken,2023-02-12,45784,2923,Low
Pasar Tanah Abang,Dressed Chicken,2023-02-15,30172,896,Medium
Pasar Tanah Abang,Dressed Chicken,2023-02-18,35905,280,Low
Pasar Tanah Abang,Dressed Chicken,2023-02-21,45343,1542,Very High
Pasar Tanah Abang,Dressed Chicken,2023-02-24,53722,990,Medium
Pasar Tanah Abang,Dressed Chicken,2023-02-27,37070,2672,Very High
Pasar Tanah Abang,Dressed Chicken,2023-03-02,42658,1298,Low
Pasar Tanah Abang,Dressed Chicken,2023-03-05,49971,2534,High
Pasar Tanah Abang,Dressed Chicken,2023-03-08,33453,788,Low
Pasar Tanah Abang,Dressed Chicken,2023-03-11,58557,1970,Low
Pasar Tanah Abang,Dressed Chicken,2023-03-14,46264,530,Medium
Pasar Tanah Abang,Dressed Chicken,2023-03-17,46231,1721,High
Pasar Tanah Abang,Dressed Chicken,2023-03-20,36446,727,High
Pasar Tanah Abang,Dressed Chicken,2023-03-23,46870,1273,Very High
Pasar Tanah Abang,Dressed Chicken,2023-03-26,25290,2851,Medium
Pasar Tanah Abang,Dressed Chicken,2023-03-29,39680,2970,Medium
Pasar Tanah Abang,Dressed Chicken,2023-04-01,50632,1558,Medium
Pasar Tanah Abang,Dressed Chicken,2023-04-04,34643,293,Medium
Pasar Tanah Abang,Dressed Chicken,2023-04-07,24573,2052,Very High
Pasar Tanah Abang,Dressed Chicken,2023-04-10,52042,1868,Low
Pasar Tanah Abang,Dressed Chicken,2023-04-13,54567,2246,Low
Pasar Tanah Abang,Dressed Chicken,2023-04-16,35375,518,Very High
Pasar Tanah Abang,Dressed Chicken,2023-04-19,40488,1924,High
Pasar Tanah Abang,Dressed Chicken,2023-04-22,33524,2783,Very High
Pasar Tanah Abang,Dressed Chicken,2023-04-25,53482,629,Medium
Pasar Tanah Abang,Dressed Chicken,2023-04-28,25068,1196,Low
Pasar Tanah Abang,Dressed Chicken,2023-05-01,24009,2693,Very High
Pasar Tanah Abang,Dressed Chicken,2023-05-04,36913,2506,Low
Pasar Tanah Abang,Dressed Chicken,2023-05-07,44915,212,Medium
Pasar Tanah Abang,Dressed Chicken,2023-05-10,44257,1598,Low
Pasar Tanah Abang,Dressed Chicken,2023-05-13,35028,1940,High
Pasar Tanah Abang,Dressed Chicken,2023-05-16,49126,191,Medium
Pasar Tanah Abang,Dressed Chicken,2023-05-19,32455,709,High
Pasar Tanah Abang,Dressed Chicken,2023-05-22,42301,2940,Very High
Pasar Tanah Abang,Dressed Chicken,2023-05-25,34742,420,Low
Pasar Tanah Abang,Dressed Chicken,2023-05-28,49769,802,Very High
Pasar Tanah Abang,Dressed Chicken,2023-05-31,25251,2637,Low
Pasar Tanah Abang,Dressed Chicken,2023-06-03,60373,2345,Very High
Pasar Tanah Abang,Dressed Chicken,2023-06-06,56156,1343,Very High
Pasar Tanah Abang,Dressed Chicken,2023-06-09,47247,2622,Very High
Pasar Tanah Abang,Dressed Chicken,2023-06-12,36446,2164,High
Pasar Tanah Abang,Dressed Chicken,2023-06-15,30721,568,High
Pasar Tanah Abang,Dressed Chicken,2023-06-18,28732,2429,Low
Pasar Tanah Abang,Dressed Chicken,2023-06-21,28712,1474,Medium
Pasar Tanah Abang,Dressed Chicken,2023-06-24,43416,361,High
Pasar Tanah Abang,Dressed Chicken,2023-06-27,30792,199,Medium
Pasar Tanah Abang,Dressed Chicken,2023-06-30,55526,2563,Low
Pasar Tanah Abang,Dressed Chicken,2023-07-03,55300,1677,High
Pasar Tanah Abang,Dressed Chicken,2023-07-06,57853,206,High
Pasar Tanah Abang,Dressed Chicken,2023-07-09,51943,591,Very High
Pasar Tanah Abang,Dressed Chicken,2023-07-12,53710,2541,Medium
Pasar Tanah Abang,Dressed Chicken,2023-07-15,29229,2825,High
Pasar Tanah Abang,Dressed Chicken,2023-07-18,36907,539,Medium
Pasar Tanah Abang,Dressed Chicken,2023-07-21,47322,2072,Medium
Pasar Tanah Abang,Dressed Chicken,2023-07-24,50763,2113,Low
Pasar Tanah Abang,Dressed Chicken,2023-07-27,59033,562,Low
Pasar Tanah Abang,Dressed Chicken,2023-07-30,22644,992,High
Pasar Tanah Abang,Dressed Chicken,2023-08-02,36886,2775,Very High
Pasar Tanah Abang,Dressed Chicken,2023-08-05,59371,1565,High
Pasar Tanah Abang,Dressed Chicken,2023-08-08,32669,2354,High
Pasar Tanah Abang,Dressed Chicken,2023-08-11,51635,1047,Low
Pasar Tanah Abang,Dressed Chicken,2023-08-14,39413,780,Very High
Pasar Tanah Abang,Dressed Chicken,2023-08-17,47017,1438,Medium
Pasar Tanah Abang,Dressed Chicken,2023-08-20,43463,1611,Low
Pasar Tanah Abang,Dressed Chicken,2023-08-23,54920,2249,Medium
Pasar Tanah Abang,Dressed Chicken,2023-08-26,50899,2505,Medium
Pasar Tanah Abang,Dressed Chicken,2023-08-29,56873,1494,Medium
Pasar Tanah Abang,Dressed Chicken,2023-09-01,35212,2665,High
Pasar Tanah Abang,Dressed Chicken,2023-09-04,39157,125,High
Pasar Tanah Abang,Dressed Chicken,2023-09-07,37202,2248,Medium
Pasar Tanah Abang,Dressed Chicken,2023-09-10,49272,1981,Very High
Pasar Tanah Abang,Dressed Chicken,2023-09-13,43192,2230,Low
Pasar Tanah Abang,Dressed Chicken,2023-09-16,26437,2970,Very High
Pasar Tanah Abang,Dressed Chicken,2023-09-19,36009,1754,High
Pasar Tanah Abang,Dressed Chicken,2023-09-22,44848,1639,Low
Pasar Tanah Abang,Dressed Chicken,2023-09-25,24188,663,Low
Pasar Tanah Abang,Dressed Chicken,2023-09-28,25583,2504,Medium
Pasar Tanah Abang,Dressed Chicken,2023-10-01,49001,1995,Low
Pasar Tanah Abang,Dressed Chicken,2023-10-04,37876,2368,Medium
Pasar Tanah Abang,Dressed Chicken,2023-10-07,38696,1931,Very High
Pasar Tanah Abang,Dressed Chicken,2023-10-10,45938,713,High
Pasar Tanah Abang,Dressed Chicken,2023-10-13,56294,466,High
Pasar Tanah Abang,Dressed Chicken,2023-10-16,36492,2123,High
Pasar Tanah Abang,Dressed Chicken,2023-10-19,31452,2069,High
Pasar Tanah Abang,Dressed Chicken,2023-10-22,31361,2891,Very High
Pasar Tanah Abang,Dressed Chicken,2023-10-25,38783,619,High
Pasar Tanah Abang,Dressed Chicken,2023-10-28,35206,430,Low
Pasar Tanah Abang,Dressed Chicken,2023-10-31,43147,1457,High
Pasar Tanah Abang,Dressed Chicken,2023-11-03,30046,729,Low
Pasar Tanah Abang,Dressed Chicken,2023-11-06,29986,2445,Low
Pasar Tanah Abang,Dressed Chicken,2023-11-09,46014,2363,Low
Pasar Tanah Abang,Dressed Chicken,2023-11-12,40783,1510,Medium
Pasar Tanah Abang,Dressed Chicken,2023-11-15,28865,1703,Very High
Pasar Tanah Abang,Dressed Chicken,2023-11-18,44588,334,Very High
Pasar Tanah Abang,Dressed Chicken,2023-11-21,42500,2898,High
Pasar Tanah Abang,Dressed Chicken,2023-11-24,51255,526,Low
Pasar Tanah Abang,Dressed Chicken,2023-11-27,33609,570,High
Pasar Tanah Abang,Dressed Chicken,2023-11-30,29554,864,High
Pasar Tanah Abang,Dressed Chicken,2023-12-03,29110,1963,Low
Pasar Tanah Abang,Dressed Chicken,2023-12-06,31945,342,Medium
Pasar Tanah Abang,Dressed Chicken,2023-12-09,44374,1369,Medium
Pasar Tanah Abang,Dressed Chicken,2023-12-12,44987,1352,Low
Pasar Tanah Abang,Dressed Chicken,2023-12-15,37968,589,Very High
Pasar Tanah Abang,Dressed Chicken,2023-12-18,50683,2404,High
Pasar Tanah Abang,Dressed Chicken,2023-12-21,56752,1464,Medium
Pasar Tanah Abang,Dressed Chicken,2023-12-24,39420,1991,Low
Pasar Tanah Abang,Dressed Chicken,2023-12-27,57182,2358,Very High
Pasar Tanah Abang,Dressed Chicken,2023-12-30,41113,1496,Low
Pasar Tanah Abang,Chicken Meat,2023-01-01,53686,507,Low
Pasar Tanah Abang,Chicken Meat,2023-01-04,26838,446,Low
Pasar Tanah Abang,Chicken Meat,2023-01-07,39478,2190,High
Pasar Tanah Abang,Chicken Meat,2023-01-10,37062,2085,Medium
Pasar Tanah Abang,Chicken Meat,2023-01-13,34500,1700,Medium
Pasar Tanah Abang,Chicken Meat,2023-01-16,33283,2734,Medium
Pasar Tanah Abang,Chicken Meat,2023-01-19,53996,778,Low
Pasar Tanah Abang,Chicken Meat,2023-01-22,50685,1425,Low
Pasar Tanah Abang,Chicken Meat,2023-01-25,36379,2604,Medium
Pasar Tanah Abang,Chicken Meat,2023-01-28,52958,559,Low
Pasar Tanah Abang,Chicken Meat,2023-01-31,48618,2757,Medium
Pasar Tanah Abang,Chicken Meat,2023-02-03,60692,766,Low
Pasar Tanah Abang,Chicken Meat,2023-02-06,37726,2742,High
Pasar Tanah Abang,Chicken Meat,2023-02-09,55666,1475,Low
Pasar Tanah Abang,Chicken Meat,2023-02-12,55737,1627,Medium
Pasar Tanah Abang,Chicken Meat,2023-02-15,36726,691,Very High
Pasar Tanah Abang,Chicken Meat,2023-02-18,44645,445,Very High
Pasar Tanah Abang,Chicken Meat,2023-02-21,27870,160,Very High
Pasar Tanah Abang,Chicken Meat,2023-02-24,50701,1332,Low
Pasar Tanah Abang,Chicken Meat,2023-02-27,25778,1592,Very High
Pasar Tanah Abang,Chicken Meat,2023-03-02,49401,2548,Medium
Pasar Tanah Abang,Chicken Meat,2023-03-05,23156,1844,High
Pasar Tanah Abang,Chicken Meat,2023-03-08,52551,2236,High
Pasar Tanah Abang,Chicken Meat,2023-03-11,31652,1439,Very High
Pasar Tanah Abang,Chicken Meat,2023-03-14,53439,1680,Medium
Pasar Tanah Abang,Chicken Meat,2023-03-17,33860,950,Low
Pasar Tanah Abang,Chicken Meat,2023-03-20,35191,497,Medium
Pasar Tanah Abang,Chicken Meat,2023-03-23,43447,2808,Medium
Pasar Tanah Abang,Chicken Meat,2023-03-26,43318,515,Medium
Pasar Tanah Abang,Chicken Meat,2023-03-29,55072,617,Medium
Pasar Tanah Abang,Chicken Meat,2023-04-01,20183,473,High
Pasar Tanah Abang,Chicken Meat,2023-04-04,27755,2063,Medium
Pasar Tanah Abang,Chicken Meat,2023-04-07,53720,352,Low
Pasar Tanah Abang,Chicken Meat,2023-04-10,32841,1777,Very High
Pasar Tanah Abang,Chicken Meat,2023-04-13,52403,202,Very High
Pasar Tanah Abang,Chicken Meat,2023-04-16,33353,1803,High
Pasar Tanah Abang,Chicken Meat,2023-04-19,23843,1653,High
Pasar Tanah Abang,Chicken Meat,2023-04-22,58878,1713,Medium
Pasar Tanah Abang,Chicken Meat,2023-04-25,47024,2240,High
Pasar Tanah Abang,Chicken Meat,2023-04-28,20667,199,Very High
Pasar Tanah Abang,Chicken Meat,2023-05-01,39034,937,Medium
Pasar Tanah Abang,Chicken Meat,2023-05-04,33682,2937,High
Pasar Tanah Abang,Chicken Meat,2023-05-07,48217,461,Low
Pasar Tanah Abang,Chicken Meat,2023-05-10,42123,1084,Low
Pasar Tanah Abang,Chicken Meat,2023-05-13,56500,2945,High
Pasar Tanah Abang,Chicken Meat,2023-05-16,49892,2439,Very High
Pasar Tanah Abang,Chicken Meat,2023-05-19,31146,211,Very High
Pasar Tanah Abang,Chicken Meat,2023-05-22,31031,1815,Very High
Pasar Tanah Abang,Chicken Meat,2023-05-25,41585,2471,Low
Pasar Tanah Abang,Chicken Meat,2023-05-28,50779,668,Medium
Pasar Tanah Abang,Chicken Meat,2023-05-31,46563,406,Low
Pasar Tanah Abang,Chicken Meat,2023-06-03,41220,276,Medium
Pasar Tanah Abang,Chicken Meat,2023-06-06,41227,1934,Low
Pasar Tanah Abang,Chicken Meat,2023-06-09,41470,1197,Very High
Pasar Tanah Abang,Chicken Meat,2023-06-12,49948,2233,High
Pasar Tanah Abang,Chicken Meat,2023-06-15,49382,320,Low
Pasar Tanah Abang,Chicken Meat,2023-06-18,42716,495,Low
Pasar Tanah Abang,Chicken Meat,2023-06-21,49430,748,High
Pasar Tanah Abang,Chicken Meat,2023-06-24,30092,950,Medium
Pasar Tanah Abang,Chicken Meat,2023-06-27,36079,1336,Medium
Pasar Tanah Abang,Chicken Meat,2023-06-30,48514,1279,Very High
Pasar Tanah Abang,Chicken Meat,2023-07-03,34922,813,Very High
Pasar Tanah Abang,Chicken Meat,2023-07-06,58999,374,High
Pasar Tanah Abang,Chicken Meat,2023-07-09,31782,1167,High
Pasar Tanah Abang,Chicken Meat,2023-07-12,56562,1549,Medium
Pasar Tanah Abang,Chicken Meat,2023-07-15,42460,1485,Very High
Pasar Tanah Abang,Chicken Meat,2023-07-18,57079,430,High
Pasar Tanah Abang,Chicken Meat,2023-07-21,53131,1504,Low
Pasar Tanah Abang,Chicken Meat,2023-07-24,41676,864,Low
Pasar Tanah Abang,Chicken Meat,2023-07-27,51615,1440,Very High
Pasar Tanah Abang,Chicken Meat,2023-07-30,42979,750,High
Pasar Tanah Abang,Chicken Meat,2023-08-02,42418,124,Very High
Pasar Tanah Abang,Chicken Meat,2023-08-05,37823,1248,High
Pasar Tanah Abang,Chicken Meat,2023-08-08,31825,1056,High
Pasar Tanah Abang,Chicken Meat,2023-08-11,29190,826,Very High
Pasar Tanah Abang,Chicken Meat,2023-08-14,37464,496,Medium
Pasar Tanah Abang,Chicken Meat,2023-08-17,48603,257,Low
Pasar Tanah Abang,Chicken Meat,2023-08-20,48220,1661,Low
Pasar Tanah Abang,Chicken Meat,2023-08-23,26375,256,Low
Pasar Tanah Abang,Chicken Meat,2023-08-26,50473,1086,High
Pasar Tanah Abang,Chicken Meat,2023-08-29,47917,931,Medium
Pasar Tanah Abang,Chicken Meat,2023-09-01,40291,265,Very High
Pasar Tanah Abang,Chicken Meat,2023-09-04,35604,1893,Medium
Pasar Tanah Abang,Chicken Meat,2023-09-07,51182,1603,Medium
Pasar Tanah Abang,Chicken Meat,2023-09-10,48287,1690,Medium
Pasar Tanah Abang,Chicken Meat,2023-09-13,29039,2710,Very High
Pasar Tanah Abang,Chicken Meat,2023-09-16,44406,1473,Medium
Pasar Tanah Abang,Chicken Meat,2023-09-19,39551,518,High
Pasar Tanah Abang,Chicken Meat,2023-09-22,44629,569,Low
Pasar Tanah Abang,Chicken Meat,2023-09-25,56094,2397,Very High
Pasar Tanah Abang,Chicken Meat,2023-09-28,39829,428,Very High
Pasar Tanah Abang,Chicken Meat,2023-10-01,45347,651,Medium
Pasar Tanah Abang,Chicken Meat,2023-10-04,34466,1648,High
Pasar Tanah Abang,Chicken Meat,2023-10-07,56937,1692,High
Pasar Tanah Abang,Chicken Meat,2023-10-10,50073,1536,Medium
Pasar Tanah Abang,Chicken Meat,2023-10-13,53054,1143,Medium
Pasar Tanah Abang,Chicken Meat,2023-10-16,44963,1934,Medium
Pasar Tanah Abang,Chicken Meat,2023-10-19,41425,431,Low
Pasar Tanah Abang,Chicken Meat,2023-10-22,20902,2793,Very High
Pasar Tanah Abang,Chicken Meat,2023-10-25,47918,1976,Low
Pasar Tanah Abang,Chicken Meat,2023-10-28,42100,2469,High
Pasar Tanah Abang,Chicken Meat,2023-10-31,28858,736,Very High
Pasar Tanah Abang,Chicken Meat,2023-11-03,22566,2972,Low
Pasar Tanah Abang,Chicken Meat,2023-11-06,34569,341,Medium
Pasar Tanah Abang,Chicken Meat,2023-11-09,47093,1216,Medium
Pasar Tanah Abang,Chicken Meat,2023-11-12,39833,1543,Medium
Pasar Tanah Abang,Chicken Meat,2023-11-15,56882,921,Low
Pasar Tanah Abang,Chicken Meat,2023-11-18,37193,426,Medium
Pasar Tanah Abang,Chicken Meat,2023-11-21,57570,2253,Very High
Pasar Tanah Abang,Chicken Meat,2023-11-24,54888,1687,High
Pasar Tanah Abang,Chicken Meat,2023-11-27,57728,2615,Very High
Pasar Tanah Abang,Chicken Meat,2023-11-30,26222,1912,High
Pasar Tanah Abang,Chicken Meat,2023-12-03,49106,759,Very High
Pasar Tanah Abang,Chicken Meat,2023-12-06,34436,498,Low
Pasar Tanah Abang,Chicken Meat,2023-12-09,54462,267,High
Pasar Tanah Abang,Chicken Meat,2023-12-12,37556,2927,Low
Pasar Tanah Abang,Chicken Meat,2023-12-15,32510,455,Low
Pasar Tanah Abang,Chicken Meat,2023-12-18,48243,148,Low
Pasar Tanah Abang,Chicken Meat,2023-12-21,39442,677,Low
Pasar Tanah Abang,Chicken Meat,2023-12-24,21888,2387,Medium
Pasar Tanah Abang,Chicken Meat,2023-12-27,42156,1015,High
Pasar Tanah Abang,Chicken Meat,2023-12-30,50853,1267,Medium
Pasar Tanah Abang,Eggs (per dozen),2023-01-01,24571,2943,Low
Pasar Tanah Abang,Eggs (per dozen),2023-01-04,30662,1766,Low
Pasar Tanah Abang,Eggs (per dozen),2023-01-07,29388,2114,Low
Pasar Tanah Abang,Eggs (per dozen),2023-01-10,30548,2230,Medium
Pasar Tanah Abang,Eggs (per dozen),2023-01-13,24841,2332,Medium
Pasar Tanah Abang,Eggs (per dozen),2023-01-16,15978,392,High
Pasar Tanah Abang,Eggs (per dozen),2023-01-19,22103,2404,Medium
Pasar Tanah Abang,Eggs (per dozen),2023-01-22,30254,173,High
Pasar Tanah Abang,Eggs (per dozen),2023-01-25,38024,1582,High
Pasar Tanah Abang,Eggs (per dozen),2023-01-28,16839,1521,High
Pasar Tanah Abang,Eggs (per dozen),2023-01-31,20157,918,Low
Pasar Tanah Abang,Eggs (per dozen),2023-02-03,23964,846,Low
Pasar Tanah Abang,Eggs (per dozen),2023-02-06,22070,772,Very High
Pasar Tanah Abang,Eggs (per dozen),2023-02-09,38238,1724,Very High
Pasar Tanah Abang,Eggs (per dozen),2023-02-12,35735,2611,Medium
Pasar Tanah Abang,Eggs (per dozen),2023-02-15,33579,816,Medium
Pasar Tanah Abang,Eggs (per dozen),2023-02-18,30409,745,Low
Pasar Tanah Abang,Eggs (per dozen),2023-02-21,28286,2196,High
Pasar Tanah Abang,Eggs (per dozen),2023-02-24,26290,1171,Very High
Pasar Tanah Abang,Eggs (per dozen),2023-02-27,23509,1530,Low
Pasar Tanah Abang,Eggs (per dozen),2023-03-02,22769,1598,Low
Pasar Tanah Abang,Eggs (per dozen),2023-03-05,39699,1860,Medium
Pasar Tanah Abang,Eggs (per dozen),2023-03-08,28812,1799,High
Pasar Tanah Abang,Eggs (per dozen),2023-03-11,24461,2928,Low
Pasar Tanah Abang,Eggs (per dozen),2023-03-14,13739,956,Medium
Pasar Tanah Abang,Eggs (per dozen),2023-03-17,26257,1611,Low
Pasar Tanah Abang,Eggs (per dozen),2023-03-20,16278,1121,Very High
Pasar Tanah Abang,Eggs (per dozen),2023-03-23,24256,1297,Low
Pasar Tanah Abang,Eggs (per dozen),2023-03-26,19544,1158,Medium
Pasar Tanah Abang,Eggs (per dozen),2023-03-29,35726,2978,High
Pasar Tanah Abang,Eggs (per dozen),2023-04-01,25739,341,Low
Pasar Tanah Abang,Eggs (per dozen),2023-04-04,34902,2652,Medium
Pasar Tanah Abang,Eggs (per dozen),2023-04-07,37406,948,Medium
Pasar Tanah Abang,Eggs (per dozen),2023-04-10,25616,1681,High
Pasar Tanah Abang,Eggs (per dozen),2023-04-13,30469,1587,Very High
Pasar Tanah Abang,Eggs (per dozen),2023-04-16,22064,1320,Low
Pasar Tanah Abang,Eggs (per dozen),2023-04-19,26361,1127,High
Pasar Tanah Abang,Eggs (per dozen),2023-04-22,13826,1324,High
Pasar Tanah Abang,Eggs (per dozen),2023-04-25,21147,2319,Very High
Pasar Tanah Abang,Eggs (per dozen),2023-04-28,22068,2159,Very High
Pasar Tanah Abang,Eggs (per dozen),2023-05-01,23767,1808,Very High
Pasar Tanah Abang,Eggs (per dozen),2023-05-04,26336,1840,High
Pasar Tanah Abang,Eggs (per dozen),2023-05-07,25306,2443,Low
Pasar Tanah Abang,Eggs (per dozen),2023-05-10,31588,1852,Medium
Pasar Tanah Abang,Eggs (per dozen),2023-05-13,26892,2343,Medium
Pasar Tanah Abang,Eggs (per dozen),2023-05-16,21959,696,Medium
Pasar Tanah Abang,Eggs (per dozen),2023-05-19,17415,2828,High
Pasar Tanah Abang,Eggs (per dozen),2023-05-22,20234,1036,Medium
Pasar Tanah Abang,Eggs (per dozen),2023-05-25,20715,586,Low
Pasar Tanah Abang,Eggs (per dozen),2023-05-28,36028,2873,Very High
Pasar Tanah Abang,Eggs (per dozen),2023-05-31,29861,2751,Medium
Pasar Tanah Abang,Eggs (per dozen),2023-06-03,20246,2690,Very High
Pasar Tanah Abang,Eggs (per dozen),2023-06-06,27148,751,Medium
Pasar Tanah Abang,Eggs (per dozen),2023-06-09,20300,979,Medium
Pasar Tanah Abang,Eggs (per dozen),2023-06-12,24821,2948,Very High
Pasar Tanah Abang,Eggs (per dozen),2023-06-15,28102,1495,Medium
Pasar Tanah Abang,Eggs (per dozen),2023-06-18,19654,1943,Low
Pasar Tanah Abang,Eggs (per dozen),2023-06-21,26945,629,Medium
Pasar Tanah Abang,Eggs (per dozen),2023-06-24,20993,990,Low
Pasar Tanah Abang,Eggs (per dozen),2023-06-27,23529,2174,Low
Pasar Tanah Abang,Eggs (per dozen),2023-06-30,29773,477,High
Pasar Tanah Abang,Eggs (per dozen),2023-07-03,39347,2974,High
Pasar Tanah Abang,Eggs (per dozen),2023-07-06,37100,1545,Low
Pasar Tanah Abang,Eggs (per dozen),2023-07-09,21222,1377,Low
Pasar Tanah Abang,Eggs (per dozen),2023-07-12,15701,1438,High
Pasar Tanah Abang,Eggs (per dozen),2023-07-15,25187,999,High
Pasar Tanah Abang,Eggs (per dozen),2023-07-18,40303,1923,High
Pasar Tanah Abang,Eggs (per dozen),2023-07-21,31680,827,Very High
Pasar Tanah Abang,Eggs (per dozen),2023-07-24,25774,1349,Very High
Pasar Tanah Abang,Eggs (per dozen),2023-07-27,23883,1528,Low
Pasar Tanah Abang,Eggs (per dozen),2023-07-30,35190,1859,Low
Pasar Tanah Abang,Eggs (per dozen),2023-08-02,35938,1601,Very High
Pasar Tanah Abang,Eggs (per dozen),2023-08-05,29235,2510,Low
Pasar Tanah Abang,Eggs (per dozen),2023-08-08,34992,1074,Low
Pasar Tanah Abang,Eggs (per dozen),2023-08-11,31931,1605,Very High
Pasar Tanah Abang,Eggs (per dozen),2023-08-14,30186,1376,High
Pasar Tanah Abang,Eggs (per dozen),2023-08-17,24139,1563,Medium
Pasar Tanah Abang,Eggs (per dozen),2023-08-20,18323,1856,High
Pasar Tanah Abang,Eggs (per dozen),2023-08-23,21469,1244,Very High
Pasar Tanah Abang,Eggs (per dozen),2023-08-26,28067,1318,Very High
Pasar Tanah Abang,Eggs (per dozen),2023-08-29,38402,2286,Low
Pasar Tanah Abang,Eggs (per dozen),2023-09-01,32443,1532,High
Pasar Tanah Abang,Eggs (per dozen),2023-09-04,41734,1841,Medium
Pasar Tanah Abang,Eggs (per dozen),2023-09-07,34289,2098,Medium
Pasar Tanah Abang,Eggs (per dozen),2023-09-10,38038,251,Low
Pasar Tanah Abang,Eggs (per dozen),2023-09-13,27168,2916,Low
Pasar Tanah Abang,Eggs (per dozen),2023-09-16,24478,742,Medium
Pasar Tanah Abang,Eggs (per dozen),2023-09-19,29511,2733,Very High
Pasar Tanah Abang,Eggs (per dozen),2023-09-22,29307,1278,Medium
Pasar Tanah Abang,Eggs (per dozen),2023-09-25,26288,785,Very High
Pasar Tanah Abang,Eggs (per dozen),2023-09-28,38631,1948,Low
Pasar Tanah Abang,Eggs (per dozen),2023-10-01,28184,862,Medium
Pasar Tanah Abang,Eggs (per dozen),2023-10-04,20563,1652,Medium
Pasar Tanah Abang,Eggs (per dozen),2023-10-07,21746,502,Medium
Pasar Tanah Abang,Eggs (per dozen),2023-10-10,23826,872,High
Pasar Tanah Abang,Eggs (per dozen),2023-10-13,32522,1817,High
