lobster_id,species,catch_date,length_cm,weight_grams,carapace_length_cm,grade,shell_condition,catch_method,fisher_id,vessel_id,fishing_ground_id,market_price_per_kg,is_alive,inspection_passed,export_ready
LOB06982,European Lobster,6/21/2023,24.76,719.8,15.93,Reject,Hard Shell,Diving,FSH056,VSL032,FG008,48.18,TRUE,FALSE,TRUE
LOB06983,European Lobster,12/25/2023,18.57,528.6,8.28,Grade C,Hard Shell,Trap,FSH055,VSL033,FG008,61.89,FALSE,TRUE,TRUE
LOB06984,European Lobster,6/27/2024,34.89,1140.1,9.68,Grade A,Hard Shell,Hand Picking,FSH015,VSL011,FG001,52.71,FALSE,TRUE,TRUE
LOB06985,Rock Lobster,2/26/2024,37.68,628.1,14.71,Grade B,Soft Shell,Trawling,FSH026,VSL025,FG017,72.58,TRUE,TRUE,TRUE
LOB06986,Spiny Lobster,11/15/2024,17.3,1108.5,12.32,Grade C,Paper Shell,Diving,FSH029,VSL028,FG010,70.82,TRUE,TRUE,FALSE
LOB06987,Rock Lobster,5/4/2024,24.64,1004.8,17.21,Grade A,Paper Shell,Trawling,FSH041,VSL021,FG021,42.03,TRUE,FALSE,FALSE
LOB06988,Rock Lobster,10/24/2023,38.18,761.5,13.9,Grade C,Paper Shell,Trawling,FSH018,VSL038,FG011,74.19,TRUE,FALSE,TRUE
LOB06989,Spiny Lobster,2/26/2025,32.84,561.3,17.17,Grade B,Hard Shell,Hand Picking,FSH045,VSL029,FG016,73.33,FALSE,TRUE,TRUE
LOB06990,American Lobster,11/15/2024,21.75,1313.8,14.52,Grade A,Peeler,Hand Picking,FSH057,VSL032,FG007,30.06,FALSE,TRUE,TRUE
LOB06991,Spiny Lobster,5/29/2024,29.81,979.5,8.62,Grade B,Hard Shell,Trawling,FSH096,VSL024,FG010,61.53,TRUE,TRUE,FALSE
LOB06992,Slipper Lobster,5/11/2025,20.56,550.4,16.6,Grade A,Hard Shell,Diving,FSH040,VSL007,FG023,34.33,TRUE,TRUE,FALSE
LOB06993,Spiny Lobster,6/5/2024,20.43,1030.7,14.3,Grade C,Peeler,Trap,FSH010,VSL013,FG005,46.44,FALSE,FALSE,TRUE
LOB06994,Slipper Lobster,1/25/2024,43.44,533.4,8.31,Reject,Peeler,Hand Picking,FSH081,VSL045,FG012,36.64,TRUE,TRUE,FALSE
LOB06995,Spiny Lobster,12/28/2023,42.4,784.3,17.34,Grade B,Paper Shell,Hand Picking,FSH024,VSL023,FG010,52.71,TRUE,TRUE,TRUE
LOB06996,European Lobster,7/30/2024,37.3,1493.5,14.85,Reject,Hard Shell,Trawling,FSH012,VSL034,FG022,50.56,FALSE,FALSE,TRUE
LOB06997,American Lobster,2/3/2025,28.66,284.4,8.27,Grade C,Paper Shell,Diving,FSH028,VSL041,FG017,67.12,FALSE,TRUE,FALSE
LOB06998,Slipper Lobster,10/15/2024,28.53,1478.8,15.13,Grade C,Hard Shell,Trap,FSH044,VSL024,FG005,38.97,FALSE,FALSE,FALSE
LOB06999,Slipper Lobster,7/6/2024,20.06,627.2,14.28,Grade C,Soft Shell,Trap,FSH074,VSL010,FG006,48.99,FALSE,FALSE,TRUE
LOB07000,European Lobster,12/9/2024,41.94,1381.5,13.03,Grade C,Peeler,Diving,FSH024,VSL036,FG020,67.96,FALSE,FALSE,TRUE
LOB07001,Slipper Lobster,11/4/2023,35.22,628.8,15.48,Reject,Peeler,Trap,FSH022,VSL010,FG006,65.08,FALSE,TRUE,FALSE
LOB07002,Rock Lobster,12/7/2024,23.15,279.6,16.32,Reject,Hard Shell,Trawling,FSH012,VSL050,FG025,27.57,FALSE,FALSE,FALSE
LOB07003,Spiny Lobster,6/23/2024,28.13,1090.1,12.19,Grade C,Paper Shell,Diving,FSH065,VSL038,FG013,37.27,TRUE,TRUE,TRUE
LOB07004,Slipper Lobster,5/18/2025,27.99,1023.3,10.43,Reject,Hard Shell,Diving,FSH081,VSL025,FG007,51.42,FALSE,TRUE,FALSE
LOB07005,European Lobster,2/20/2024,15.35,1039.4,10.92,Grade C,Hard Shell,Hand Picking,FSH006,VSL033,FG011,68.56,FALSE,FALSE,FALSE
LOB07006,Spiny Lobster,12/6/2023,35.99,1053.4,17.04,Grade A,Hard Shell,Diving,FSH063,VSL041,FG015,56.84,FALSE,TRUE,TRUE
LOB07007,Slipper Lobster,6/14/2023,27.99,994,14.85,Grade A,Hard Shell,Hand Picking,FSH071,VSL047,FG005,67.84,TRUE,FALSE,FALSE
LOB07008,Slipper Lobster,7/15/2024,27.53,1113.6,16.62,Grade A,Paper Shell,Trawling,FSH073,VSL032,FG001,59.27,TRUE,TRUE,TRUE
LOB07009,Spiny Lobster,7/11/2023,18.39,1217.9,14.75,Grade C,Soft Shell,Hand Picking,FSH089,VSL040,FG002,30.16,FALSE,TRUE,TRUE
LOB07010,Slipper Lobster,10/8/2023,40.96,1424.8,17.82,Grade B,Soft Shell,Trawling,FSH023,VSL043,FG021,30.03,FALSE,FALSE,TRUE
LOB07011,Slipper Lobster,5/23/2024,16,1263,9.29,Grade B,Soft Shell,Hand Picking,FSH045,VSL045,FG015,67.54,TRUE,FALSE,FALSE
LOB07012,Slipper Lobster,1/23/2025,25.13,1144.4,14.01,Grade B,Soft Shell,Hand Picking,FSH008,VSL017,FG006,30.99,TRUE,FALSE,FALSE
LOB07013,American Lobster,3/18/2024,17.84,1491.4,16.29,Reject,Hard Shell,Diving,FSH057,VSL007,FG008,65.52,TRUE,FALSE,TRUE
LOB07014,Rock Lobster,4/6/2024,18.88,291.8,17.46,Grade A,Soft Shell,Trawling,FSH027,VSL034,FG021,57.03,TRUE,FALSE,FALSE
LOB07015,Slipper Lobster,10/1/2024,23.74,1310.5,13.98,Grade B,Soft Shell,Trawling,FSH002,VSL021,FG018,61.43,TRUE,FALSE,TRUE
LOB07016,Rock Lobster,3/1/2025,42.53,1309.9,11.93,Grade A,Paper Shell,Trawling,FSH007,VSL046,FG016,63.03,TRUE,TRUE,FALSE
LOB07017,Spiny Lobster,3/5/2025,20.94,237.4,9.24,Reject,Soft Shell,Hand Picking,FSH038,VSL015,FG011,66.2,TRUE,FALSE,TRUE
LOB07018,American Lobster,4/1/2024,33.86,1006.4,15.54,Grade C,Hard Shell,Trawling,FSH006,VSL034,FG014,76.05,FALSE,TRUE,TRUE
LOB07019,Slipper Lobster,12/27/2023,18.21,1096.5,11.61,Grade C,Soft Shell,Trap,FSH045,VSL001,FG010,68.61,TRUE,TRUE,FALSE
LOB07020,American Lobster,7/8/2024,43.76,270.9,17.64,Reject,Soft Shell,Hand Picking,FSH043,VSL049,FG008,36.37,FALSE,FALSE,FALSE
LOB07021,European Lobster,7/26/2024,27.93,526.2,9.78,Reject,Peeler,Trawling,FSH019,VSL021,FG012,34.12,FALSE,TRUE,TRUE
LOB07022,Spiny Lobster,8/18/2024,17.46,1077,13.04,Grade A,Paper Shell,Diving,FSH071,VSL022,FG014,25.41,FALSE,TRUE,FALSE
LOB07023,American Lobster,3/31/2024,34.41,353.7,13.48,Grade A,Peeler,Trap,FSH002,VSL049,FG025,45.38,TRUE,TRUE,TRUE
LOB07024,Spiny Lobster,10/28/2024,24.5,604.9,8.93,Grade C,Soft Shell,Diving,FSH068,VSL010,FG011,52.74,FALSE,FALSE,TRUE
LOB07025,European Lobster,3/27/2024,31.88,1027.8,17.73,Grade A,Peeler,Hand Picking,FSH004,VSL023,FG005,53.05,FALSE,FALSE,TRUE
LOB07026,Spiny Lobster,7/26/2024,24.78,873.3,14.98,Grade B,Paper Shell,Hand Picking,FSH053,VSL006,FG025,54.31,TRUE,TRUE,FALSE
LOB07027,European Lobster,9/6/2023,23.25,679.8,15.94,Grade C,Peeler,Diving,FSH013,VSL009,FG005,30.75,FALSE,FALSE,FALSE
LOB07028,European Lobster,11/11/2024,18.2,560.7,10.61,Grade A,Peeler,Trawling,FSH088,VSL028,FG017,69.21,FALSE,FALSE,FALSE
LOB07029,Spiny Lobster,5/5/2024,39.96,410,14.21,Grade C,Soft Shell,Diving,FSH083,VSL038,FG005,50.11,TRUE,FALSE,FALSE
LOB07030,Rock Lobster,8/27/2023,39.08,611.2,16.19,Grade B,Hard Shell,Trap,FSH008,VSL035,FG004,34.12,FALSE,TRUE,TRUE
LOB07031,European Lobster,9/25/2023,26.69,1029.5,8.91,Grade A,Paper Shell,Trawling,FSH079,VSL034,FG021,29.73,FALSE,TRUE,TRUE
LOB07032,Rock Lobster,5/12/2024,33.04,1286.1,12.04,Grade A,Soft Shell,Trap,FSH026,VSL002,FG024,38.03,FALSE,FALSE,TRUE
LOB07033,European Lobster,11/29/2024,17.58,1373.5,8.14,Reject,Peeler,Hand Picking,FSH018,VSL044,FG001,61.27,FALSE,FALSE,FALSE
LOB07034,American Lobster,12/24/2023,35.32,1108.7,17.13,Grade A,Soft Shell,Diving,FSH007,VSL048,FG011,50.69,TRUE,FALSE,TRUE
LOB07035,Slipper Lobster,8/15/2023,41.47,993.4,10,Grade B,Peeler,Trap,FSH027,VSL015,FG018,48.84,TRUE,FALSE,FALSE
LOB07036,Spiny Lobster,8/28/2023,28.03,398.8,9.92,Grade C,Paper Shell,Diving,FSH016,VSL009,FG012,49.61,TRUE,FALSE,TRUE
LOB07037,Spiny Lobster,4/4/2024,20.77,932.5,13.79,Grade A,Soft Shell,Hand Picking,FSH044,VSL039,FG005,48.92,FALSE,FALSE,TRUE
LOB07038,Slipper Lobster,7/30/2024,43.25,1279.4,10.01,Grade A,Hard Shell,Trap,FSH053,VSL013,FG018,54.91,TRUE,FALSE,FALSE
LOB07039,European Lobster,7/20/2023,35.14,397.8,16.07,Grade A,Hard Shell,Diving,FSH023,VSL033,FG008,29.72,TRUE,TRUE,TRUE
LOB07040,Slipper Lobster,9/14/2024,40.64,580.6,9.53,Grade C,Paper Shell,Trawling,FSH055,VSL042,FG019,77.67,FALSE,FALSE,TRUE
LOB07041,European Lobster,11/10/2023,35.94,1247.2,15.98,Grade B,Hard Shell,Hand Picking,FSH014,VSL001,FG006,52.76,TRUE,FALSE,FALSE
LOB07042,American Lobster,10/12/2023,38.79,1013.4,14.56,Reject,Peeler,Diving,FSH015,VSL012,FG007,26.73,TRUE,TRUE,FALSE
LOB07043,Slipper Lobster,8/30/2023,41.77,885.5,9.13,Grade A,Hard Shell,Diving,FSH044,VSL012,FG016,27.26,FALSE,TRUE,TRUE
LOB07044,European Lobster,9/9/2024,26.72,246.8,12.19,Grade A,Peeler,Diving,FSH033,VSL021,FG018,48.82,TRUE,FALSE,FALSE
LOB07045,Slipper Lobster,3/9/2024,20.5,281.4,16.75,Grade C,Soft Shell,Hand Picking,FSH026,VSL015,FG007,26.18,FALSE,TRUE,FALSE
LOB07046,Spiny Lobster,11/8/2023,21.39,849.3,12.66,Reject,Peeler,Trap,FSH020,VSL013,FG001,44.48,FALSE,FALSE,TRUE
LOB07047,European Lobster,4/13/2024,18.43,601.1,9.45,Grade B,Peeler,Trawling,FSH051,VSL005,FG002,61.2,TRUE,TRUE,FALSE
LOB07048,American Lobster,9/19/2024,22.26,700.8,12.27,Grade A,Soft Shell,Diving,FSH045,VSL044,FG015,56.53,TRUE,TRUE,TRUE
LOB07049,European Lobster,1/27/2024,17.92,1369,15.11,Grade C,Hard Shell,Hand Picking,FSH023,VSL003,FG016,78.6,TRUE,FALSE,FALSE
LOB07050,Slipper Lobster,3/16/2025,24.97,585.7,15.12,Grade A,Paper Shell,Trawling,FSH090,VSL033,FG012,42.42,FALSE,FALSE,FALSE
LOB07051,Spiny Lobster,8/3/2024,42.31,557.8,13.62,Reject,Hard Shell,Hand Picking,FSH012,VSL032,FG006,66.07,FALSE,FALSE,FALSE
LOB07052,European Lobster,5/6/2024,32.65,756.3,12.56,Grade C,Peeler,Diving,FSH008,VSL019,FG002,61.85,FALSE,FALSE,TRUE
LOB07053,American Lobster,5/19/2025,19.29,1162,10.69,Grade B,Paper Shell,Trawling,FSH014,VSL007,FG016,51.19,FALSE,FALSE,FALSE
LOB07054,American Lobster,4/8/2024,18.68,512.5,8.85,Grade A,Paper Shell,Trawling,FSH073,VSL040,FG004,30.51,TRUE,TRUE,TRUE
LOB07055,American Lobster,1/7/2024,38.88,1167.1,17.4,Grade B,Paper Shell,Trap,FSH020,VSL023,FG024,47.44,TRUE,TRUE,TRUE
LOB07056,Slipper Lobster,4/25/2025,39.43,1255.5,12.04,Grade A,Peeler,Diving,FSH091,VSL033,FG019,60.22,TRUE,TRUE,FALSE
LOB07057,Spiny Lobster,4/7/2024,17.06,1426,11.89,Reject,Hard Shell,Diving,FSH006,VSL023,FG002,31.03,TRUE,TRUE,TRUE
LOB07058,Rock Lobster,4/18/2025,17.41,495.1,8.23,Grade A,Peeler,Hand Picking,FSH050,VSL045,FG004,32.64,FALSE,TRUE,TRUE
LOB07059,American Lobster,8/24/2023,42.89,712.2,17.3,Grade A,Paper Shell,Trap,FSH054,VSL009,FG014,52.45,TRUE,TRUE,FALSE
LOB07060,Spiny Lobster,2/11/2024,34.5,806.5,10.81,Reject,Peeler,Trap,FSH022,VSL026,FG004,77,FALSE,FALSE,TRUE
LOB07061,Slipper Lobster,9/1/2023,33.79,293,16.4,Grade C,Paper Shell,Trap,FSH064,VSL026,FG021,30.13,TRUE,FALSE,FALSE
LOB07062,Rock Lobster,3/4/2024,40,1352.4,17.8,Grade C,Paper Shell,Diving,FSH057,VSL036,FG014,61.26,FALSE,FALSE,TRUE
LOB07063,American Lobster,5/27/2025,29.36,1007.3,9.95,Grade A,Hard Shell,Hand Picking,FSH077,VSL012,FG021,75.53,TRUE,FALSE,TRUE
LOB07064,European Lobster,2/7/2024,34.8,683.8,11.86,Reject,Soft Shell,Trap,FSH067,VSL025,FG020,34.03,TRUE,TRUE,TRUE
LOB07065,American Lobster,10/7/2024,35.32,883.5,10.38,Reject,Peeler,Diving,FSH083,VSL019,FG010,68.01,FALSE,FALSE,FALSE
LOB07066,Slipper Lobster,3/17/2024,15.07,853.7,10.55,Reject,Soft Shell,Hand Picking,FSH074,VSL015,FG002,70.62,FALSE,FALSE,FALSE
LOB07067,European Lobster,5/28/2025,31.48,783.2,9.92,Grade C,Paper Shell,Diving,FSH021,VSL019,FG023,47.12,FALSE,TRUE,FALSE
LOB07068,European Lobster,6/23/2024,20.12,488.8,17.24,Grade B,Hard Shell,Trawling,FSH001,VSL001,FG021,43.4,TRUE,TRUE,FALSE
LOB07069,Slipper Lobster,1/22/2024,27.47,999.9,11.29,Grade A,Peeler,Trawling,FSH026,VSL028,FG021,40.71,TRUE,FALSE,TRUE
LOB07070,Rock Lobster,8/14/2024,16.12,1075.1,9.69,Grade B,Paper Shell,Trap,FSH029,VSL025,FG005,46.98,TRUE,FALSE,TRUE
LOB07071,Spiny Lobster,5/10/2024,31.33,394.7,8.02,Grade C,Peeler,Trap,FSH029,VSL024,FG005,47.73,TRUE,TRUE,TRUE
LOB07072,Slipper Lobster,1/28/2024,25.6,1309.5,8.35,Grade A,Paper Shell,Hand Picking,FSH043,VSL030,FG020,41.32,TRUE,FALSE,TRUE
LOB07073,European Lobster,9/11/2023,18.03,841.6,8.83,Grade A,Hard Shell,Hand Picking,FSH084,VSL001,FG018,77.46,TRUE,TRUE,TRUE
LOB07074,Slipper Lobster,7/29/2023,24.97,585.7,16.53,Reject,Peeler,Hand Picking,FSH049,VSL031,FG011,72.63,TRUE,FALSE,TRUE
LOB07075,Spiny Lobster,4/29/2024,22.58,210.5,10.72,Grade C,Peeler,Diving,FSH064,VSL017,FG002,51.32,FALSE,FALSE,FALSE
LOB07076,Spiny Lobster,6/29/2023,18.51,1369.6,9.22,Grade B,Hard Shell,Trawling,FSH097,VSL005,FG023,32.61,TRUE,TRUE,TRUE
LOB07077,Slipper Lobster,3/4/2025,29.81,1476.7,12.51,Grade C,Soft Shell,Trap,FSH066,VSL020,FG013,66.97,TRUE,TRUE,TRUE
LOB07078,Slipper Lobster,10/5/2023,18.26,854.5,10.99,Grade C,Hard Shell,Trawling,FSH095,VSL003,FG024,70.04,FALSE,FALSE,TRUE
LOB07079,Spiny Lobster,10/3/2023,16.25,1005.1,9.81,Reject,Paper Shell,Diving,FSH014,VSL028,FG015,54.3,FALSE,TRUE,FALSE
LOB07080,European Lobster,9/7/2024,29.85,1467.5,10.64,Grade B,Hard Shell,Hand Picking,FSH089,VSL024,FG009,32.47,FALSE,TRUE,TRUE
LOB07081,American Lobster,8/23/2023,36.46,1178.9,12.94,Grade C,Soft Shell,Trawling,FSH046,VSL015,FG022,30.1,FALSE,FALSE,TRUE
LOB07082,Rock Lobster,4/11/2025,32.99,1061.1,14.72,Grade A,Soft Shell,Diving,FSH075,VSL033,FG003,59.58,FALSE,TRUE,FALSE
LOB07083,Spiny Lobster,6/22/2023,33.9,329.3,17.26,Grade B,Peeler,Trap,FSH076,VSL035,FG003,53.78,FALSE,FALSE,FALSE
LOB07084,Spiny Lobster,5/16/2024,34.33,475.3,15.31,Grade A,Peeler,Hand Picking,FSH094,VSL017,FG008,37.62,FALSE,TRUE,FALSE
LOB07085,American Lobster,8/15/2024,18.73,1014.3,9.78,Grade C,Hard Shell,Trawling,FSH069,VSL026,FG024,62.91,TRUE,TRUE,TRUE
LOB07086,Slipper Lobster,5/29/2024,22.86,852.3,8.59,Grade B,Soft Shell,Trap,FSH095,VSL020,FG017,49.08,FALSE,FALSE,TRUE
LOB07087,Slipper Lobster,2/16/2025,42.72,446.9,11.5,Reject,Soft Shell,Trap,FSH031,VSL041,FG004,75.08,FALSE,TRUE,TRUE
LOB07088,Rock Lobster,10/11/2024,18.51,778.6,13.62,Reject,Peeler,Trawling,FSH039,VSL005,FG016,67.69,TRUE,TRUE,FALSE
LOB07089,European Lobster,12/31/2023,25,1361.9,9.98,Reject,Hard Shell,Hand Picking,FSH041,VSL042,FG011,48,TRUE,FALSE,TRUE
LOB07090,Slipper Lobster,9/1/2024,44.06,1406.2,12.01,Grade A,Paper Shell,Trap,FSH074,VSL019,FG024,37.09,FALSE,TRUE,TRUE
LOB07091,Spiny Lobster,7/20/2023,30.71,543.3,15.29,Grade A,Peeler,Trawling,FSH096,VSL005,FG022,76.71,FALSE,FALSE,FALSE
LOB07092,Slipper Lobster,11/7/2023,31.66,575.7,8.54,Grade C,Hard Shell,Hand Picking,FSH082,VSL013,FG011,35.57,TRUE,TRUE,FALSE
LOB07093,Spiny Lobster,3/6/2024,44.04,995.3,13.84,Grade C,Paper Shell,Hand Picking,FSH071,VSL025,FG021,79.27,TRUE,TRUE,FALSE
LOB07094,American Lobster,9/17/2023,16.67,531.3,15.42,Grade B,Peeler,Hand Picking,FSH017,VSL018,FG013,64.26,FALSE,FALSE,FALSE
LOB07095,American Lobster,2/22/2025,26.87,1133,17.53,Grade B,Hard Shell,Diving,FSH010,VSL032,FG022,33.23,TRUE,FALSE,TRUE
LOB07096,Spiny Lobster,3/7/2024,36.98,1364.1,10.79,Grade A,Paper Shell,Hand Picking,FSH009,VSL044,FG015,48.84,TRUE,TRUE,FALSE
LOB07097,American Lobster,3/29/2024,36.03,1141.6,9.88,Grade B,Paper Shell,Hand Picking,FSH087,VSL027,FG013,46.77,TRUE,FALSE,TRUE
LOB07098,Slipper Lobster,12/11/2023,42.65,1455,14.94,Grade B,Paper Shell,Trap,FSH006,VSL014,FG011,59.59,FALSE,FALSE,TRUE
LOB07099,Rock Lobster,3/4/2025,29.89,939.5,17.58,Grade C,Hard Shell,Hand Picking,FSH040,VSL001,FG009,52.31,FALSE,TRUE,TRUE
LOB07100,European Lobster,8/7/2024,35.86,521.8,16.16,Grade C,Paper Shell,Trap,FSH033,VSL014,FG005,70.97,TRUE,TRUE,FALSE
LOB07101,Rock Lobster,11/11/2024,30.52,1139.8,14.16,Grade A,Paper Shell,Trawling,FSH056,VSL031,FG025,68.8,TRUE,FALSE,FALSE
LOB07102,Slipper Lobster,7/13/2023,30.04,526.2,15.45,Reject,Hard Shell,Hand Picking,FSH042,VSL045,FG006,41.25,FALSE,TRUE,FALSE
LOB07103,American Lobster,10/5/2023,19.53,210.3,16.21,Grade C,Soft Shell,Trawling,FSH051,VSL018,FG006,46.53,TRUE,FALSE,FALSE
LOB07104,Slipper Lobster,7/30/2024,28.04,444.2,12.59,Grade A,Peeler,Trawling,FSH001,VSL001,FG004,79.55,TRUE,TRUE,FALSE
LOB07105,European Lobster,2/13/2024,24.11,894.9,9.73,Grade C,Soft Shell,Trap,FSH052,VSL030,FG016,72.51,TRUE,FALSE,TRUE
LOB07106,European Lobster,10/5/2023,32.24,714.7,11.16,Grade C,Soft Shell,Diving,FSH029,VSL007,FG001,69.19,TRUE,FALSE,TRUE
LOB07107,European Lobster,10/11/2024,31.52,486.1,16.12,Reject,Hard Shell,Trap,FSH027,VSL004,FG006,34.87,TRUE,FALSE,TRUE
LOB07108,American Lobster,7/4/2023,26.84,506.9,14.9,Grade B,Peeler,Trap,FSH065,VSL002,FG017,29.88,FALSE,FALSE,FALSE
LOB07109,American Lobster,9/4/2024,44.34,379.1,11.58,Grade B,Hard Shell,Diving,FSH010,VSL009,FG024,39.18,TRUE,FALSE,TRUE
LOB07110,American Lobster,12/22/2023,28.38,988.7,9.1,Grade A,Soft Shell,Hand Picking,FSH069,VSL017,FG020,68.49,TRUE,TRUE,TRUE
LOB07111,European Lobster,9/21/2024,29.49,1205.8,13.82,Grade C,Peeler,Diving,FSH045,VSL023,FG001,63.84,FALSE,TRUE,FALSE
LOB07112,European Lobster,12/13/2023,40.05,246,14.27,Reject,Paper Shell,Diving,FSH030,VSL001,FG003,68.31,TRUE,TRUE,FALSE
LOB07113,American Lobster,9/6/2023,43.08,544.4,15.05,Grade C,Soft Shell,Hand Picking,FSH064,VSL036,FG018,45.57,TRUE,TRUE,TRUE
LOB07114,European Lobster,10/5/2024,28.53,480.6,12.8,Reject,Peeler,Trawling,FSH016,VSL026,FG016,79.69,FALSE,TRUE,FALSE
LOB07115,American Lobster,1/3/2024,30.7,1343.6,14.13,Reject,Hard Shell,Trap,FSH029,VSL041,FG003,45.44,TRUE,TRUE,FALSE
LOB07116,European Lobster,7/23/2024,37.29,784.4,17.41,Reject,Peeler,Trap,FSH021,VSL031,FG025,63.28,TRUE,TRUE,TRUE
LOB07117,European Lobster,6/3/2024,23.6,435.6,10.3,Grade B,Soft Shell,Trap,FSH075,VSL041,FG015,75.26,TRUE,TRUE,TRUE
LOB07118,Rock Lobster,5/24/2024,31.47,1244.6,15.64,Grade B,Soft Shell,Trawling,FSH017,VSL013,FG015,38.89,TRUE,FALSE,TRUE
LOB07119,European Lobster,11/21/2023,20.87,962.1,16.85,Reject,Hard Shell,Trap,FSH050,VSL028,FG005,58.81,TRUE,FALSE,TRUE
LOB07120,Spiny Lobster,4/2/2024,19.07,770.1,9.89,Grade C,Paper Shell,Diving,FSH085,VSL040,FG002,51.11,TRUE,TRUE,FALSE
LOB07121,Rock Lobster,5/21/2025,25.27,888,16.56,Reject,Hard Shell,Trawling,FSH030,VSL045,FG013,43.54,TRUE,FALSE,FALSE
LOB07122,Slipper Lobster,4/18/2024,29.09,461.1,13.22,Grade C,Hard Shell,Trawling,FSH098,VSL019,FG014,73.09,FALSE,FALSE,FALSE
LOB07123,Slipper Lobster,10/30/2024,34.07,1451.4,11.9,Reject,Soft Shell,Trap,FSH070,VSL040,FG024,41.19,FALSE,FALSE,TRUE
LOB07124,European Lobster,4/30/2025,36.2,1379.1,12.74,Grade C,Paper Shell,Trap,FSH081,VSL036,FG018,33.52,FALSE,TRUE,FALSE
LOB07125,American Lobster,6/25/2023,17.67,491.2,12.2,Grade C,Soft Shell,Trap,FSH001,VSL017,FG021,72.22,FALSE,TRUE,TRUE
LOB07126,Slipper Lobster,1/27/2025,28.36,424,8.23,Grade C,Soft Shell,Trawling,FSH100,VSL043,FG020,39.92,TRUE,FALSE,TRUE
LOB07127,Rock Lobster,11/7/2024,31.64,364.5,10.3,Grade C,Hard Shell,Hand Picking,FSH056,VSL013,FG004,53.23,TRUE,FALSE,TRUE
LOB07128,European Lobster,10/8/2023,23.93,1266.1,12.81,Grade A,Hard Shell,Hand Picking,FSH061,VSL021,FG022,62.91,FALSE,TRUE,TRUE
LOB07129,Rock Lobster,4/26/2024,23.51,817.4,15.8,Grade C,Peeler,Trawling,FSH100,VSL015,FG001,57.1,TRUE,FALSE,FALSE
LOB07130,American Lobster,2/18/2025,35.55,916.9,16.23,Grade C,Paper Shell,Diving,FSH034,VSL029,FG009,78.55,TRUE,TRUE,TRUE
LOB07131,Spiny Lobster,12/5/2023,32.07,813.9,11.66,Grade C,Peeler,Trawling,FSH003,VSL020,FG004,67.46,FALSE,TRUE,FALSE
LOB07132,Slipper Lobster,8/30/2023,39.15,1370.6,8.4,Reject,Paper Shell,Diving,FSH036,VSL046,FG009,58.24,TRUE,TRUE,TRUE
LOB07133,American Lobster,11/13/2023,31.65,209.4,16.82,Grade A,Peeler,Hand Picking,FSH070,VSL047,FG010,70.34,FALSE,TRUE,FALSE
LOB07134,European Lobster,6/28/2023,44.94,544.1,16.13,Reject,Paper Shell,Hand Picking,FSH067,VSL010,FG014,53.06,FALSE,TRUE,FALSE
LOB07135,Spiny Lobster,11/12/2023,42.61,874.7,8.72,Grade C,Hard Shell,Trap,FSH088,VSL041,FG015,31.06,FALSE,TRUE,FALSE
LOB07136,American Lobster,10/20/2023,44.6,1202.6,14.21,Grade C,Peeler,Diving,FSH042,VSL013,FG008,47.46,TRUE,FALSE,FALSE
LOB07137,Rock Lobster,11/22/2024,24.73,767.5,15.33,Reject,Soft Shell,Diving,FSH091,VSL042,FG011,45.26,TRUE,FALSE,TRUE
LOB07138,Slipper Lobster,6/15/2024,24.22,858.9,17.83,Reject,Soft Shell,Diving,FSH073,VSL005,FG007,59.11,FALSE,FALSE,FALSE
LOB07139,European Lobster,1/22/2025,22.69,1308.2,9.05,Grade C,Paper Shell,Hand Picking,FSH010,VSL032,FG021,25.57,FALSE,FALSE,FALSE
LOB07140,European Lobster,3/25/2025,44.23,1166.8,10.1,Grade B,Hard Shell,Trap,FSH029,VSL014,FG010,64.07,TRUE,FALSE,FALSE
LOB07141,Rock Lobster,6/6/2023,23.66,938.6,10.57,Grade A,Hard Shell,Trawling,FSH004,VSL007,FG015,49.87,FALSE,FALSE,FALSE
LOB07142,European Lobster,1/22/2025,41.43,206.9,11.07,Grade C,Hard Shell,Trap,FSH041,VSL009,FG020,56.46,FALSE,FALSE,FALSE
LOB07143,American Lobster,6/11/2024,31.71,525.6,8.18,Reject,Paper Shell,Diving,FSH037,VSL002,FG022,37.02,FALSE,FALSE,FALSE
LOB07144,Spiny Lobster,7/16/2024,41.42,1061.4,16.79,Reject,Peeler,Hand Picking,FSH056,VSL033,FG011,74.84,TRUE,TRUE,FALSE
LOB07145,European Lobster,8/24/2023,20.59,484.2,8.78,Grade A,Soft Shell,Diving,FSH083,VSL037,FG025,55.24,TRUE,TRUE,FALSE
LOB07146,American Lobster,8/8/2023,27.2,1011.9,12.57,Reject,Paper Shell,Trap,FSH065,VSL028,FG008,34.03,FALSE,FALSE,FALSE
LOB07147,Spiny Lobster,7/11/2024,31.67,956.6,9.23,Reject,Peeler,Diving,FSH050,VSL010,FG016,68.8,TRUE,FALSE,TRUE
LOB07148,Rock Lobster,11/12/2024,20.22,1379.9,17.9,Grade B,Hard Shell,Trawling,FSH066,VSL027,FG015,67.44,TRUE,FALSE,TRUE
LOB07149,Rock Lobster,12/25/2023,33.82,1347.8,13.29,Grade A,Peeler,Hand Picking,FSH023,VSL016,FG021,41.23,TRUE,TRUE,TRUE
LOB07150,Rock Lobster,2/25/2025,22.7,743.1,12.24,Reject,Hard Shell,Diving,FSH036,VSL043,FG005,58.23,FALSE,TRUE,FALSE
