fish_id,fish_name,weight_kg,length_cm,catch_date,province,fishing_method,freshness_score,category_id,location_id,fisher_id
7475,Mackerel,31.19,112.7,10/14/2023,Kalimantan Selatan,Hand Line,6,1,17,176
7476,Catfish,6.08,169.6,7/21/2023,Lampung,Hand Line,7,5,18,340
7477,Amberjack,39.45,20.4,5/10/2023,Kalimantan Selatan,Trap,7,4,6,303
7478,Yellowtail,13.89,75.1,4/3/2023,Sulawesi Selatan,Gill Net,9,3,1,215
7479,Swordfish,13.34,67.6,9/11/2023,Sumatera Utara,Purse Seine,1,4,1,219
7480,Grouper,12.41,61.7,2/24/2023,Sulawesi Selatan,Purse Seine,1,1,10,52
7481,Sea Bass,24.12,117.5,11/6/2023,Papua,Purse Seine,4,2,19,163
7482,Catfish,44.92,111.8,11/18/2023,Papua,Purse Seine,2,5,1,249
7483,Herring,14.31,125.2,1/21/2023,Bali,Trawling,10,2,12,264
7484,Carp,14.11,43.9,1/16/2023,Maluku,Gill Net,4,3,16,177
7485,Sole,12.52,44.7,8/8/2023,Sulawesi Selatan,Purse Seine,3,4,9,403
7486,Carp,11.73,137,9/8/2023,Sumatera Utara,Trawling,5,2,8,289
7487,Amberjack,20.34,151.6,3/1/2023,Sumatera Utara,Purse Seine,2,2,17,360
7488,Sole,1.51,23,1/1/2024,Lampung,Hand Line,10,3,10,344
7489,Cod,23.65,117.1,10/5/2023,Papua,Hand Line,7,5,11,451
7490,Sardine,46.34,68.6,4/12/2023,Bali,Trawling,3,4,19,172
7491,Herring,49.09,94.9,8/29/2023,Lampung,Purse Seine,10,1,1,345
7492,Tuna,47.66,144.3,2/25/2023,Maluku,Purse Seine,3,5,13,105
7493,Amberjack,20.43,99.7,1/6/2023,Bali,Hand Line,3,2,17,269
7494,Anchovy,25.52,88.3,12/12/2023,Maluku,Trawling,10,2,13,446
7495,Yellowtail,9.19,157.6,10/14/2023,Bali,Long Line,1,2,6,133
7496,Yellowtail,43.07,137.4,4/29/2023,Papua,Trap,5,4,1,278
7497,Yellowtail,33.66,42.6,7/27/2023,Papua,Trawling,5,2,17,203
7498,Trout,10.98,181.3,3/3/2023,Sulawesi Selatan,Long Line,6,3,20,411
7499,Sardine,19.59,41.9,11/16/2023,Sulawesi Selatan,Trap,7,1,6,438
7500,Catfish,22.37,79.7,7/8/2023,Lampung,Long Line,9,1,2,457
7501,Snapper,24.45,74.8,9/10/2023,Jawa Timur,Gill Net,6,5,10,235
7502,Tilapia,31.97,123.3,4/2/2023,Bali,Trawling,9,2,12,296
7503,Cod,0.56,111.8,9/9/2023,Bali,Long Line,2,5,15,56
7504,Flounder,11.17,86.8,7/15/2023,Jawa Tengah,Trawling,2,3,13,368
7505,Trout,14.87,178.2,11/9/2023,Maluku,Hand Line,7,1,14,342
7506,Mahi-mahi,20.47,58.8,5/16/2023,Kalimantan Selatan,Purse Seine,4,1,4,104
7507,Sardine,13.11,77.7,7/23/2023,Sumatera Utara,Trap,2,3,9,402
7508,Herring,25.75,96.8,8/22/2023,Jawa Timur,Trawling,10,3,19,21
7509,Flounder,1.08,20.2,4/28/2023,Jawa Timur,Long Line,9,3,20,375
7510,Grouper,26.57,164.2,5/16/2023,Lampung,Hand Line,5,5,15,296
7511,Trout,1.89,188,3/18/2023,Bali,Gill Net,3,2,17,338
7512,Amberjack,45.75,137.8,11/7/2023,Jawa Barat,Trawling,2,4,16,248
7513,Tuna,9.39,48,3/23/2023,Jawa Tengah,Trap,4,2,18,235
7514,Barramundi,33.93,67.1,10/22/2023,Papua,Purse Seine,2,5,18,122
7515,Trout,38.38,24.1,4/26/2023,Sumatera Utara,Trap,3,2,5,244
7516,King Fish,38.28,194.2,4/3/2023,Jawa Tengah,Trawling,6,2,20,400
7517,Herring,26.63,81.4,11/19/2023,Jawa Barat,Gill Net,10,4,11,382
7518,Carp,9.76,172.2,3/29/2023,Lampung,Gill Net,4,1,13,288
7519,Swordfish,36.01,189.2,9/30/2023,Papua,Gill Net,5,1,16,283
7520,Catfish,33.87,113.8,6/29/2023,Jawa Barat,Gill Net,7,5,17,312
7521,Mahi-mahi,18.78,21.7,11/12/2023,Kalimantan Selatan,Purse Seine,5,2,3,403
7522,Cod,9.24,90.7,10/27/2023,Lampung,Trap,3,4,3,326
7523,Salmon,35.09,113.2,1/14/2023,Bali,Hand Line,8,4,5,475
7524,Grouper,42.83,45.3,11/1/2023,Jawa Tengah,Trap,7,5,13,429
7525,Cod,12.76,101.9,7/19/2023,Jawa Timur,Gill Net,7,2,9,20
7526,Barramundi,10.79,107,6/17/2023,Maluku,Hand Line,9,2,8,174
7527,Swordfish,44.44,81.7,10/30/2023,Jawa Timur,Long Line,4,2,12,276
7528,Snapper,29.95,86.2,8/1/2023,Bali,Gill Net,7,3,11,467
7529,Salmon,17.7,159.3,12/30/2023,Bali,Long Line,4,1,6,410
7530,Trout,11.94,43,6/1/2023,Bali,Hand Line,6,1,5,242
7531,Sea Bass,30.59,179.9,6/13/2023,Sulawesi Selatan,Trawling,10,3,16,301
7532,Grouper,1.67,44.1,10/15/2023,Papua,Trawling,9,1,19,41
7533,Pomfret,48.73,98.5,7/15/2023,Papua,Trawling,2,4,6,472
7534,Salmon,49.68,130.6,10/17/2023,Sulawesi Selatan,Trawling,3,1,6,313
7535,Barramundi,19.49,74.6,4/8/2023,Lampung,Long Line,7,4,17,123
7536,Barramundi,22.08,128.2,2/23/2023,Jawa Tengah,Trawling,3,3,9,260
7537,King Fish,44.2,50.1,4/29/2023,Sumatera Utara,Purse Seine,2,4,2,359
7538,Carp,41.57,53.8,12/26/2023,Papua,Trawling,8,1,19,480
7539,King Fish,45.96,195.4,12/19/2023,Lampung,Gill Net,4,2,14,461
7540,Herring,4.9,122.1,7/3/2023,Papua,Long Line,6,1,3,86
7541,Catfish,15.6,108.1,8/17/2023,Jawa Timur,Trap,6,5,19,494
7542,Catfish,46.87,154.5,8/17/2023,Sulawesi Selatan,Trawling,1,1,7,24
7543,Grouper,25.03,163.8,2/1/2023,Kalimantan Selatan,Purse Seine,7,5,7,173
7544,Swordfish,10.21,38,10/7/2023,Bali,Long Line,10,2,20,339
7545,Snapper,16.01,148.3,9/8/2023,Maluku,Gill Net,8,4,17,289
7546,Anchovy,49.76,79.3,4/30/2023,Kalimantan Selatan,Gill Net,8,2,15,15
7547,Sole,23.67,158.1,9/24/2023,Bali,Purse Seine,8,3,10,134
7548,Grouper,38.4,94.3,2/27/2023,Jawa Barat,Gill Net,7,4,13,151
7549,Yellowtail,24.9,199.3,4/19/2023,Sumatera Utara,Trawling,3,2,3,9
7550,Sea Bass,15.18,163.5,10/16/2023,Jawa Tengah,Gill Net,9,4,18,135
7551,Sardine,39.36,28.7,3/23/2023,Kalimantan Selatan,Trawling,7,1,9,399
7552,Barramundi,36.13,94.9,11/30/2023,Jawa Tengah,Gill Net,8,5,13,287
7553,Swordfish,17.53,32.6,12/25/2023,Lampung,Hand Line,1,2,13,15
7554,Salmon,6.32,107.9,1/22/2023,Maluku,Trap,9,4,3,252
7555,Sea Bass,47.35,135.9,1/27/2023,Bali,Trawling,9,3,15,181
7556,Cod,20.1,148,6/24/2023,Maluku,Trawling,4,2,17,117
7557,Sole,2.95,154.6,8/20/2023,Bali,Hand Line,10,2,10,331
7558,Anchovy,20.67,151.3,10/21/2023,Jawa Timur,Trap,7,1,10,47
7559,Halibut,20.52,187.8,2/15/2023,Jawa Tengah,Trawling,8,5,6,376
7560,Catfish,12.69,173.4,3/1/2023,Kalimantan Selatan,Long Line,6,2,15,283
7561,Pomfret,49.63,38.2,3/16/2023,Jawa Barat,Gill Net,6,5,11,327
7562,Tilapia,31.27,36.1,1/12/2023,Sumatera Utara,Trap,9,2,10,462
7563,Pomfret,26.85,180.4,3/22/2023,Maluku,Hand Line,4,5,15,312
7564,Mackerel,47.47,168.7,11/12/2023,Lampung,Long Line,9,1,11,298
7565,Barramundi,2.21,34.7,7/31/2023,Jawa Tengah,Gill Net,5,4,2,149
7566,Mahi-mahi,0.87,18.5,2/16/2023,Sumatera Utara,Purse Seine,4,2,7,488
7567,Sole,21.27,78.1,11/22/2023,Lampung,Trawling,8,5,5,33
7568,Snapper,14.22,150.6,2/3/2023,Sulawesi Selatan,Gill Net,8,3,10,262
7569,Grouper,12.68,114.1,7/18/2023,Kalimantan Selatan,Trawling,8,5,11,58
7570,Yellowtail,38.79,120.4,11/22/2023,Kalimantan Selatan,Gill Net,4,2,4,112
7571,Flounder,4.47,89.3,12/2/2023,Sulawesi Selatan,Trap,8,1,16,257
7572,Tuna,27.93,37.3,1/9/2023,Jawa Barat,Hand Line,9,4,17,162
7573,Pomfret,1.76,84.7,8/13/2023,Maluku,Trawling,10,4,17,249
7574,Catfish,49.1,54.3,3/26/2023,Kalimantan Selatan,Gill Net,4,5,5,344
7575,Yellowtail,49.11,183.6,8/4/2023,Kalimantan Selatan,Purse Seine,2,5,10,135
7576,Tilapia,31.23,63,3/17/2023,Sumatera Utara,Gill Net,3,2,18,79
7577,Herring,4.42,160.3,6/10/2023,Jawa Barat,Trap,3,1,19,13
7578,King Fish,19.14,43.9,9/14/2023,Sumatera Utara,Long Line,9,4,14,80
7579,Yellowtail,20.81,196.3,5/26/2023,Bali,Gill Net,4,3,2,420
7580,Amberjack,43.42,62.2,3/23/2023,Bali,Purse Seine,1,2,19,161
7581,Flounder,44.27,86.1,6/2/2023,Maluku,Trap,5,2,3,300
7582,Halibut,11.7,38.5,12/31/2023,Lampung,Trawling,2,2,8,428
7583,Mahi-mahi,38.71,53.4,8/17/2023,Papua,Hand Line,2,2,9,149
7584,Anchovy,46.49,63.9,6/29/2023,Lampung,Purse Seine,9,3,13,106
7585,Amberjack,39.72,193.5,11/25/2023,Bali,Long Line,6,1,16,18
7586,Carp,5.32,137.2,7/17/2023,Lampung,Trap,1,5,1,490
7587,Barramundi,43.92,148.2,11/16/2023,Sumatera Utara,Gill Net,3,5,5,3
7588,King Fish,14.38,75.7,8/18/2023,Maluku,Hand Line,1,3,6,344
7589,Barramundi,49.89,189.8,11/7/2023,Lampung,Trap,6,2,11,153
7590,Sole,9.58,177.1,4/11/2023,Lampung,Purse Seine,8,2,18,124
7591,Pomfret,46.97,166.4,2/4/2023,Jawa Timur,Trap,4,1,14,315
7592,Flounder,47.3,27.3,11/30/2023,Lampung,Purse Seine,4,2,6,272
7593,Snapper,36.02,44,6/2/2023,Sumatera Utara,Hand Line,3,5,4,397
7594,Herring,30.38,123.6,6/26/2023,Jawa Barat,Hand Line,2,3,7,53
7595,Trout,20.3,77.6,5/22/2023,Sulawesi Selatan,Purse Seine,1,2,13,247
7596,Trout,11.58,135.2,10/10/2023,Bali,Long Line,5,5,12,43
7597,Herring,22.16,197.5,1/26/2023,Maluku,Trawling,6,5,16,162
7598,Sole,4.82,165.7,6/10/2023,Bali,Hand Line,9,3,20,351
7599,Mackerel,0.7,46.8,4/3/2023,Lampung,Purse Seine,1,5,2,85
7600,Mackerel,43.16,168.7,12/29/2023,Papua,Long Line,2,3,14,203
7601,Carp,44.54,75.1,3/18/2023,Maluku,Purse Seine,2,3,11,350
7602,Tilapia,22.85,119,2/2/2023,Bali,Hand Line,9,5,19,52
7603,King Fish,3.63,191.8,6/29/2023,Jawa Barat,Trawling,5,3,4,496
7604,Swordfish,18.34,77.3,1/31/2023,Maluku,Gill Net,5,1,15,16
7605,Amberjack,18.1,86.9,2/26/2023,Kalimantan Selatan,Trawling,2,2,15,486
7606,Mackerel,7.1,111.7,11/27/2023,Sulawesi Selatan,Purse Seine,7,2,11,346
7607,Cod,4.75,23.7,2/25/2023,Lampung,Long Line,9,3,3,321
7608,Snapper,12.6,197.3,9/13/2023,Jawa Barat,Trawling,8,2,18,222
7609,Herring,23.76,29.4,8/19/2023,Lampung,Trawling,9,5,8,469
7610,Tilapia,32.96,178.2,7/13/2023,Jawa Timur,Purse Seine,3,1,5,165
7611,Mackerel,14.73,126.8,3/25/2023,Jawa Barat,Long Line,7,4,11,137
7612,Tilapia,48.43,165.1,11/4/2023,Jawa Timur,Purse Seine,10,3,19,258
7613,Pomfret,14.47,114.8,3/6/2023,Bali,Trap,4,1,10,176
7614,Pomfret,3.54,149.7,1/1/2024,Sulawesi Selatan,Gill Net,8,4,20,309
7615,Salmon,43.66,150.4,5/27/2023,Jawa Barat,Trap,8,4,17,86
7616,Carp,1.39,17.8,8/1/2023,Jawa Barat,Purse Seine,3,3,7,229
7617,Halibut,38.42,22.7,4/2/2023,Jawa Timur,Hand Line,3,4,15,349
7618,Barramundi,42.62,176.6,5/11/2023,Papua,Purse Seine,8,1,9,106
7619,Tilapia,0.97,78.1,5/29/2023,Jawa Timur,Trawling,5,5,7,285
7620,Salmon,45.6,179.6,2/17/2023,Jawa Timur,Long Line,9,1,16,231
7621,Carp,30.03,190.8,11/17/2023,Sulawesi Selatan,Long Line,7,2,1,424
7622,Yellowtail,25.92,134.5,5/24/2023,Jawa Barat,Hand Line,7,4,7,86
7623,Cod,22.66,157.4,10/27/2023,Papua,Trap,5,4,3,368
7624,Barramundi,37.18,68.7,1/24/2023,Jawa Barat,Trawling,5,2,10,224
7625,Herring,25.78,30.1,7/20/2023,Jawa Tengah,Purse Seine,8,2,17,357
7626,Cod,10.3,57.9,3/7/2023,Sumatera Utara,Trawling,8,5,4,148
7627,Snapper,25.02,36.5,6/15/2023,Sulawesi Selatan,Trawling,9,3,13,371
7628,Tuna,3.48,72,6/19/2023,Maluku,Purse Seine,2,4,8,255
7629,Catfish,17.57,161.4,1/28/2023,Maluku,Hand Line,10,1,3,487
7630,Tuna,32.93,72.4,9/12/2023,Maluku,Trap,7,5,5,228
7631,Trout,48.38,193.7,5/21/2023,Sumatera Utara,Trawling,9,3,10,209
7632,Halibut,19.5,44.8,12/10/2023,Papua,Trap,2,1,4,105
7633,Trout,23.2,190.1,1/23/2023,Kalimantan Selatan,Long Line,8,2,2,84
7634,Herring,16.99,84,2/25/2023,Sulawesi Selatan,Purse Seine,5,3,15,169
7635,Carp,39.84,97.6,7/15/2023,Jawa Timur,Gill Net,2,5,9,352
7636,Herring,28.49,58.7,8/19/2023,Maluku,Gill Net,4,1,11,461
7637,Trout,11.76,94.6,1/14/2023,Jawa Tengah,Long Line,6,1,9,102
7638,Flounder,47.2,149.4,12/26/2023,Jawa Tengah,Trap,8,3,7,61
7639,Anchovy,1.51,66.1,12/1/2023,Jawa Timur,Purse Seine,8,5,20,497
7640,Swordfish,12.09,32.6,7/26/2023,Jawa Timur,Trap,6,2,1,220
7641,Salmon,20.35,174.6,2/16/2023,Maluku,Hand Line,10,2,16,437
7642,Amberjack,40.85,148.4,9/29/2023,Lampung,Purse Seine,4,5,13,4
7643,Tilapia,13.35,159.2,2/13/2023,Lampung,Hand Line,2,5,5,268
7644,King Fish,28.51,107,2/21/2023,Jawa Barat,Hand Line,6,1,19,188
7645,Tilapia,25.03,40.6,2/26/2023,Kalimantan Selatan,Trap,4,2,14,482
7646,Sardine,43.78,190.8,12/26/2023,Jawa Barat,Gill Net,7,1,8,130
7647,Anchovy,26.32,189.8,11/11/2023,Maluku,Purse Seine,5,5,16,360
7648,Catfish,29.49,17.5,2/22/2023,Lampung,Purse Seine,5,1,5,82
7649,Grouper,18.79,64.4,12/3/2023,Sulawesi Selatan,Hand Line,6,5,3,175
7650,Snapper,46.89,196.9,6/12/2023,Sulawesi Selatan,Hand Line,5,2,5,46
7651,Pomfret,5.44,73.1,10/7/2023,Papua,Gill Net,9,3,3,378
7652,Amberjack,36.39,168.4,4/11/2023,Papua,Hand Line,10,2,4,468
7653,Catfish,37.55,193.2,9/30/2023,Lampung,Long Line,3,1,9,259
7654,Catfish,11.14,173.7,9/19/2023,Sumatera Utara,Long Line,3,2,20,374
7655,Amberjack,6.78,88.9,11/9/2023,Lampung,Purse Seine,4,1,2,203
7656,Herring,38.07,31,9/13/2023,Papua,Trawling,7,1,19,500
7657,Flounder,38.96,55.4,11/26/2023,Maluku,Gill Net,10,3,19,290
7658,Carp,42.74,182.3,1/17/2023,Jawa Barat,Gill Net,9,1,1,142
7659,Pomfret,49.99,85.1,7/18/2023,Jawa Tengah,Trap,5,2,14,413
7660,Catfish,47.86,128.1,6/3/2023,Jawa Tengah,Trawling,3,2,14,59
7661,Sea Bass,16.32,119.4,1/20/2023,Papua,Hand Line,6,4,11,413
7662,Anchovy,18.62,144,2/15/2023,Jawa Timur,Trawling,1,2,2,474
7663,Tuna,8.28,199.4,2/13/2023,Maluku,Long Line,6,5,7,103
7664,Carp,42.4,31.6,8/4/2023,Jawa Timur,Hand Line,9,2,17,275
7665,Pomfret,7.96,161,7/19/2023,Lampung,Long Line,1,5,17,277
7666,Grouper,40.6,19.5,5/17/2023,Lampung,Long Line,10,2,10,174
7667,Flounder,42.11,40.4,10/21/2023,Jawa Tengah,Long Line,9,3,5,489
7668,Herring,40.43,92.6,5/3/2023,Sumatera Utara,Hand Line,5,5,1,230
7669,Swordfish,6.3,153.8,10/22/2023,Sumatera Utara,Long Line,8,5,13,274
7670,Carp,9.81,141.1,3/30/2023,Jawa Timur,Trap,9,3,15,61
7671,Herring,6.22,133.2,8/29/2023,Papua,Long Line,6,1,14,208
7672,King Fish,30.03,148.5,8/6/2023,Papua,Gill Net,7,4,2,474
7673,Yellowtail,48.68,74.8,9/19/2023,Jawa Tengah,Hand Line,1,1,20,236
7674,Mahi-mahi,31.54,100.6,6/30/2023,Jawa Tengah,Purse Seine,1,2,19,30
7675,Cod,9.04,70.8,1/9/2023,Lampung,Hand Line,8,5,17,261
7676,Anchovy,10.84,67.2,3/27/2023,Bali,Trawling,6,5,15,331
7677,Herring,34.25,171.3,3/25/2023,Lampung,Purse Seine,7,5,7,81
7678,Tilapia,45.22,47.2,6/1/2023,Kalimantan Selatan,Hand Line,5,3,14,146
7679,Snapper,26.64,90.1,2/12/2023,Lampung,Trawling,6,4,2,335
7680,Swordfish,45.74,102.1,3/10/2023,Maluku,Gill Net,7,4,4,191
7681,Sardine,11.53,54,6/24/2023,Kalimantan Selatan,Trap,2,4,9,326
7682,Anchovy,10.2,120.9,3/2/2023,Kalimantan Selatan,Long Line,4,3,5,121
7683,Amberjack,17.6,54.9,10/27/2023,Jawa Tengah,Purse Seine,8,4,17,300
7684,Anchovy,37.65,42.3,1/2/2023,Bali,Hand Line,5,2,16,22
7685,Flounder,34.76,46.4,5/30/2023,Maluku,Trawling,5,5,8,431
7686,Trout,16.5,143,1/8/2023,Lampung,Long Line,9,5,17,243
7687,Tuna,45.46,195.1,7/19/2023,Sulawesi Selatan,Hand Line,9,4,12,234
7688,Snapper,45.4,39.5,5/10/2023,Jawa Tengah,Trap,5,2,5,304
7689,Tilapia,44.94,65.8,4/15/2023,Kalimantan Selatan,Hand Line,1,3,18,486
7690,Sole,19.79,83.2,5/31/2023,Sulawesi Selatan,Hand Line,6,4,6,82
7691,Carp,38.34,122.9,4/22/2023,Jawa Barat,Purse Seine,7,1,3,343
7692,Snapper,39.26,178.4,2/26/2023,Sulawesi Selatan,Hand Line,1,4,10,191
7693,Trout,49.85,28.7,6/16/2023,Jawa Timur,Long Line,4,2,14,221
7694,Cod,45.2,197.1,10/29/2023,Lampung,Hand Line,7,1,6,321
7695,Anchovy,29.94,104.7,2/27/2023,Jawa Barat,Long Line,2,4,10,414
7696,Amberjack,28.81,190.3,6/9/2023,Papua,Trawling,5,4,17,175
7697,Cod,37.46,66.7,10/18/2023,Sumatera Utara,Trap,6,2,15,194
7698,Trout,22.12,117.9,9/7/2023,Jawa Tengah,Gill Net,6,2,12,139
7699,Tuna,36.18,75.9,1/17/2023,Kalimantan Selatan,Purse Seine,9,3,19,150
7700,Cod,49.04,27.9,6/12/2023,Lampung,Trap,6,3,12,1
7701,King Fish,20.38,183,9/10/2023,Jawa Timur,Long Line,3,4,5,485
7702,Yellowtail,38.17,156.7,7/22/2023,Papua,Purse Seine,5,2,19,45
7703,Carp,39.65,124.8,4/1/2023,Papua,Long Line,10,5,8,250
7704,Trout,24.06,131.4,6/14/2023,Papua,Purse Seine,7,5,20,191
7705,Catfish,20.14,148.5,6/9/2023,Papua,Trap,3,4,4,419
7706,Tuna,14.31,179.1,10/20/2023,Jawa Barat,Purse Seine,7,1,2,386
7707,Grouper,40.86,162.5,7/18/2023,Lampung,Purse Seine,7,3,13,468
7708,Flounder,2.77,95.3,12/8/2023,Bali,Purse Seine,8,5,2,332
7709,Trout,27.56,27.6,5/21/2023,Sumatera Utara,Gill Net,5,2,10,334
7710,Mahi-mahi,40.09,137,11/27/2023,Sumatera Utara,Purse Seine,9,5,12,197
7711,Mahi-mahi,15.12,91.4,3/20/2023,Jawa Timur,Hand Line,10,5,3,342
7712,Barramundi,14.71,60.9,2/19/2023,Jawa Timur,Trap,6,3,6,216
7713,Flounder,27.82,83.7,5/25/2023,Jawa Timur,Hand Line,7,4,2,26
7714,Halibut,29.21,155.9,4/22/2023,Jawa Tengah,Long Line,6,3,8,393
7715,Pomfret,48.67,42.8,6/1/2023,Jawa Tengah,Trawling,1,2,14,262
7716,Tilapia,1.88,198.2,11/22/2023,Jawa Timur,Trawling,4,2,3,216
7717,Herring,43.11,145.2,10/8/2023,Jawa Timur,Hand Line,8,3,9,390
7718,Mahi-mahi,49.67,29.4,11/13/2023,Kalimantan Selatan,Hand Line,7,1,17,429
7719,Flounder,37.35,124.8,12/25/2023,Sulawesi Selatan,Hand Line,10,5,8,145
7720,Barramundi,45.75,126.3,5/29/2023,Bali,Trap,1,2,8,274
7721,Mahi-mahi,12.28,84.6,10/13/2023,Sumatera Utara,Gill Net,8,5,17,271
7722,Anchovy,16.28,186.9,12/12/2023,Sulawesi Selatan,Purse Seine,9,3,16,452
7723,Barramundi,20.63,68.6,8/27/2023,Maluku,Hand Line,6,1,14,202
7724,Herring,35.61,108.4,8/4/2023,Sumatera Utara,Purse Seine,5,3,18,35
7725,Halibut,24.97,63.7,9/4/2023,Jawa Tengah,Trawling,1,4,16,135
7726,Amberjack,38.21,193.5,11/20/2023,Papua,Gill Net,4,2,8,39
7727,Cod,11.92,179.1,5/10/2023,Lampung,Trawling,6,1,8,136
7728,King Fish,44.22,24.9,4/20/2023,Sumatera Utara,Purse Seine,4,3,4,274
7729,Flounder,23.27,20.7,10/3/2023,Kalimantan Selatan,Long Line,4,2,16,140
7730,Grouper,33.86,197.2,5/10/2023,Jawa Timur,Hand Line,10,5,12,212
7731,Amberjack,26.58,78.8,10/14/2023,Maluku,Hand Line,1,5,7,472
7732,Swordfish,45.1,110.8,3/10/2023,Lampung,Trap,8,1,20,215
7733,Pomfret,5.27,25.1,10/20/2023,Bali,Purse Seine,1,1,14,209
7734,Yellowtail,20.82,54.6,4/23/2023,Papua,Purse Seine,5,4,4,53
7735,King Fish,0.81,122.1,10/9/2023,Lampung,Hand Line,10,1,16,187
7736,Mahi-mahi,3.51,196.2,10/31/2023,Bali,Long Line,6,5,7,157
7737,Grouper,33.23,28.7,1/11/2023,Maluku,Hand Line,3,5,19,233
7738,Snapper,6.13,61.8,4/18/2023,Jawa Barat,Hand Line,7,2,3,449
7739,Sardine,32.85,145,5/28/2023,Sumatera Utara,Trap,10,1,11,479
7740,Tuna,19.65,150.2,5/17/2023,Jawa Tengah,Trap,2,4,17,461
7741,Salmon,11.12,48.4,7/18/2023,Bali,Purse Seine,1,5,2,132
7742,Trout,15.57,161.2,4/17/2023,Maluku,Long Line,3,5,15,453
7743,Herring,24.78,129.8,7/28/2023,Papua,Trawling,8,5,10,304
7744,Cod,1.28,25,11/10/2023,Jawa Barat,Hand Line,7,3,7,257
7745,Salmon,17.56,191.9,11/1/2023,Bali,Gill Net,1,5,11,208
7746,Sea Bass,35.5,81.6,12/19/2023,Jawa Tengah,Purse Seine,3,5,20,246
7747,Amberjack,31.33,41.3,12/4/2023,Jawa Barat,Purse Seine,2,4,4,452
7748,Tuna,31.47,111.1,7/27/2023,Papua,Hand Line,7,1,15,73
7749,Sea Bass,43.83,73.7,1/6/2023,Sumatera Utara,Gill Net,10,4,9,130
7750,Barramundi,32.43,109.6,8/20/2023,Jawa Barat,Long Line,3,1,14,1
7751,Grouper,1.75,63.3,7/24/2023,Jawa Barat,Hand Line,3,3,1,475
7752,Flounder,19.27,141.1,1/7/2023,Jawa Tengah,Gill Net,9,2,9,216
7753,Grouper,3.77,69.4,12/3/2023,Lampung,Hand Line,1,4,11,362
7754,Mackerel,42.52,183.3,3/15/2023,Lampung,Long Line,10,3,4,228
7755,Catfish,44.31,52.1,5/5/2023,Sumatera Utara,Purse Seine,8,3,16,426
7756,Swordfish,20.41,137.1,11/16/2023,Kalimantan Selatan,Hand Line,4,4,11,182
7757,Mackerel,19.2,193.7,11/3/2023,Maluku,Trap,10,1,20,424
7758,Catfish,37.23,194.3,4/14/2023,Jawa Timur,Trap,3,1,2,139
7759,Halibut,44.62,118,10/27/2023,Kalimantan Selatan,Trawling,10,2,18,179
7760,Flounder,17.6,174.8,4/6/2023,Papua,Gill Net,6,5,17,147
7761,Salmon,35.03,25.4,6/10/2023,Papua,Hand Line,6,1,20,230
7762,Grouper,1.67,158.2,9/17/2023,Bali,Long Line,8,3,12,242
7763,Mahi-mahi,26.51,85.1,1/19/2023,Sumatera Utara,Purse Seine,4,5,2,493
7764,Catfish,47.95,42.5,3/18/2023,Maluku,Trap,3,5,7,73
7765,Catfish,17.68,79.2,10/13/2023,Sulawesi Selatan,Trap,8,2,1,401
7766,Sardine,2.78,131.9,6/7/2023,Kalimantan Selatan,Hand Line,1,5,12,414
7767,King Fish,13.09,20.3,6/10/2023,Maluku,Purse Seine,3,2,7,87
7768,Trout,26.29,186.1,11/23/2023,Sumatera Utara,Hand Line,5,4,9,390
7769,Tuna,6.97,55.2,9/22/2023,Kalimantan Selatan,Trawling,3,4,18,228
7770,Salmon,5.15,135.7,10/24/2023,Papua,Gill Net,6,4,20,114
7771,Herring,21.37,166.1,12/1/2023,Lampung,Long Line,3,5,16,223
7772,Snapper,41.25,114.5,3/29/2023,Bali,Hand Line,9,1,4,302
7773,Barramundi,2.31,184.5,1/9/2023,Kalimantan Selatan,Long Line,7,3,11,402
7774,Mahi-mahi,20.4,102.5,2/28/2023,Lampung,Hand Line,3,4,18,143
7775,Carp,38.77,69.2,8/9/2023,Sulawesi Selatan,Purse Seine,3,4,16,73
7776,Pomfret,40.02,42.9,12/28/2023,Sumatera Utara,Trawling,10,4,3,303
7777,Cod,28.49,127.5,5/26/2023,Sulawesi Selatan,Long Line,9,2,13,257
7778,King Fish,20.88,123.3,9/16/2023,Lampung,Trawling,10,4,3,448
7779,Salmon,36.19,182.6,3/19/2023,Sumatera Utara,Trap,2,1,6,312
7780,Swordfish,35.1,148.7,1/1/2024,Jawa Timur,Long Line,9,5,11,6
7781,Yellowtail,25.68,135.2,3/13/2023,Bali,Gill Net,4,5,1,402
7782,King Fish,31.87,116.4,12/9/2023,Papua,Trap,8,5,5,9
7783,Flounder,15.55,168.1,5/20/2023,Jawa Tengah,Long Line,2,5,18,456
7784,Anchovy,5.39,39.5,1/1/2024,Sumatera Utara,Purse Seine,1,3,9,157
7785,King Fish,44.25,185.5,6/20/2023,Bali,Trawling,5,5,7,121
7786,Amberjack,30.76,112.7,3/17/2023,Sulawesi Selatan,Trawling,2,1,15,412
7787,Mackerel,36.36,105.1,5/14/2023,Sumatera Utara,Purse Seine,1,5,15,492
7788,Anchovy,22.3,19.1,2/20/2023,Jawa Barat,Long Line,9,2,7,298
7789,Tilapia,6.35,38.2,11/26/2023,Kalimantan Selatan,Trap,10,2,18,2
7790,Barramundi,14.54,141.4,11/16/2023,Sulawesi Selatan,Trap,1,4,8,171
7791,Salmon,48.73,54,6/29/2023,Papua,Gill Net,9,4,12,129
