market_name,fish_type,date,price_per_kg,supply_kg,demand_level
TPI Lampulo,Mackerel,2023-10-22,224136,554,Medium
TPI Lampulo,Mackerel,2023-10-29,176844,787,Medium
TPI Lampulo,Mackerel,2023-11-05,45209,690,High
TPI Lampulo,Mackerel,2023-11-12,154787,1628,High
TPI Lampulo,Mackerel,2023-11-19,185845,1074,Low
TPI Lampulo,Mackerel,2023-11-26,23934,1085,Low
TPI Lampulo,Mackerel,2023-12-03,192862,1299,Low
TPI Lampulo,Mackerel,2023-12-10,253739,1452,Medium
TPI Lampulo,Mackerel,2023-12-17,87106,1883,Medium
TPI Lampulo,Mackerel,2023-12-24,205334,1065,Medium
TPI Lampulo,Mackerel,2023-12-31,78114,1823,High
TPI Lampulo,Sardine,2023-01-01,192519,1125,High
TPI Lampulo,Sardine,2023-01-08,49033,1596,High
TPI Lampulo,Sardine,2023-01-15,192232,1635,High
TPI Lampulo,Sardine,2023-01-22,50739,246,Medium
TPI Lampulo,Sardine,2023-01-29,205023,578,Low
TPI Lampulo,Sardine,2023-02-05,101421,1275,Low
TPI Lampulo,Sardine,2023-02-12,127966,849,High
TPI Lampulo,Sardine,2023-02-19,48177,863,Low
TPI Lampulo,Sardine,2023-02-26,251191,1964,High
TPI Lampulo,Sardine,2023-03-05,169247,1835,High
TPI Lampulo,Sardine,2023-03-12,169237,1720,Medium
TPI Lampulo,Sardine,2023-03-19,96155,1605,High
TPI Lampulo,Sardine,2023-03-26,196829,312,High
TPI Lampulo,Sardine,2023-04-02,193774,1166,Medium
TPI Lampulo,Sardine,2023-04-09,78880,1686,High
TPI Lampulo,Sardine,2023-04-16,222588,817,High
TPI Lampulo,Sardine,2023-04-23,206500,1654,Low
TPI Lampulo,Sardine,2023-04-30,72305,722,Medium
TPI Lampulo,Sardine,2023-05-07,67892,1352,Medium
TPI Lampulo,Sardine,2023-05-14,199843,602,High
TPI Lampulo,Sardine,2023-05-21,96511,1222,Low
TPI Lampulo,Sardine,2023-05-28,250539,1530,High
TPI Lampulo,Sardine,2023-06-04,187061,1367,Medium
TPI Lampulo,Sardine,2023-06-11,185333,1248,High
TPI Lampulo,Sardine,2023-06-18,59704,1915,Low
TPI Lampulo,Sardine,2023-06-25,83606,1160,Low
TPI Lampulo,Sardine,2023-07-02,62427,630,Medium
TPI Lampulo,Sardine,2023-07-09,236633,1751,Low
TPI Lampulo,Sardine,2023-07-16,263698,727,Low
TPI Lampulo,Sardine,2023-07-23,250422,831,Low
TPI Lampulo,Sardine,2023-07-30,63571,1536,Medium
TPI Lampulo,Sardine,2023-08-06,208578,1369,Low
TPI Lampulo,Sardine,2023-08-13,52691,1147,Medium
TPI Lampulo,Sardine,2023-08-20,172612,1759,High
TPI Lampulo,Sardine,2023-08-27,218678,1759,Low
TPI Lampulo,Sardine,2023-09-03,100260,419,Medium
TPI Lampulo,Sardine,2023-09-10,24021,813,High
TPI Lampulo,Sardine,2023-09-17,192243,275,Low
TPI Lampulo,Sardine,2023-09-24,256055,188,Low
TPI Lampulo,Sardine,2023-10-01,225724,1479,Low
TPI Lampulo,Sardine,2023-10-08,170979,256,Medium
TPI Lampulo,Sardine,2023-10-15,90639,1947,Medium
TPI Lampulo,Sardine,2023-10-22,184451,748,Low
TPI Lampulo,Sardine,2023-10-29,124102,1974,High
TPI Lampulo,Sardine,2023-11-05,146421,1261,High
TPI Lampulo,Sardine,2023-11-12,180387,1163,Low
TPI Lampulo,Sardine,2023-11-19,40195,931,Medium
TPI Lampulo,Sardine,2023-11-26,242279,1733,High
TPI Lampulo,Sardine,2023-12-03,63894,793,Low
TPI Lampulo,Sardine,2023-12-10,244229,971,Low
TPI Lampulo,Sardine,2023-12-17,138203,807,High
TPI Lampulo,Sardine,2023-12-24,223994,1802,Medium
TPI Lampulo,Sardine,2023-12-31,222790,511,Medium
TPI Lampulo,Snapper,2023-01-01,133693,1454,Low
TPI Lampulo,Snapper,2023-01-08,70577,1595,Medium
TPI Lampulo,Snapper,2023-01-15,80020,863,High
TPI Lampulo,Snapper,2023-01-22,142590,1990,Low
TPI Lampulo,Snapper,2023-01-29,141694,426,Medium
TPI Lampulo,Snapper,2023-02-05,118809,620,Medium
TPI Lampulo,Snapper,2023-02-12,205986,846,Low
TPI Lampulo,Snapper,2023-02-19,124133,237,Low
TPI Lampulo,Snapper,2023-02-26,188563,702,Low
TPI Lampulo,Snapper,2023-03-05,41291,1386,Medium
TPI Lampulo,Snapper,2023-03-12,97553,1547,Low
TPI Lampulo,Snapper,2023-03-19,210438,892,Medium
TPI Lampulo,Snapper,2023-03-26,244402,654,Low
TPI Lampulo,Snapper,2023-04-02,102746,142,Medium
TPI Lampulo,Snapper,2023-04-09,184679,1132,Low
TPI Lampulo,Snapper,2023-04-16,207424,1430,Low
TPI Lampulo,Snapper,2023-04-23,140909,1958,High
TPI Lampulo,Snapper,2023-04-30,229605,973,Medium
TPI Lampulo,Snapper,2023-05-07,243162,1100,High
TPI Lampulo,Snapper,2023-05-14,149355,379,Medium
TPI Lampulo,Snapper,2023-05-21,107194,235,Low
TPI Lampulo,Snapper,2023-05-28,192642,260,Low
TPI Lampulo,Snapper,2023-06-04,126899,1369,High
TPI Lampulo,Snapper,2023-06-11,162079,492,High
TPI Lampulo,Snapper,2023-06-18,54368,543,Medium
TPI Lampulo,Snapper,2023-06-25,109831,230,High
TPI Lampulo,Snapper,2023-07-02,121794,1986,High
TPI Lampulo,Snapper,2023-07-09,105375,1473,Low
TPI Lampulo,Snapper,2023-07-16,260412,336,Low
TPI Lampulo,Snapper,2023-07-23,78249,146,Medium
TPI Lampulo,Snapper,2023-07-30,235240,835,Low
TPI Lampulo,Snapper,2023-08-06,121887,1228,Medium
TPI Lampulo,Snapper,2023-08-13,168638,1760,Low
TPI Lampulo,Snapper,2023-08-20,44431,932,Medium
TPI Lampulo,Snapper,2023-08-27,44856,1697,High
TPI Lampulo,Snapper,2023-09-03,56692,756,High
TPI Lampulo,Snapper,2023-09-10,62896,457,High
TPI Lampulo,Snapper,2023-09-17,92257,647,Medium
TPI Lampulo,Snapper,2023-09-24,59805,501,High
TPI Lampulo,Snapper,2023-10-01,43128,204,High
TPI Lampulo,Snapper,2023-10-08,188074,1247,High
TPI Lampulo,Snapper,2023-10-15,83934,102,High
TPI Lampulo,Snapper,2023-10-22,159901,555,Low
TPI Lampulo,Snapper,2023-10-29,221020,731,Low
TPI Lampulo,Snapper,2023-11-05,162379,827,Medium
TPI Lampulo,Snapper,2023-11-12,202243,1549,Low
TPI Lampulo,Snapper,2023-11-19,60575,1323,Medium
TPI Lampulo,Snapper,2023-11-26,120012,1948,Medium
TPI Lampulo,Snapper,2023-12-03,53451,1317,High
TPI Lampulo,Snapper,2023-12-10,122306,1251,Low
TPI Lampulo,Snapper,2023-12-17,190823,813,Medium
TPI Lampulo,Snapper,2023-12-24,117616,776,Medium
TPI Lampulo,Snapper,2023-12-31,140432,1628,Low
TPI Lampulo,Grouper,2023-01-01,55557,380,Medium
TPI Lampulo,Grouper,2023-01-08,177001,1590,Low
TPI Lampulo,Grouper,2023-01-15,200579,1222,Low
TPI Lampulo,Grouper,2023-01-22,59021,1439,Medium
TPI Lampulo,Grouper,2023-01-29,99773,511,Medium
TPI Lampulo,Grouper,2023-02-05,40759,1396,Medium
TPI Lampulo,Grouper,2023-02-12,212440,247,Medium
TPI Lampulo,Grouper,2023-02-19,43845,363,High
TPI Lampulo,Grouper,2023-02-26,224559,1684,High
TPI Lampulo,Grouper,2023-03-05,124170,1393,High
TPI Lampulo,Grouper,2023-03-12,202367,1848,Medium
TPI Lampulo,Grouper,2023-03-19,209052,1380,Low
TPI Lampulo,Grouper,2023-03-26,175159,378,Medium
TPI Lampulo,Grouper,2023-04-02,185350,1240,Low
TPI Lampulo,Grouper,2023-04-09,81001,1969,Low
TPI Lampulo,Grouper,2023-04-16,157817,345,Low
TPI Lampulo,Grouper,2023-04-23,220526,938,Low
TPI Lampulo,Grouper,2023-04-30,56215,1678,Low
TPI Lampulo,Grouper,2023-05-07,259363,1321,Low
TPI Lampulo,Grouper,2023-05-14,97506,972,Low
TPI Lampulo,Grouper,2023-05-21,54085,1784,Medium
TPI Lampulo,Grouper,2023-05-28,75049,909,Low
TPI Lampulo,Grouper,2023-06-04,112676,146,Low
TPI Lampulo,Grouper,2023-06-11,171236,586,Medium
TPI Lampulo,Grouper,2023-06-18,110473,1904,High
TPI Lampulo,Grouper,2023-06-25,177245,1241,High
TPI Lampulo,Grouper,2023-07-02,121210,153,High
TPI Lampulo,Grouper,2023-07-09,185331,1199,Medium
TPI Lampulo,Grouper,2023-07-16,188244,322,Medium
TPI Lampulo,Grouper,2023-07-23,221668,195,High
TPI Lampulo,Grouper,2023-07-30,251835,1284,High
TPI Lampulo,Grouper,2023-08-06,257604,1724,Low
TPI Lampulo,Grouper,2023-08-13,87908,1340,High
TPI Lampulo,Grouper,2023-08-20,108399,234,Low
TPI Lampulo,Grouper,2023-08-27,213333,816,Medium
TPI Lampulo,Grouper,2023-09-03,240151,979,High
TPI Lampulo,Grouper,2023-09-10,185101,1539,Medium
TPI Lampulo,Grouper,2023-09-17,156068,1937,High
TPI Lampulo,Grouper,2023-09-24,186330,566,Low
TPI Lampulo,Grouper,2023-10-01,122835,1413,High
TPI Lampulo,Grouper,2023-10-08,91498,1327,Low
TPI Lampulo,Grouper,2023-10-15,230270,1678,Low
TPI Lampulo,Grouper,2023-10-22,239421,292,Low
TPI Lampulo,Grouper,2023-10-29,97321,1702,Medium
TPI Lampulo,Grouper,2023-11-05,36609,1256,Low
TPI Lampulo,Grouper,2023-11-12,199876,1931,Low
TPI Lampulo,Grouper,2023-11-19,181617,563,Medium
TPI Lampulo,Grouper,2023-11-26,97888,553,Medium
TPI Lampulo,Grouper,2023-12-03,94555,352,Medium
TPI Lampulo,Grouper,2023-12-10,216002,1106,Medium
TPI Lampulo,Grouper,2023-12-17,45273,1565,Low
TPI Lampulo,Grouper,2023-12-24,88260,1064,Medium
TPI Lampulo,Grouper,2023-12-31,223502,1186,High
TPI Lampulo,Barramundi,2023-01-01,76897,156,High
TPI Lampulo,Barramundi,2023-01-08,115304,172,High
TPI Lampulo,Barramundi,2023-01-15,74143,1904,Low
TPI Lampulo,Barramundi,2023-01-22,167760,805,Low
TPI Lampulo,Barramundi,2023-01-29,80095,1713,High
TPI Lampulo,Barramundi,2023-02-05,170562,1988,High
TPI Lampulo,Barramundi,2023-02-12,154226,216,Medium
TPI Lampulo,Barramundi,2023-02-19,86388,771,Low
TPI Lampulo,Barramundi,2023-02-26,220270,937,Low
TPI Lampulo,Barramundi,2023-03-05,196409,1592,Medium
TPI Lampulo,Barramundi,2023-03-12,151421,1461,Low
TPI Lampulo,Barramundi,2023-03-19,51677,577,Low
TPI Lampulo,Barramundi,2023-03-26,71117,1472,Medium
TPI Lampulo,Barramundi,2023-04-02,135187,1930,Low
TPI Lampulo,Barramundi,2023-04-09,189374,884,Low
TPI Lampulo,Barramundi,2023-04-16,188611,662,Low
TPI Lampulo,Barramundi,2023-04-23,226344,871,Low
TPI Lampulo,Barramundi,2023-04-30,196224,377,High
TPI Lampulo,Barramundi,2023-05-07,94056,203,High
TPI Lampulo,Barramundi,2023-05-14,235001,892,Low
TPI Lampulo,Barramundi,2023-05-21,50736,1298,Low
TPI Lampulo,Barramundi,2023-05-28,70102,1406,Low
TPI Lampulo,Barramundi,2023-06-04,199414,328,Low
TPI Lampulo,Barramundi,2023-06-11,46141,117,High
TPI Lampulo,Barramundi,2023-06-18,65409,1606,High
TPI Lampulo,Barramundi,2023-06-25,215245,984,Medium
TPI Lampulo,Barramundi,2023-07-02,54685,425,Medium
TPI Lampulo,Barramundi,2023-07-09,231953,1588,Low
TPI Lampulo,Barramundi,2023-07-16,145402,404,Medium
TPI Lampulo,Barramundi,2023-07-23,32260,1681,Medium
TPI Lampulo,Barramundi,2023-07-30,199915,1714,Medium
TPI Lampulo,Barramundi,2023-08-06,78815,1592,Medium
TPI Lampulo,Barramundi,2023-08-13,243395,1287,High
TPI Lampulo,Barramundi,2023-08-20,185410,414,High
TPI Lampulo,Barramundi,2023-08-27,215955,610,Low
TPI Lampulo,Barramundi,2023-09-03,244153,1157,Medium
TPI Lampulo,Barramundi,2023-09-10,67355,1635,Medium
TPI Lampulo,Barramundi,2023-09-17,222498,1029,Medium
TPI Lampulo,Barramundi,2023-09-24,242199,1868,Low
TPI Lampulo,Barramundi,2023-10-01,75861,582,High
TPI Lampulo,Barramundi,2023-10-08,121114,647,Low
TPI Lampulo,Barramundi,2023-10-15,103800,1302,High
TPI Lampulo,Barramundi,2023-10-22,217030,696,Low
TPI Lampulo,Barramundi,2023-10-29,102048,773,High
TPI Lampulo,Barramundi,2023-11-05,165161,263,Medium
TPI Lampulo,Barramundi,2023-11-12,97158,1828,Medium
TPI Lampulo,Barramundi,2023-11-19,64478,1767,Medium
TPI Lampulo,Barramundi,2023-11-26,152968,361,High
TPI Lampulo,Barramundi,2023-12-03,103289,1400,High
TPI Lampulo,Barramundi,2023-12-10,163051,1417,Medium
TPI Lampulo,Barramundi,2023-12-17,112125,620,High
TPI Lampulo,Barramundi,2023-12-24,157324,237,High
TPI Lampulo,Barramundi,2023-12-31,167204,516,Low
TPI Lampulo,Cod,2023-01-01,247624,1414,Low
TPI Lampulo,Cod,2023-01-08,85100,1412,High
TPI Lampulo,Cod,2023-01-15,187110,196,Low
TPI Lampulo,Cod,2023-01-22,236792,705,Low
TPI Lampulo,Cod,2023-01-29,126226,1591,Medium
TPI Lampulo,Cod,2023-02-05,102047,518,High
TPI Lampulo,Cod,2023-02-12,88116,671,High
TPI Lampulo,Cod,2023-02-19,182209,1888,Medium
TPI Lampulo,Cod,2023-02-26,131509,256,High
TPI Lampulo,Cod,2023-03-05,152095,1029,Medium
TPI Lampulo,Cod,2023-03-12,236569,1623,Medium
TPI Lampulo,Cod,2023-03-19,217115,578,Low
TPI Lampulo,Cod,2023-03-26,199742,286,Medium
TPI Lampulo,Cod,2023-04-02,158894,960,Medium
TPI Lampulo,Cod,2023-04-09,173055,1920,Low
TPI Lampulo,Cod,2023-04-16,204775,1671,Low
TPI Lampulo,Cod,2023-04-23,112303,1875,High
TPI Lampulo,Cod,2023-04-30,140671,1176,Medium
TPI Lampulo,Cod,2023-05-07,114736,164,Medium
TPI Lampulo,Cod,2023-05-14,181248,169,Low
TPI Lampulo,Cod,2023-05-21,221406,1885,High
TPI Lampulo,Cod,2023-05-28,85281,1629,Low
TPI Lampulo,Cod,2023-06-04,51018,703,Low
TPI Lampulo,Cod,2023-06-11,164286,1577,High
TPI Lampulo,Cod,2023-06-18,234445,953,High
TPI Lampulo,Cod,2023-06-25,224482,1467,High
TPI Lampulo,Cod,2023-07-02,131239,1421,High
TPI Lampulo,Cod,2023-07-09,44819,1624,High
TPI Lampulo,Cod,2023-07-16,144269,1568,Low
TPI Lampulo,Cod,2023-07-23,92034,116,High
TPI Lampulo,Cod,2023-07-30,225300,851,High
TPI Lampulo,Cod,2023-08-06,175530,828,Medium
TPI Lampulo,Cod,2023-08-13,188665,1307,Low
TPI Lampulo,Cod,2023-08-20,75618,1588,High
TPI Lampulo,Cod,2023-08-27,167603,1479,Low
TPI Lampulo,Cod,2023-09-03,251465,175,High
TPI Lampulo,Cod,2023-09-10,202708,1670,Medium
TPI Lampulo,Cod,2023-09-17,136482,326,Low
TPI Lampulo,Cod,2023-09-24,201057,1001,Medium
TPI Lampulo,Cod,2023-10-01,154873,1947,High
TPI Lampulo,Cod,2023-10-08,164860,1080,High
TPI Lampulo,Cod,2023-10-15,248912,555,Medium
TPI Lampulo,Cod,2023-10-22,211065,1392,High
TPI Lampulo,Cod,2023-10-29,213740,1960,High
TPI Lampulo,Cod,2023-11-05,136549,778,Medium
TPI Lampulo,Cod,2023-11-12,97349,1956,Medium
TPI Lampulo,Cod,2023-11-19,109579,103,Medium
TPI Lampulo,Cod,2023-11-26,227946,309,Low
TPI Lampulo,Cod,2023-12-03,92527,1656,Medium
TPI Lampulo,Cod,2023-12-10,31013,1237,Medium
TPI Lampulo,Cod,2023-12-17,62575,1858,High
TPI Lampulo,Cod,2023-12-24,218370,1153,High
TPI Lampulo,Cod,2023-12-31,207610,1621,Medium
TPI Lampulo,Mahi-mahi,2023-01-01,194407,1011,Medium
TPI Lampulo,Mahi-mahi,2023-01-08,171401,806,Low
TPI Lampulo,Mahi-mahi,2023-01-15,41674,239,Low
TPI Lampulo,Mahi-mahi,2023-01-22,195778,768,High
TPI Lampulo,Mahi-mahi,2023-01-29,245010,227,Medium
TPI Lampulo,Mahi-mahi,2023-02-05,193898,306,High
TPI Lampulo,Mahi-mahi,2023-02-12,54823,1986,High
TPI Lampulo,Mahi-mahi,2023-02-19,131942,1244,Medium
TPI Lampulo,Mahi-mahi,2023-02-26,27747,725,Low
TPI Lampulo,Mahi-mahi,2023-03-05,160521,1653,Medium
TPI Lampulo,Mahi-mahi,2023-03-12,107223,974,Medium
TPI Lampulo,Mahi-mahi,2023-03-19,106654,826,Low
TPI Lampulo,Mahi-mahi,2023-03-26,139822,416,Medium
TPI Lampulo,Mahi-mahi,2023-04-02,183394,722,High
TPI Lampulo,Mahi-mahi,2023-04-09,197619,1256,Low
TPI Lampulo,Mahi-mahi,2023-04-16,87275,1195,Low
TPI Lampulo,Mahi-mahi,2023-04-23,201828,919,Low
TPI Lampulo,Mahi-mahi,2023-04-30,94997,758,Medium
TPI Lampulo,Mahi-mahi,2023-05-07,71673,119,Low
TPI Lampulo,Mahi-mahi,2023-05-14,233147,1357,High
TPI Lampulo,Mahi-mahi,2023-05-21,149478,661,Medium
TPI Lampulo,Mahi-mahi,2023-05-28,174877,1498,High
TPI Lampulo,Mahi-mahi,2023-06-04,118081,1448,Medium
TPI Lampulo,Mahi-mahi,2023-06-11,250027,1459,High
TPI Lampulo,Mahi-mahi,2023-06-18,77989,1636,High
TPI Lampulo,Mahi-mahi,2023-06-25,246418,1380,Medium
TPI Lampulo,Mahi-mahi,2023-07-02,135288,1857,Low
TPI Lampulo,Mahi-mahi,2023-07-09,86138,1787,High
TPI Lampulo,Mahi-mahi,2023-07-16,202582,1902,High
TPI Lampulo,Mahi-mahi,2023-07-23,191678,354,Low
TPI Lampulo,Mahi-mahi,2023-07-30,87576,1076,High
TPI Lampulo,Mahi-mahi,2023-08-06,29516,961,Medium
TPI Lampulo,Mahi-mahi,2023-08-13,133002,472,Low
TPI Lampulo,Mahi-mahi,2023-08-20,251648,787,High
TPI Lampulo,Mahi-mahi,2023-08-27,191845,1579,Low
TPI Lampulo,Mahi-mahi,2023-09-03,51904,101,Medium
TPI Lampulo,Mahi-mahi,2023-09-10,213929,1845,Medium
TPI Lampulo,Mahi-mahi,2023-09-17,173598,475,Medium
TPI Lampulo,Mahi-mahi,2023-09-24,134333,1698,Medium
TPI Lampulo,Mahi-mahi,2023-10-01,122320,939,Medium
TPI Lampulo,Mahi-mahi,2023-10-08,168597,1968,Medium
TPI Lampulo,Mahi-mahi,2023-10-15,180849,907,Medium
TPI Lampulo,Mahi-mahi,2023-10-22,232931,1258,High
TPI Lampulo,Mahi-mahi,2023-10-29,213642,770,Low
TPI Lampulo,Mahi-mahi,2023-11-05,151726,1200,Medium
TPI Lampulo,Mahi-mahi,2023-11-12,107489,224,High
TPI Lampulo,Mahi-mahi,2023-11-19,168224,444,Low
TPI Lampulo,Mahi-mahi,2023-11-26,47830,501,High
TPI Lampulo,Mahi-mahi,2023-12-03,135184,1026,Medium
TPI Lampulo,Mahi-mahi,2023-12-10,68612,992,Low
TPI Lampulo,Mahi-mahi,2023-12-17,45512,1209,Medium
TPI Lampulo,Mahi-mahi,2023-12-24,153092,1361,Medium
TPI Lampulo,Mahi-mahi,2023-12-31,244965,935,High
TPI Lampulo,Swordfish,2023-01-01,128140,1959,High
TPI Lampulo,Swordfish,2023-01-08,47990,1200,Medium
TPI Lampulo,Swordfish,2023-01-15,51032,1976,Medium
TPI Lampulo,Swordfish,2023-01-22,241786,528,High
TPI Lampulo,Swordfish,2023-01-29,96461,1511,High
TPI Lampulo,Swordfish,2023-02-05,123843,319,High
TPI Lampulo,Swordfish,2023-02-12,57271,211,Low
TPI Lampulo,Swordfish,2023-02-19,155855,1275,High
TPI Lampulo,Swordfish,2023-02-26,242098,1753,Low
TPI Lampulo,Swordfish,2023-03-05,107080,1613,Medium
TPI Lampulo,Swordfish,2023-03-12,128230,1038,High
TPI Lampulo,Swordfish,2023-03-19,42418,642,High
TPI Lampulo,Swordfish,2023-03-26,51086,1545,High
TPI Lampulo,Swordfish,2023-04-02,67558,867,High
TPI Lampulo,Swordfish,2023-04-09,160302,1119,Medium
TPI Lampulo,Swordfish,2023-04-16,52055,172,Low
TPI Lampulo,Swordfish,2023-04-23,138659,642,Low
TPI Lampulo,Swordfish,2023-04-30,138870,1789,Medium
TPI Lampulo,Swordfish,2023-05-07,62404,804,Low
TPI Lampulo,Swordfish,2023-05-14,210334,663,Medium
TPI Lampulo,Swordfish,2023-05-21,165686,1319,Low
TPI Lampulo,Swordfish,2023-05-28,60138,1303,Medium
TPI Lampulo,Swordfish,2023-06-04,46224,1436,High
TPI Lampulo,Swordfish,2023-06-11,112438,1829,Medium
TPI Lampulo,Swordfish,2023-06-18,143653,1078,Low
TPI Lampulo,Swordfish,2023-06-25,92907,1689,High
TPI Lampulo,Swordfish,2023-07-02,140241,686,High
TPI Lampulo,Swordfish,2023-07-09,224566,1971,High
TPI Lampulo,Swordfish,2023-07-16,186099,332,Medium
TPI Lampulo,Swordfish,2023-07-23,228484,1254,Medium
TPI Lampulo,Swordfish,2023-07-30,127495,1356,High
TPI Lampulo,Swordfish,2023-08-06,156969,1580,Medium
TPI Lampulo,Swordfish,2023-08-13,217205,543,High
TPI Lampulo,Swordfish,2023-08-20,239887,324,High
TPI Lampulo,Swordfish,2023-08-27,75239,1137,Medium
TPI Lampulo,Swordfish,2023-09-03,35463,229,High
TPI Lampulo,Swordfish,2023-09-10,29020,946,Medium
TPI Lampulo,Swordfish,2023-09-17,209661,1792,Low
TPI Lampulo,Swordfish,2023-09-24,115304,1938,Medium
TPI Lampulo,Swordfish,2023-10-01,151112,1057,Medium
TPI Lampulo,Swordfish,2023-10-08,188889,1813,High
TPI Lampulo,Swordfish,2023-10-15,99484,857,Low
TPI Lampulo,Swordfish,2023-10-22,163383,842,High
TPI Lampulo,Swordfish,2023-10-29,91076,1937,Low
TPI Lampulo,Swordfish,2023-11-05,219493,532,Medium
TPI Lampulo,Swordfish,2023-11-12,62714,1315,Low
TPI Lampulo,Swordfish,2023-11-19,143927,1468,High
TPI Lampulo,Swordfish,2023-11-26,166710,1828,High
TPI Lampulo,Swordfish,2023-12-03,236654,1434,Low
TPI Lampulo,Swordfish,2023-12-10,128939,366,Low
TPI Lampulo,Swordfish,2023-12-17,143305,1509,Medium
TPI Lampulo,Swordfish,2023-12-24,173067,663,Medium
TPI Lampulo,Swordfish,2023-12-31,60063,659,High
TPI Lampulo,Halibut,2023-01-01,164836,925,Low
TPI Lampulo,Halibut,2023-01-08,232591,665,Medium
TPI Lampulo,Halibut,2023-01-15,204009,1008,Low
TPI Lampulo,Halibut,2023-01-22,53501,1920,Medium
TPI Lampulo,Halibut,2023-01-29,149070,198,High
TPI Lampulo,Halibut,2023-02-05,156428,310,High
TPI Lampulo,Halibut,2023-02-12,98224,1097,Medium
TPI Lampulo,Halibut,2023-02-19,202173,585,High
TPI Lampulo,Halibut,2023-02-26,228629,1632,Low
TPI Lampulo,Halibut,2023-03-05,192246,247,Low
TPI Lampulo,Halibut,2023-03-12,141841,1543,Medium
TPI Lampulo,Halibut,2023-03-19,210256,1550,Low
TPI Lampulo,Halibut,2023-03-26,146683,644,Medium
TPI Lampulo,Halibut,2023-04-02,99841,1627,Low
TPI Lampulo,Halibut,2023-04-09,199751,1695,Medium
TPI Lampulo,Halibut,2023-04-16,237024,747,Low
TPI Lampulo,Halibut,2023-04-23,103818,1293,Low
TPI Lampulo,Halibut,2023-04-30,108262,1330,Medium
TPI Lampulo,Halibut,2023-05-07,184140,1699,Medium
TPI Lampulo,Halibut,2023-05-14,58455,422,High
TPI Lampulo,Halibut,2023-05-21,122841,254,High
TPI Lampulo,Halibut,2023-05-28,150498,1838,Medium
TPI Lampulo,Halibut,2023-06-04,100886,154,Low
TPI Lampulo,Halibut,2023-06-11,116845,274,High
TPI Lampulo,Halibut,2023-06-18,67030,794,High
TPI Lampulo,Halibut,2023-06-25,195682,1858,Low
TPI Lampulo,Halibut,2023-07-02,117232,265,Medium
TPI Lampulo,Halibut,2023-07-09,45564,1658,High
TPI Lampulo,Halibut,2023-07-16,90028,1459,High
TPI Lampulo,Halibut,2023-07-23,205538,1678,Low
TPI Lampulo,Halibut,2023-07-30,75995,1594,High
TPI Lampulo,Halibut,2023-08-06,246911,1334,High
TPI Lampulo,Halibut,2023-08-13,137431,736,Low
TPI Lampulo,Halibut,2023-08-20,203188,1291,Low
TPI Lampulo,Halibut,2023-08-27,91740,944,High
TPI Lampulo,Halibut,2023-09-03,117536,1767,Medium
TPI Lampulo,Halibut,2023-09-10,158265,286,High
TPI Lampulo,Halibut,2023-09-17,42471,392,High
TPI Lampulo,Halibut,2023-09-24,76663,1428,Low
TPI Lampulo,Halibut,2023-10-01,231117,1182,High
TPI Lampulo,Halibut,2023-10-08,167227,323,High
TPI Lampulo,Halibut,2023-10-15,114534,849,Medium
TPI Lampulo,Halibut,2023-10-22,138186,1616,High
TPI Lampulo,Halibut,2023-10-29,30892,1013,Medium
TPI Lampulo,Halibut,2023-11-05,44744,1498,Medium
TPI Lampulo,Halibut,2023-11-12,252881,583,Low
TPI Lampulo,Halibut,2023-11-19,145946,1153,Medium
TPI Lampulo,Halibut,2023-11-26,129010,1591,Medium
TPI Lampulo,Halibut,2023-12-03,97755,591,Low
TPI Lampulo,Halibut,2023-12-10,155864,1973,High
TPI Lampulo,Halibut,2023-12-17,185777,1952,Low
TPI Lampulo,Halibut,2023-12-24,137446,1812,Medium
TPI Lampulo,Halibut,2023-12-31,200545,1142,High
TPI Lampulo,Sea Bass,2023-01-01,124937,1367,High
TPI Lampulo,Sea Bass,2023-01-08,95464,151,Low
TPI Lampulo,Sea Bass,2023-01-15,205137,1798,Medium
TPI Lampulo,Sea Bass,2023-01-22,126637,903,High
TPI Lampulo,Sea Bass,2023-01-29,144896,1800,Medium
TPI Lampulo,Sea Bass,2023-02-05,219586,536,Low
TPI Lampulo,Sea Bass,2023-02-12,215784,1279,Medium
TPI Lampulo,Sea Bass,2023-02-19,154624,581,Medium
TPI Lampulo,Sea Bass,2023-02-26,206337,1179,Medium
TPI Lampulo,Sea Bass,2023-03-05,236894,1732,High
TPI Lampulo,Sea Bass,2023-03-12,179119,216,High
TPI Lampulo,Sea Bass,2023-03-19,70607,1210,Low
TPI Lampulo,Sea Bass,2023-03-26,169982,305,High
TPI Lampulo,Sea Bass,2023-04-02,226868,1199,Medium
TPI Lampulo,Sea Bass,2023-04-09,189415,807,Medium
TPI Lampulo,Sea Bass,2023-04-16,175813,933,High
