goat_id,breed,gender,birth_date,age_months,weight_kg,height_cm,health_status,market_price,owner_id,farm_id,registration_date
GT7536,Toggenburg,Male,11/7/2021,43,69.54,80,Under Treatment,1276,OWN006,FRM004,8/1/2022
GT7537,Oberhasli,Male,9/20/2022,32,21.09,69,Healthy,469,OWN013,FRM012,1/3/2024
GT7538,Nubian,Female,7/2/2015,120,56.2,82,Quarantine,1243,OWN011,FRM017,3/31/2018
GT7539,LaMancha,Male,6/14/2015,121,21.33,62,Healthy,1301,OWN008,FRM005,9/24/2017
GT7540,Toggenburg,Male,9/7/2021,45,36.88,59,Healthy,1017,OWN032,FRM013,2/2/2023
GT7541,Alpine,Male,11/6/2015,116,24.29,51,Quarantine,1348,OWN038,FRM006,1/18/2017
GT7542,Alpine,Female,8/19/2023,21,71.6,77,Quarantine,383,OWN035,FRM003,6/9/2024
GT7543,Oberhasli,Male,5/24/2019,73,69.84,79,Mild Illness,829,OWN032,FRM015,7/17/2022
GT7544,Toggenburg,Male,1/29/2019,77,37.63,50,Healthy,723,OWN031,FRM008,8/15/2019
GT7545,Saanen,Male,8/22/2019,70,27.01,78,Mild Illness,393,OWN014,FRM004,3/19/2022
GT7546,Toggenburg,Male,2/26/2016,112,60.32,77,Mild Illness,837,OWN041,FRM003,4/12/2025
GT7547,Oberhasli,Female,2/13/2021,52,62.97,46,Under Treatment,805,OWN020,FRM013,7/10/2023
GT7548,LaMancha,Female,11/4/2018,80,49.61,82,Under Treatment,500,OWN021,FRM019,12/31/2021
GT7549,Alpine,Male,12/20/2020,54,34.52,46,Healthy,387,OWN038,FRM015,3/28/2024
GT7550,Alpine,Male,10/27/2015,116,31.04,68,Healthy,325,OWN017,FRM004,11/26/2016
GT7551,LaMancha,Female,3/6/2016,112,20.8,50,Mild Illness,1489,OWN003,FRM007,10/16/2024
GT7552,Saanen,Female,6/26/2016,108,65.44,69,Healthy,1176,OWN001,FRM013,9/21/2016
GT7553,Toggenburg,Male,4/13/2023,26,40.2,70,Under Treatment,1047,OWN020,FRM018,8/19/2024
GT7554,Toggenburg,Male,4/8/2023,26,66.73,46,Quarantine,459,OWN034,FRM010,2/19/2025
GT7555,Oberhasli,Male,12/8/2020,54,48.27,79,Quarantine,1375,OWN026,FRM020,1/24/2022
GT7556,Nubian,Male,5/18/2024,12,65.75,61,Under Treatment,314,OWN021,FRM012,4/13/2025
GT7557,Alpine,Male,11/4/2020,55,70.29,64,Quarantine,1144,OWN011,FRM003,4/20/2025
GT7558,Oberhasli,Male,10/6/2020,56,65.73,71,Mild Illness,1026,OWN010,FRM001,3/13/2022
GT7559,Toggenburg,Male,3/1/2024,15,41.53,62,Under Treatment,424,OWN031,FRM006,2/24/2025
GT7560,Oberhasli,Male,7/12/2018,83,19.44,84,Healthy,328,OWN029,FRM002,11/26/2022
GT7561,Toggenburg,Female,1/10/2021,53,42.53,78,Quarantine,697,OWN029,FRM005,5/6/2024
GT7562,Saanen,Female,6/4/2016,109,66.13,81,Mild Illness,908,OWN033,FRM009,11/17/2022
GT7563,Toggenburg,Male,1/23/2017,101,67.43,64,Quarantine,280,OWN050,FRM012,8/27/2019
GT7564,Toggenburg,Female,10/9/2020,56,20.74,55,Quarantine,850,OWN025,FRM012,12/6/2024
GT7565,Alpine,Female,7/24/2019,71,21.55,72,Under Treatment,1009,OWN025,FRM014,9/26/2020
GT7566,Alpine,Male,4/15/2020,62,36.79,52,Healthy,443,OWN009,FRM002,4/9/2024
GT7567,Alpine,Male,11/6/2018,80,21.8,46,Under Treatment,1482,OWN034,FRM019,3/29/2023
GT7568,Nubian,Female,9/12/2023,21,52.03,76,Mild Illness,1038,OWN012,FRM012,12/21/2024
GT7569,Toggenburg,Female,7/16/2018,83,23.92,74,Quarantine,360,OWN023,FRM001,12/18/2019
GT7570,Toggenburg,Male,12/7/2022,30,27.19,83,Under Treatment,1296,OWN004,FRM017,12/1/2024
GT7571,Alpine,Male,3/14/2017,100,47.76,85,Mild Illness,220,OWN017,FRM007,1/13/2020
GT7572,Boer,Male,8/6/2020,58,25.47,83,Quarantine,1306,OWN024,FRM007,9/17/2024
GT7573,Nubian,Male,10/16/2017,92,59.91,45,Healthy,692,OWN015,FRM019,3/22/2025
GT7574,LaMancha,Male,3/30/2018,87,15.62,45,Under Treatment,215,OWN004,FRM008,3/27/2021
GT7575,Alpine,Female,7/11/2020,59,37.41,64,Healthy,417,OWN020,FRM002,8/7/2022
GT7576,Boer,Female,10/15/2017,92,36.63,45,Mild Illness,920,OWN029,FRM018,4/12/2020
GT7577,Alpine,Male,9/9/2016,106,58.72,83,Healthy,1450,OWN021,FRM020,9/3/2023
GT7578,Saanen,Male,1/8/2016,114,59.34,74,Healthy,755,OWN026,FRM007,9/6/2024
GT7579,Alpine,Male,7/17/2022,35,65.55,81,Healthy,1257,OWN049,FRM007,12/30/2024
GT7580,Oberhasli,Female,11/12/2015,116,72.26,78,Mild Illness,979,OWN009,FRM014,6/23/2016
GT7581,LaMancha,Female,5/26/2016,109,20.17,57,Quarantine,1111,OWN043,FRM016,12/27/2016
GT7582,Saanen,Female,11/20/2015,116,74.62,74,Under Treatment,579,OWN039,FRM014,9/13/2024
GT7583,Toggenburg,Female,4/11/2022,38,75.67,56,Quarantine,1475,OWN007,FRM012,12/10/2022
GT7584,Oberhasli,Female,4/28/2024,13,60.98,85,Quarantine,1305,OWN035,FRM003,12/24/2024
GT7585,Toggenburg,Female,3/7/2019,76,21.26,53,Under Treatment,871,OWN011,FRM015,2/15/2024
GT7586,Oberhasli,Female,10/26/2022,31,17.3,47,Quarantine,891,OWN022,FRM002,5/31/2023
GT7587,Boer,Female,11/24/2021,42,25.6,63,Healthy,1313,OWN048,FRM018,2/11/2024
GT7588,LaMancha,Female,9/27/2016,105,43.72,82,Under Treatment,251,OWN007,FRM008,7/16/2021
GT7589,LaMancha,Male,11/28/2021,42,74.81,57,Quarantine,327,OWN029,FRM009,10/12/2023
GT7590,Oberhasli,Male,9/29/2022,32,34.42,55,Healthy,407,OWN016,FRM009,5/31/2025
GT7591,Oberhasli,Female,4/7/2016,111,28.77,56,Healthy,836,OWN002,FRM010,2/26/2020
GT7592,Alpine,Male,5/12/2016,110,35.28,79,Quarantine,601,OWN023,FRM015,8/15/2020
GT7593,Oberhasli,Male,5/11/2020,61,29.02,55,Quarantine,665,OWN015,FRM002,3/14/2021
GT7594,LaMancha,Male,5/17/2021,49,30.72,65,Under Treatment,834,OWN026,FRM017,2/10/2022
GT7595,Boer,Male,8/17/2019,70,77.67,56,Healthy,286,OWN039,FRM011,2/1/2025
GT7596,Boer,Female,12/14/2020,54,51.54,51,Quarantine,1143,OWN046,FRM007,11/11/2022
GT7597,Saanen,Female,11/15/2016,104,51.81,45,Healthy,1369,OWN040,FRM017,6/22/2017
GT7598,Oberhasli,Female,11/22/2021,43,40.79,71,Healthy,1153,OWN002,FRM020,4/5/2025
GT7599,LaMancha,Female,3/18/2016,112,22.68,47,Mild Illness,919,OWN026,FRM006,4/3/2020
GT7600,Boer,Female,7/23/2016,107,60.05,53,Healthy,316,OWN047,FRM020,11/24/2017
GT7601,Saanen,Male,2/29/2024,15,49.23,67,Quarantine,1409,OWN045,FRM011,12/20/2024
GT7602,Boer,Male,7/20/2020,59,16.56,48,Under Treatment,809,OWN018,FRM003,5/17/2022
GT7603,Boer,Female,8/30/2018,82,70.34,69,Mild Illness,284,OWN024,FRM015,10/19/2018
GT7604,Nubian,Female,9/7/2018,82,39.24,54,Mild Illness,244,OWN011,FRM004,9/28/2021
GT7605,Alpine,Female,8/3/2017,95,50.14,56,Mild Illness,1355,OWN045,FRM001,4/20/2024
GT7606,Boer,Male,8/15/2023,21,44.87,52,Mild Illness,1179,OWN046,FRM013,2/20/2025
GT7607,Toggenburg,Male,3/17/2018,87,77.83,74,Mild Illness,209,OWN043,FRM007,4/24/2021
GT7608,Nubian,Female,4/28/2016,110,48.76,83,Mild Illness,488,OWN015,FRM015,6/4/2021
GT7609,Alpine,Female,8/26/2019,70,42.33,75,Under Treatment,969,OWN025,FRM018,12/24/2019
GT7610,Boer,Male,10/6/2020,56,69,62,Healthy,801,OWN033,FRM010,8/19/2021
GT7611,Nubian,Female,4/17/2017,99,57.22,80,Healthy,1196,OWN029,FRM012,4/11/2018
GT7612,Alpine,Female,5/27/2016,109,43.42,67,Under Treatment,1099,OWN036,FRM012,12/28/2024
GT7613,Alpine,Female,10/29/2018,80,38.83,82,Mild Illness,767,OWN009,FRM015,5/29/2019
GT7614,LaMancha,Male,5/24/2018,85,32.25,79,Mild Illness,1463,OWN043,FRM018,5/24/2020
GT7615,Boer,Male,1/31/2017,101,40.9,54,Mild Illness,1267,OWN032,FRM007,6/24/2017
GT7616,Boer,Male,5/31/2019,73,20.62,74,Quarantine,1286,OWN026,FRM008,9/2/2021
GT7617,Boer,Male,2/21/2020,64,32.79,80,Quarantine,1193,OWN029,FRM010,9/7/2020
GT7618,Alpine,Female,5/4/2020,61,65.54,82,Quarantine,358,OWN002,FRM007,5/24/2021
GT7619,Saanen,Female,11/10/2015,116,70.42,56,Quarantine,1196,OWN037,FRM014,6/1/2024
GT7620,Saanen,Female,12/7/2016,103,58.38,77,Quarantine,1097,OWN043,FRM010,4/28/2020
GT7621,Toggenburg,Male,5/28/2022,36,76.86,66,Healthy,864,OWN031,FRM018,9/29/2022
GT7622,Boer,Female,10/2/2017,93,26.4,49,Quarantine,628,OWN017,FRM014,2/3/2022
GT7623,Boer,Male,5/15/2021,49,49.53,70,Under Treatment,432,OWN023,FRM008,6/19/2021
GT7624,Saanen,Male,7/21/2017,95,19.14,49,Mild Illness,1267,OWN009,FRM020,7/5/2018
GT7625,LaMancha,Female,5/8/2017,98,55.53,79,Quarantine,1242,OWN028,FRM011,12/5/2021
GT7626,Oberhasli,Male,11/20/2023,18,74.85,61,Quarantine,1039,OWN004,FRM004,12/27/2024
GT7627,Alpine,Male,6/6/2022,36,66.99,67,Mild Illness,1457,OWN027,FRM015,7/6/2024
GT7628,Saanen,Male,3/17/2017,100,79.72,66,Under Treatment,537,OWN012,FRM013,9/21/2019
GT7629,Boer,Male,3/14/2019,75,62.97,61,Quarantine,966,OWN022,FRM005,8/27/2023
GT7630,Toggenburg,Female,1/14/2019,77,61.69,80,Quarantine,600,OWN021,FRM004,1/28/2019
GT7631,Alpine,Male,4/16/2018,86,24.07,56,Mild Illness,1148,OWN046,FRM004,6/7/2021
GT7632,Saanen,Male,10/27/2020,56,57.41,77,Healthy,322,OWN010,FRM003,10/22/2022
GT7633,Toggenburg,Female,6/2/2016,109,54.05,48,Healthy,1292,OWN017,FRM015,5/27/2017
GT7634,Toggenburg,Female,3/15/2020,63,68.01,66,Under Treatment,1114,OWN044,FRM016,3/27/2024
GT7635,Nubian,Female,9/27/2020,57,59.63,58,Mild Illness,1347,OWN012,FRM008,8/14/2021
GT7636,LaMancha,Male,3/27/2016,111,27.24,49,Mild Illness,1051,OWN025,FRM019,3/11/2019
GT7637,Oberhasli,Female,12/28/2015,114,55.54,60,Under Treatment,1403,OWN033,FRM001,11/12/2020
GT7638,LaMancha,Female,12/26/2015,114,40.35,78,Quarantine,622,OWN009,FRM019,4/30/2023
GT7639,Oberhasli,Female,8/29/2017,94,73.02,77,Under Treatment,885,OWN028,FRM005,7/30/2022
GT7640,Alpine,Male,3/1/2020,64,73.55,57,Quarantine,309,OWN041,FRM005,9/20/2021
GT7641,Boer,Female,6/10/2016,109,40.5,84,Under Treatment,912,OWN037,FRM018,10/30/2017
GT7642,LaMancha,Male,5/2/2016,110,54.12,69,Quarantine,257,OWN037,FRM010,4/10/2022
GT7643,Alpine,Male,8/24/2023,21,78.29,71,Mild Illness,1071,OWN019,FRM013,1/13/2025
GT7644,Toggenburg,Female,12/13/2022,30,47.63,79,Quarantine,563,OWN018,FRM009,12/11/2024
GT7645,Oberhasli,Female,11/14/2019,67,40.27,60,Healthy,491,OWN047,FRM017,2/23/2023
GT7646,Toggenburg,Female,11/11/2016,104,66.78,47,Mild Illness,1139,OWN020,FRM019,3/25/2021
GT7647,Nubian,Male,5/4/2021,49,53.28,50,Healthy,493,OWN009,FRM002,4/26/2022
GT7648,Nubian,Male,4/16/2023,26,37.18,51,Mild Illness,1239,OWN023,FRM003,8/6/2023
GT7649,Nubian,Female,9/17/2020,57,48.13,47,Under Treatment,795,OWN007,FRM013,4/18/2023
GT7650,Toggenburg,Female,8/26/2020,58,25.74,59,Quarantine,216,OWN001,FRM018,12/29/2022
GT7651,Oberhasli,Female,8/5/2019,71,47.38,68,Healthy,1458,OWN004,FRM002,5/11/2020
GT7652,Nubian,Male,6/20/2022,36,25.3,72,Healthy,1174,OWN016,FRM010,12/25/2022
GT7653,Oberhasli,Female,4/19/2018,86,48.12,63,Mild Illness,529,OWN028,FRM015,3/24/2021
GT7654,Boer,Female,8/5/2023,22,42.44,85,Mild Illness,358,OWN050,FRM002,11/1/2023
GT7655,Oberhasli,Male,8/21/2015,119,24.12,59,Under Treatment,727,OWN016,FRM015,11/17/2019
GT7656,Toggenburg,Female,11/27/2020,55,77.31,75,Mild Illness,312,OWN048,FRM012,8/6/2022
GT7657,LaMancha,Female,9/22/2020,57,49.97,49,Quarantine,768,OWN049,FRM011,10/28/2021
GT7658,LaMancha,Female,1/13/2024,16,50.46,53,Under Treatment,621,OWN006,FRM005,2/22/2025
GT7659,Toggenburg,Male,9/17/2018,81,24.7,68,Mild Illness,1463,OWN011,FRM007,5/17/2023
GT7660,Saanen,Female,9/24/2020,57,50.32,62,Healthy,461,OWN050,FRM011,9/6/2023
GT7661,Alpine,Male,2/1/2020,65,58.09,73,Healthy,1136,OWN032,FRM020,8/18/2022
GT7662,Toggenburg,Male,2/9/2017,101,69.71,64,Under Treatment,903,OWN020,FRM016,10/24/2022
GT7663,Boer,Female,3/14/2022,39,19.51,59,Healthy,965,OWN049,FRM014,7/22/2023
GT7664,Oberhasli,Female,8/17/2023,21,28.71,47,Mild Illness,811,OWN011,FRM013,11/21/2023
GT7665,Oberhasli,Female,5/20/2024,12,35.62,72,Mild Illness,1371,OWN018,FRM014,2/17/2025
GT7666,LaMancha,Female,10/5/2017,93,39.13,58,Healthy,225,OWN037,FRM001,2/26/2019
GT7667,Nubian,Female,7/15/2021,47,51.06,67,Quarantine,476,OWN025,FRM007,10/23/2023
GT7668,Toggenburg,Male,4/1/2018,87,60.18,75,Under Treatment,270,OWN012,FRM016,5/19/2019
GT7669,Toggenburg,Male,4/23/2019,74,54.39,69,Under Treatment,577,OWN008,FRM001,12/25/2023
GT7670,Nubian,Male,9/24/2016,105,50.74,73,Mild Illness,1257,OWN036,FRM001,3/29/2020
GT7671,Alpine,Male,9/4/2022,33,43.26,71,Under Treatment,1365,OWN032,FRM002,5/11/2024
GT7672,Alpine,Female,6/1/2020,60,52.62,84,Healthy,1491,OWN008,FRM019,6/25/2022
GT7673,Oberhasli,Female,9/19/2022,32,58.1,62,Mild Illness,690,OWN023,FRM014,5/22/2024
GT7674,Nubian,Male,3/3/2017,100,52.77,46,Mild Illness,349,OWN005,FRM004,12/30/2023
GT7675,LaMancha,Female,11/27/2022,30,15.35,47,Healthy,282,OWN035,FRM005,7/4/2023
GT7676,Nubian,Male,5/20/2019,73,79.23,67,Mild Illness,468,OWN048,FRM006,9/17/2023
GT7677,Saanen,Male,8/1/2021,46,52.43,67,Quarantine,300,OWN034,FRM019,11/15/2024
GT7678,LaMancha,Male,6/2/2023,24,33.95,69,Healthy,1115,OWN008,FRM001,12/25/2024
GT7679,Oberhasli,Male,4/6/2022,38,33.59,79,Mild Illness,739,OWN030,FRM012,2/26/2024
GT7680,LaMancha,Male,11/8/2023,19,64.98,76,Mild Illness,1362,OWN003,FRM013,6/3/2024
GT7681,Alpine,Female,10/22/2023,19,18.79,70,Under Treatment,1146,OWN046,FRM014,7/30/2024
GT7682,Oberhasli,Male,10/20/2018,80,26.88,57,Healthy,1069,OWN002,FRM008,1/3/2024
GT7683,Oberhasli,Female,7/26/2016,107,18.46,64,Under Treatment,231,OWN026,FRM007,1/25/2019
GT7684,Nubian,Female,3/24/2023,26,66,48,Under Treatment,516,OWN018,FRM003,6/8/2024
GT7685,Toggenburg,Female,7/26/2020,59,54.55,61,Under Treatment,1083,OWN020,FRM013,6/7/2023
GT7686,LaMancha,Female,4/14/2017,99,39.63,70,Under Treatment,1043,OWN040,FRM004,5/4/2024
GT7687,Boer,Male,6/24/2017,96,61.43,64,Healthy,235,OWN001,FRM001,10/24/2019
GT7688,Oberhasli,Male,7/15/2018,83,28.76,73,Under Treatment,591,OWN029,FRM017,3/16/2019
GT7689,Boer,Female,5/10/2016,110,62.56,46,Quarantine,692,OWN033,FRM006,2/1/2020
GT7690,Nubian,Male,11/18/2023,18,24.57,79,Mild Illness,657,OWN031,FRM014,1/26/2024
GT7691,Oberhasli,Male,1/4/2020,65,56.74,54,Mild Illness,681,OWN018,FRM011,5/24/2025
GT7692,Saanen,Male,5/25/2024,12,37.25,52,Quarantine,1211,OWN026,FRM012,6/3/2025
GT7693,Alpine,Female,3/26/2021,51,79.91,72,Healthy,286,OWN045,FRM002,8/1/2023
GT7694,Saanen,Male,11/18/2016,104,72.67,83,Healthy,451,OWN034,FRM013,12/18/2020
GT7695,Nubian,Female,10/13/2017,93,47.47,60,Mild Illness,1481,OWN014,FRM010,5/25/2021
GT7696,LaMancha,Male,5/18/2019,73,33.54,53,Quarantine,1405,OWN042,FRM013,8/26/2021
GT7697,Nubian,Male,3/21/2022,39,77.34,67,Under Treatment,1276,OWN004,FRM001,4/14/2023
GT7698,LaMancha,Female,4/24/2018,86,39.08,66,Quarantine,872,OWN007,FRM007,3/28/2024
GT7699,Saanen,Male,7/8/2016,108,62.8,80,Mild Illness,594,OWN032,FRM002,1/31/2024
GT7700,Toggenburg,Female,9/14/2019,69,32.85,69,Under Treatment,233,OWN007,FRM007,6/2/2024
GT7701,Toggenburg,Male,3/28/2024,14,30.9,68,Under Treatment,423,OWN036,FRM010,12/26/2024
GT7702,Nubian,Male,11/25/2023,18,25.45,70,Under Treatment,861,OWN030,FRM002,1/11/2025
GT7703,Saanen,Female,2/25/2024,15,71.02,73,Mild Illness,668,OWN032,FRM002,9/10/2024
GT7704,Saanen,Male,1/4/2024,17,42.45,57,Quarantine,290,OWN023,FRM010,4/2/2024
GT7705,Oberhasli,Female,2/2/2021,52,20.39,75,Mild Illness,361,OWN041,FRM002,2/12/2022
GT7706,LaMancha,Male,4/1/2019,75,72.1,55,Quarantine,1158,OWN021,FRM014,3/24/2024
GT7707,Oberhasli,Male,2/11/2020,64,43.23,46,Under Treatment,437,OWN033,FRM014,3/2/2022
GT7708,LaMancha,Female,9/25/2015,118,15.69,68,Quarantine,1025,OWN007,FRM003,5/19/2025
GT7709,Oberhasli,Male,10/3/2016,105,50.79,53,Healthy,235,OWN031,FRM011,2/2/2022
GT7710,LaMancha,Female,5/8/2018,86,34.77,68,Mild Illness,245,OWN038,FRM016,5/12/2019
GT7711,Boer,Male,8/25/2020,58,79.26,69,Mild Illness,431,OWN017,FRM019,5/10/2023
GT7712,Oberhasli,Male,5/31/2020,61,47.6,82,Quarantine,1385,OWN007,FRM017,3/18/2021
GT7713,Toggenburg,Female,10/3/2022,32,22.81,75,Under Treatment,1008,OWN035,FRM014,6/15/2023
GT7714,Nubian,Female,10/31/2021,43,73.59,62,Quarantine,772,OWN043,FRM006,3/31/2022
GT7715,Nubian,Male,8/15/2019,70,42.04,81,Mild Illness,892,OWN050,FRM011,4/11/2022
GT7716,LaMancha,Male,1/9/2019,77,18.54,57,Under Treatment,1295,OWN004,FRM018,8/15/2020
GT7717,Oberhasli,Female,8/27/2017,94,38.94,85,Mild Illness,720,OWN048,FRM010,9/15/2021
GT7718,LaMancha,Male,3/21/2019,75,61.74,47,Under Treatment,676,OWN019,FRM018,4/18/2024
GT7719,LaMancha,Male,5/12/2017,98,74.88,83,Mild Illness,1102,OWN047,FRM006,10/25/2020
GT7720,Alpine,Female,2/25/2021,52,47.89,58,Under Treatment,296,OWN032,FRM019,9/3/2023
GT7721,Oberhasli,Male,10/24/2019,68,23.95,77,Healthy,1340,OWN006,FRM013,1/9/2020
GT7722,Toggenburg,Female,1/2/2019,78,20.59,76,Quarantine,392,OWN008,FRM001,8/11/2024
GT7723,Nubian,Female,5/5/2019,74,17.82,48,Quarantine,648,OWN028,FRM003,12/10/2024
GT7724,Alpine,Female,3/10/2019,75,35.76,61,Healthy,1170,OWN041,FRM020,1/24/2022
GT7725,Saanen,Female,1/30/2021,52,56.52,45,Healthy,327,OWN002,FRM001,4/20/2024
GT7726,Oberhasli,Male,2/25/2020,64,29.8,48,Mild Illness,440,OWN018,FRM018,3/22/2020
GT7727,LaMancha,Male,7/24/2016,107,31.59,45,Healthy,391,OWN047,FRM008,5/16/2017
GT7728,Oberhasli,Male,5/13/2016,110,22.08,85,Healthy,1388,OWN010,FRM015,2/21/2017
GT7729,Oberhasli,Female,4/24/2018,86,76.04,62,Under Treatment,711,OWN042,FRM015,2/15/2020
GT7730,Toggenburg,Female,2/28/2023,27,76.79,65,Quarantine,354,OWN034,FRM010,9/4/2023
GT7731,Alpine,Male,6/12/2016,109,39.26,85,Mild Illness,622,OWN026,FRM011,6/3/2020
GT7732,LaMancha,Female,5/8/2017,98,35.12,47,Healthy,796,OWN033,FRM015,11/3/2019
GT7733,Toggenburg,Male,1/30/2021,52,54.21,83,Healthy,1246,OWN015,FRM008,2/14/2021
GT7734,LaMancha,Male,11/3/2016,104,69.78,69,Under Treatment,1064,OWN008,FRM019,4/29/2023
GT7735,Alpine,Female,5/25/2020,61,50.32,49,Mild Illness,972,OWN026,FRM014,4/1/2023
GT7736,Toggenburg,Male,1/29/2017,101,40.03,81,Mild Illness,1137,OWN029,FRM001,3/5/2021
GT7737,Toggenburg,Female,5/16/2024,12,60.24,69,Under Treatment,1133,OWN019,FRM018,8/24/2024
GT7738,Toggenburg,Female,5/5/2016,110,39.13,83,Quarantine,1105,OWN043,FRM011,6/19/2018
GT7739,LaMancha,Female,9/13/2022,33,46.88,75,Mild Illness,1483,OWN033,FRM001,3/29/2025
GT7740,Saanen,Female,4/1/2016,111,35.68,71,Mild Illness,593,OWN042,FRM008,1/20/2021
GT7741,Oberhasli,Female,3/28/2020,63,30.28,59,Mild Illness,771,OWN030,FRM010,8/13/2021
GT7742,Toggenburg,Male,10/10/2018,80,75.23,56,Quarantine,1221,OWN036,FRM017,12/8/2018
GT7743,Alpine,Female,9/24/2019,69,44.17,73,Mild Illness,1315,OWN024,FRM009,1/3/2021
GT7744,Oberhasli,Female,6/28/2023,23,15.2,68,Mild Illness,366,OWN030,FRM007,7/1/2024
GT7745,Nubian,Male,11/7/2023,19,31.16,45,Under Treatment,1252,OWN029,FRM018,2/11/2024
GT7746,LaMancha,Male,11/21/2022,30,66.93,77,Healthy,536,OWN046,FRM006,9/23/2024
GT7747,LaMancha,Female,5/28/2022,36,36.69,76,Quarantine,1466,OWN049,FRM007,1/14/2023
GT7748,Saanen,Male,8/3/2019,71,47.38,47,Quarantine,1425,OWN047,FRM019,1/10/2021
GT7749,Toggenburg,Male,7/17/2017,95,69.11,83,Healthy,1054,OWN009,FRM007,6/18/2024
GT7750,Toggenburg,Male,5/23/2016,109,37.48,63,Mild Illness,827,OWN019,FRM020,11/25/2017
GT7751,Saanen,Female,2/7/2020,64,35.17,74,Healthy,1318,OWN019,FRM018,5/4/2025
GT7752,Toggenburg,Female,3/2/2020,64,46.72,52,Quarantine,524,OWN019,FRM020,5/26/2025
GT7753,LaMancha,Female,1/16/2019,77,68.87,69,Mild Illness,724,OWN013,FRM014,12/9/2021
GT7754,Boer,Male,11/8/2015,116,78.04,61,Healthy,1055,OWN010,FRM013,5/20/2024
GT7755,Alpine,Male,3/21/2022,39,32.29,77,Quarantine,535,OWN036,FRM016,11/13/2024
GT7756,Saanen,Male,12/14/2017,90,72.88,60,Mild Illness,406,OWN024,FRM013,5/12/2020
GT7757,Alpine,Female,4/6/2020,62,19.02,84,Healthy,1246,OWN030,FRM004,11/11/2020
GT7758,Alpine,Male,6/13/2019,72,15.47,66,Mild Illness,292,OWN031,FRM003,5/19/2022
GT7759,LaMancha,Male,9/8/2016,106,24.74,50,Mild Illness,414,OWN036,FRM019,2/21/2020
GT7760,Toggenburg,Female,5/2/2017,98,17.1,47,Mild Illness,839,OWN025,FRM004,1/7/2018
GT7761,Oberhasli,Male,9/22/2019,69,45.79,63,Healthy,1188,OWN046,FRM009,1/21/2025
GT7762,Saanen,Female,2/1/2022,40,41.5,67,Under Treatment,814,OWN021,FRM003,3/2/2023
GT7763,Oberhasli,Male,9/22/2022,32,77.29,58,Under Treatment,945,OWN038,FRM003,8/10/2024
GT7764,Alpine,Female,7/19/2016,108,63.49,50,Under Treatment,1041,OWN026,FRM007,8/17/2020
GT7765,Saanen,Male,8/26/2019,70,39.82,59,Quarantine,830,OWN033,FRM013,12/11/2023
GT7766,Boer,Male,12/26/2016,102,18.54,63,Under Treatment,627,OWN021,FRM006,8/21/2021
GT7767,Oberhasli,Female,7/30/2023,22,70.07,45,Healthy,1360,OWN006,FRM014,2/7/2024
GT7768,Boer,Male,7/28/2016,107,40.85,74,Healthy,1004,OWN042,FRM014,5/14/2025
GT7769,LaMancha,Female,11/4/2023,19,69.87,85,Quarantine,1194,OWN033,FRM004,5/5/2025
GT7770,Oberhasli,Male,8/13/2023,22,32.21,64,Under Treatment,506,OWN018,FRM009,8/27/2023
GT7771,LaMancha,Female,6/2/2020,60,32.86,82,Healthy,847,OWN014,FRM012,2/22/2022
GT7772,Saanen,Male,10/4/2018,81,58.46,57,Under Treatment,355,OWN034,FRM009,2/1/2021
GT7773,Saanen,Female,10/1/2017,93,75.98,83,Mild Illness,1430,OWN046,FRM009,8/30/2021
GT7774,Toggenburg,Female,5/11/2018,86,38.66,58,Mild Illness,1133,OWN006,FRM002,4/4/2022
GT7775,Saanen,Female,2/12/2018,88,55.19,82,Healthy,554,OWN028,FRM009,4/14/2019
GT7776,Oberhasli,Male,2/21/2021,52,77.79,61,Quarantine,252,OWN047,FRM020,12/23/2022
GT7777,LaMancha,Male,10/28/2023,19,52.43,55,Healthy,942,OWN004,FRM020,12/13/2024
GT7778,Saanen,Female,12/19/2017,90,70.82,60,Mild Illness,699,OWN026,FRM005,6/27/2022
GT7779,Boer,Male,10/1/2022,32,23.72,80,Quarantine,939,OWN032,FRM004,11/7/2022
GT7780,Saanen,Male,8/27/2022,33,61.04,81,Healthy,486,OWN033,FRM007,11/21/2024
GT7781,Saanen,Male,7/3/2022,35,42.79,60,Healthy,1249,OWN014,FRM020,4/10/2023
GT7782,Nubian,Female,5/26/2022,36,38.66,71,Quarantine,1368,OWN006,FRM016,8/22/2023
GT7783,Alpine,Female,1/1/2016,114,22.95,81,Quarantine,216,OWN032,FRM020,1/24/2016
GT7784,Oberhasli,Male,12/7/2022,30,21.17,54,Mild Illness,685,OWN015,FRM011,10/10/2023
GT7785,LaMancha,Male,9/21/2023,20,31.18,58,Under Treatment,622,OWN006,FRM012,8/9/2024
GT7786,Nubian,Female,4/6/2024,14,43.07,79,Quarantine,481,OWN046,FRM010,9/30/2024
GT7787,Boer,Male,8/24/2023,21,65.14,46,Under Treatment,412,OWN018,FRM015,7/10/2024
GT7788,Toggenburg,Female,6/19/2021,48,20.85,72,Mild Illness,1289,OWN043,FRM020,8/21/2021
GT7789,LaMancha,Male,10/6/2020,56,20.04,53,Under Treatment,784,OWN025,FRM018,9/17/2022
GT7790,Nubian,Male,6/13/2019,72,41.01,69,Mild Illness,1424,OWN032,FRM001,8/14/2024
GT7791,Nubian,Female,11/12/2016,104,70.46,63,Quarantine,672,OWN010,FRM006,6/23/2023
